ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
256,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,32.46274614,797.8706094,351.256219,110.6300688,0.003057908,0.075157367,0.033087436,0.010421069,0,0.06797386,0.016993465,0.002614379,0.015952801,0.033025804,0.044307266,0.017100311,1,8488,482.456,0.04068673,0.440242083,0.138656654,0.003824546,0.041382684,0.013033703,4.79E-06,5.19E-05,1.63E-05
261,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,16.52549072,1900.116391,498.6862886,132.2431417,0.000794227,0.091321017,0.023967236,0.006355704,0,0.088888891,0.002614379,0.002614379,0.00922474,0.035836184,0.042500171,0.007946408,1,18091,609.666,0.008697094,0.26245039,0.06959739,0.000913465,0.027565435,0.007309886,4.81E-07,1.45E-05,3.85E-06
261,2,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,21.65882414,1631.099393,269.9281128,37.72026271,0.001373942,0.103469893,0.017123072,0.00239281,0,0.098039217,0.00130719,0,0.013825239,0.0428271,0.0322521,0.006887623,2,13873,573.984,0.013278666,0.165488452,0.023125668,0.001561221,0.019457083,0.002718969,9.57E-07,1.19E-05,1.67E-06
261,3,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,109.2705915,3617.453693,317.8339964,137.7464099,0.00275894,0.091336002,0.008024895,0.003477918,0,0.083660133,0,0,0.013081816,0.039994654,0.023126497,0.00687705,3,36209,912.804,0.030206494,0.087861248,0.038078279,0.003017774,0.008777762,0.003804204,8.34E-07,2.43E-06,1.05E-06
264,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,695.0784505,1740.503314,243.6797463,192.3529471,0.046797176,0.117181937,0.016406096,0.012950444,0,0.11503268,0.010457517,0.007843138,0.103482399,0.057844422,0.021989203,0.016460113,1,12415,538.736,0.399354856,0.140005333,0.110515703,0.055986988,0.019627849,0.015493592,3.22E-05,1.13E-05,8.90E-06
264,2,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,141.2078474,4128.049777,1368.10592,247.0692888,0.005278798,0.154319618,0.051144147,0.009236235,0,0.166013077,0.02875817,0.005228758,0.020857656,0.070070735,0.062103025,0.021689319,2,23635,711.016,0.034206915,0.331417011,0.059851335,0.005974523,0.057884744,0.010453535,1.45E-06,1.40E-05,2.53E-06
264,3,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,0,195.5843187,0,89.6130746,0,0.061562581,0,0.028206822,0,0.05751634,0,0.026143791,0,0.025176702,0,0.022690057,3,2050,260.228,0,0,0.458181286,0,0,0.043713695,0,0,0.000223503
271,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,19.70196128,311.6993544,0,11.97908538,0.004373354,0.069189646,0,0.002659064,0,0.06666667,0,0,0.026596296,0.025142943,0,0.00492632,1,3165,297.782,0.06320822,0,0.038431537,0.006224948,0,0.003784861,2.00E-05,0,1.21E-05
271,2,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,346.0549122,9307.791113,1253.969972,156.1673257,0.004884952,0.131389889,0.01770119,0.002204477,0,0.135947719,0.007843138,0,0.021348793,0.048583627,0.025000046,0.005552621,2,65083,1329.924,0.037179059,0.134722616,0.01677813,0.005317132,0.019267243,0.00239951,5.71E-07,2.07E-06,2.58E-07
273,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,0,446.8287708,3.543790987,28.86797479,0,0.089222997,0.000707626,0.005764372,0,0.081045754,0,0.002614379,0,0.044406208,0.002057702,0.011412557,1,3886,277.196,0,0.007930982,0.064606347,0,0.000911938,0.007428712,0,2.04E-06,1.66E-05
273,2,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,30.03921652,287.8980467,1.844444516,60.83660328,0.007461306,0.071509699,0.000458133,0.01511093,0,0.06666667,0,0.013071896,0.026999042,0.032101231,0.001538169,0.012271591,2,2922,285.61,0.104339772,0.006406589,0.211313012,0.010280362,0.000631227,0.020820193,3.57E-05,2.19E-06,7.23E-05
274,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,1649.098085,10888.28786,5220.666808,831.5215946,0.02463289,0.162640415,0.077982087,0.012420595,0,0.169934645,0.040522877,0.007843138,0.053598196,0.074813466,0.091745698,0.022925365,1,60327,1557.598,0.151456143,0.479475458,0.076368443,0.027335987,0.086539473,0.013783573,2.51E-06,7.95E-06,1.27E-06
274,2,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,624.0666836,4688.635414,990.537284,748.5987149,0.018904237,0.142028214,0.03000537,0.022676564,0,0.145098045,0.016993465,0.010457517,0.05836431,0.06569736,0.042993441,0.036327486,2,29373,816.958,0.133101986,0.211263448,0.159662385,0.02124627,0.033722714,0.025485947,4.53E-06,7.19E-06,5.44E-06
279,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,0.023529412,269.0091574,199.5686334,26.67712505,6.50E-06,0.074270888,0.055099015,0.007365302,0,0.06797386,0.027450981,0.005228758,0.00039091,0.036470809,0.073698319,0.0088167,1,2401,280.674,8.75E-05,0.741865576,0.099168093,9.80E-06,0.083118964,0.011110839,3.64E-08,0.000308982,4.13E-05
285,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,2.050980462,643.7372719,125.2222256,126.517651,0.000248062,0.077858886,0.015145407,0.015302086,0,0.071895428,0,0.010457517,0.002735119,0.036992623,0.037765011,0.017093515,1,6534,435.068,0.003186052,0.194523808,0.196536159,0.000313894,0.019164712,0.019362971,4.88E-07,2.98E-05,3.01E-05
291,1,DAY4,Female,WT,AV4,+,nan,NOUV,2,Z4,230.7803989,5693.396223,840.4653836,281.8536044,0.00697306,0.172026717,0.025394772,0.008516244,0,0.18300654,0.011764706,0.007843138,0.024321404,0.07885781,0.034368699,0.009293308,1,29498,804.232,0.040534751,0.147621095,0.049505356,0.007823595,0.028492284,0.009555007,1.37E-06,5.00E-06,1.68E-06
303,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,40.20392273,220.5973914,0,154.9908541,0.01222747,0.067091664,0,0.047138338,0,0.060130719,0,0.036601309,0.046366958,0.035552498,0,0.042121533,1,2113,252.432,0.182250218,0,0.702596042,0.019026939,0,0.07335109,8.63E-05,0,0.000332511
304,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1725.698088,9621.572799,73.14510057,1177.236637,0.026595027,0.148279694,0.001127252,0.018142594,0,0.152941182,0,0.010457517,0.050798724,0.06538495,0.004557593,0.024973083,1,58876,1383.312,0.179357172,0.007602198,0.122353867,0.029310722,0.001242359,0.019995187,3.05E-06,1.29E-07,2.08E-06
308,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1540.239259,6116.51388,46.17908662,506.9228919,0.036005406,0.142982699,0.001079506,0.011850084,0,0.149019614,0,0.007843138,0.067371863,0.069645764,0.00407685,0.016380104,1,37901,1157.014,0.251816523,0.007549903,0.082877747,0.040638486,0.001218413,0.013374921,6.64E-06,1.99E-07,2.19E-06
308,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,231.5803986,499.9764839,0,39.6444458,0.034116146,0.073655935,0,0.005840372,0,0.064052291,0,0.002614379,0.078036324,0.040272677,0,0.007625759,2,4832,432.826,0.463182582,0,0.079292621,0.047926407,0,0.008204562,9.59E-05,0,1.64E-05
309,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,2270.231435,6270.337428,10.6901965,305.359487,0.061662586,0.170310928,0.00029036,0.008293981,0,0.18300654,0,0.002614379,0.100187584,0.091643115,0.001234748,0.015017928,1,32530,1074.498,0.362058894,0.001704884,0.048699052,0.069788854,0.000328626,0.009387012,1.11E-05,5.24E-08,1.50E-06
309,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,146.4588279,4916.441963,0.25490197,279.8614473,0.003649064,0.122494568,6.35E-06,0.006972829,0,0.122875817,0,0.002614379,0.015716184,0.051350851,0.000129852,0.009091169,2,36025,1107.256,0.029789598,5.18E-05,0.056923574,0.004065478,7.08E-06,0.007768534,8.27E-07,1.44E-09,1.58E-06
309,3,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1200.003956,6024.912565,7.12026171,240.6326879,0.027886316,0.140010052,0.000165464,0.005591948,0,0.145098045,0,0.002614379,0.04829777,0.071489329,0.001011295,0.008808217,3,37713,1292.962,0.199173671,0.001181803,0.039939615,0.031819371,0.000188801,0.00638063,5.28E-06,3.13E-08,1.06E-06
310,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,64.18039404,1076.513754,0.287581711,43.72287738,0.004789582,0.080336847,2.15E-05,0.003262901,0,0.077124186,0,0,0.019147104,0.037681147,0.000374933,0.004645306,1,10476,689.156,0.05961874,0.000267142,0.040615252,0.006126422,2.75E-05,0.004173623,5.69E-06,2.55E-08,3.88E-06
311,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,86.52549263,554.1202762,0,28.23006636,0.011225414,0.071888982,0,0.003662437,0,0.06666667,0,0.002614379,0.034470431,0.037100187,0,0.004691479,1,5790,456.654,0.156149299,0,0.050945738,0.014943954,0,0.004875659,2.70E-05,0,8.80E-06
311,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,170.7490246,5518.06681,9.133333659,127.8352986,0.003519437,0.113737052,0.000188254,0.00263491,0,0.111111112,0,0,0.019397713,0.048720105,0.0015797,0.004556709,2,43673,1171.466,0.030943631,0.001655169,0.023166682,0.003909716,0.00020913,0.002927101,7.09E-07,3.79E-08,5.30E-07
311,3,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,0.043137257,555.4771395,0,9.971242175,6.51E-06,0.083858264,0,0.00150532,0,0.077124186,0,0,0.00024083,0.042362216,0,0.00312265,3,5015,347.75,7.77E-05,0,0.01795077,8.60E-06,0,0.001988284,1.55E-08,0,3.58E-06
311,4,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,106.2156893,1227.193496,1.654902027,45.91372703,0.009827506,0.11354492,0.000153118,0.004248124,0,0.105882354,0,0,0.034221714,0.065326985,0.001062295,0.008035792,4,8935,436.24,0.086551705,0.001348526,0.0374136,0.011887598,0.000185216,0.005138638,9.69E-06,1.51E-07,4.19E-06
312,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,784.807865,3030.074587,20.20392238,1071.793495,0.032969579,0.127292665,0.000848762,0.045025773,0,0.129411772,0,0.03398693,0.067501616,0.061998332,0.002319997,0.037298479,1,20467,772.028,0.259006121,0.006667797,0.353718519,0.038345037,0.000987146,0.052366907,1.27E-05,3.26E-07,1.73E-05
313,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,110.9725522,804.4823745,0.38562093,75.42745352,0.011225223,0.081375923,3.90E-05,0.007629724,0,0.074509807,0,0.005228758,0.032822971,0.037200332,0.000415787,0.009949289,1,7483,596.736,0.137942801,0.00047934,0.093758988,0.014829955,5.15E-05,0.010079841,1.84E-05,6.41E-08,1.25E-05
313,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,2591.458895,17327.7743,44.68104739,1004.962123,0.022687715,0.151701271,0.000391174,0.008798247,0,0.156862751,0,0.002614379,0.072665134,0.055904643,0.001977289,0.019317942,2,106432,1799.928,0.149555208,0.00257858,0.057997184,0.024348494,0.000419808,0.009442293,1.41E-06,2.42E-08,5.45E-07
317,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,481.7607982,3078.380467,12.72810507,258.549028,0.020328318,0.129894952,0.000537074,0.010909702,0,0.139869288,0,0.007843138,0.039284035,0.064856266,0.00185255,0.01287893,1,20233,800.608,0.156498134,0.004134676,0.083988653,0.023810646,0.000629077,0.012778581,7.73E-06,2.04E-07,4.15E-06
317,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,109.5803953,626.3490367,0.250980402,27.82745198,0.014994581,0.085707312,3.43E-05,0.003807807,0,0.084967323,0,0.002614379,0.054229369,0.038596906,0.000374228,0.005110544,2,5751,340.476,0.174951008,0.000400704,0.044428027,0.019054146,4.36E-05,0.004838715,3.04E-05,6.97E-08,7.73E-06
317,3,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,355.8392262,5517.119102,30.48627553,91.32287906,0.005957163,0.092363,0.000510376,0.001528851,0,0.084967323,0,0,0.019488946,0.040423263,0.002977993,0.003198342,3,54042,1405.344,0.064497289,0.00552576,0.016552639,0.006584494,0.000564122,0.00168985,1.19E-06,1.02E-07,3.06E-07
320,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1168.352974,17855.12069,360.9647181,691.2157096,0.010041365,0.153455151,0.003102297,0.005940627,0,0.15947713,0,0.002614379,0.033897011,0.063935995,0.007532482,0.00897222,1,107841,1989.386,0.065435177,0.020216314,0.038712464,0.010834033,0.003347194,0.006409582,6.07E-07,1.87E-07,3.59E-07
321,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,13.90196122,1965.85103,161.2745148,32.39738673,0.000881713,0.124681362,0.010228611,0.002054759,0,0.129411772,0,0,0.006770275,0.059880774,0.017347545,0.0048109,1,13465,502.418,0.007071727,0.082038014,0.016480082,0.001032452,0.011977313,0.002406044,5.25E-07,6.09E-06,1.22E-06
322,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,43.20784443,272.8248441,0,106.8915065,0.011196643,0.070698327,0,0.027699276,0,0.061437909,0,0.023529412,0.041680587,0.046316993,0,0.021181947,1,2667,331.438,0.158372103,0,0.391795354,0.016200917,0,0.040079305,5.94E-05,0,0.000146905
322,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,2730.000073,4913.404044,19.0013079,775.4144024,0.0841917,0.151526677,0.00058599,0.023913354,0.050980393,0.156862751,0,0.018300654,0.099361991,0.079900187,0.00240258,0.022560133,2,28442,986.174,0.555622955,0.003867239,0.157816128,0.095984814,0.000668072,0.027263005,1.95E-05,1.36E-07,5.55E-06
323,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1167.274543,8048.061633,65.95163641,863.8196339,0.02514269,0.173352467,0.001420575,0.018606376,0,0.189542487,0,0.010457517,0.047749293,0.077491531,0.004007342,0.025845952,1,42056,988.9,0.145037973,0.008194723,0.107332632,0.027755244,0.001568186,0.020539748,3.45E-06,1.95E-07,2.55E-06
326,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,80.50980635,6578.628943,28.45490303,91.30980718,0.00126931,0.103718057,0.000448617,0.001439582,0,0.104575165,0,0,0.009246573,0.041758569,0.002107758,0.002960063,1,57881,1285.828,0.012238083,0.004325355,0.013879762,0.001390954,0.00049161,0.001577544,2.11E-07,7.47E-08,2.40E-07
327,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,162.9098087,864.997408,0.359477137,50.2457534,0.01324147,0.070307844,2.92E-05,0.004084024,0,0.070588239,0,0.002614379,0.028090175,0.02621312,0.000302042,0.006869416,1,9609,692.016,0.188335603,0.000415582,0.05808775,0.016953877,3.74E-05,0.00522903,1.96E-05,4.32E-08,6.05E-06
327,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,213.6000061,733.6509995,0.551634008,15.10849728,0.020683645,0.071042026,5.34E-05,0.001463009,0,0.06797386,0,0,0.047345192,0.031034939,0.000476246,0.002883103,2,7797,644.914,0.291146616,0.000751902,0.020593576,0.027395153,7.07E-05,0.001937732,3.73E-05,9.64E-08,2.64E-06
335,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,33.36078531,481.209163,4.88104592,30.22222327,0.005088588,0.073399811,0.000744516,0.004609857,0,0.06797386,0,0.002614379,0.018315856,0.030941282,0.003221072,0.00652522,1,4805,393.03,0.069326995,0.010143294,0.062804754,0.006942931,0.001015826,0.006289745,1.44E-05,2.11E-06,1.31E-05
335,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1253.596113,4873.372664,42.54771404,180.7137318,0.037933734,0.147467929,0.001287491,0.005468385,0,0.15947713,0,0.002614379,0.063167471,0.073896736,0.003445553,0.006547798,2,28892,1010.072,0.257233788,0.008730651,0.037081862,0.043389039,0.001472647,0.006254802,8.90E-06,3.02E-07,1.28E-06
337,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,415.6392281,22928.63331,555.064071,441.0797539,0.002016638,0.111247341,0.002693113,0.002140073,0,0.108496733,0,0,0.012812663,0.04774572,0.007394232,0.004780622,1,193622,2844.178,0.018127519,0.024208337,0.019237071,0.002146653,0.002866741,0.002278046,9.36E-08,1.25E-07,9.94E-08
338,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,259.5725566,10358.70616,165.9451039,260.4235385,0.002488091,0.099291703,0.00159064,0.002496248,0,0.098039217,0,0,0.014228697,0.034002956,0.004855447,0.005432261,1,96405,1903.024,0.025058396,0.016019868,0.025140547,0.002692522,0.001721333,0.002701349,2.60E-07,1.66E-07,2.61E-07
340,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,5.305882521,5269.133474,9.63398728,302.0496834,0.000115892,0.115089301,0.000210427,0.00659742,0,0.112418301,0,0.005228758,0.002323862,0.046491828,0.001658581,0.008285849,1,41747,884.066,0.001006974,0.001828382,0.057324356,0.000127096,0.000230771,0.007235243,2.41E-08,4.38E-08,1.37E-06
340,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,198.1254959,5259.585759,8.905882704,221.4902039,0.003450461,0.091598498,0.000155101,0.00385737,0,0.084967323,0,0.002614379,0.015727551,0.040721078,0.001053941,0.005811625,2,51320,1493.28,0.037669411,0.001693267,0.04211172,0.00386059,0.000173536,0.004315865,7.34E-07,3.30E-08,8.21E-07
342,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1466.619649,7973.174061,104.7215724,474.342498,0.027235782,0.148065406,0.001944726,0.008808752,0,0.151633993,0,0,0.059042734,0.067580431,0.004559176,0.022822497,1,48904,1121.116,0.183944266,0.013134239,0.059492304,0.029989769,0.00214137,0.009699462,3.76E-06,2.69E-07,1.22E-06
348,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,522.7647202,717.1699537,18.12287641,90.54117938,0.055430466,0.076043893,0.001921628,0.00960038,0,0.071895428,0,0.005228758,0.080533129,0.03545472,0.00622268,0.012394331,1,7357,485.278,0.728927247,0.025269988,0.12624787,0.071056779,0.002463351,0.012306807,9.91E-05,3.43E-06,1.72E-05
351,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,431.4274631,5315.945242,24.77124266,167.0117704,0.009503436,0.117099043,0.000545658,0.003678916,0,0.117647059,0,0,0.03185095,0.051993766,0.003022753,0.006171704,1,40078,1256.924,0.081157244,0.0046598,0.031417135,0.010764695,0.000618076,0.004167168,2.02E-06,1.16E-07,7.84E-07
351,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,175.4627505,7321.248561,86.39215996,260.3241918,0.002993632,0.124910403,0.001473967,0.004441483,0,0.125490204,0,0.002614379,0.013928273,0.050973556,0.004313284,0.007967469,2,53346,1192.536,0.023966233,0.011800195,0.035557349,0.003289145,0.001619468,0.00487992,4.49E-07,2.21E-07,6.67E-07
352,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,80.67843361,1241.402649,6.861438143,77.04052551,0.006261909,0.09635227,0.000532555,0.00597955,0,0.09150327,0,0.002614379,0.030305258,0.043848966,0.003020886,0.008394414,1,10754,471.278,0.064989739,0.005527166,0.062059257,0.007502179,0.000638036,0.007163895,6.04E-06,5.14E-07,5.77E-06
356,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,0,542.4823672,0.010457517,41.0823543,0,0.074609045,1.44E-06,0.005650166,0,0.06797386,0,0,0,0.036896411,6.50E-05,0.01055135,1,5261,468.826,0,1.93E-05,0.075730303,0,1.99E-06,0.007808849,0,3.66E-09,1.44E-05
357,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,238.1215759,14780.31408,433.2130865,314.9621024,0.002659982,0.165106279,0.004839288,0.003518343,0,0.173856214,0,0,0.013443203,0.066347275,0.008720613,0.006440266,1,82088,1686.19,0.016110725,0.029310141,0.021309568,0.002900809,0.005277423,0.003836884,1.96E-07,3.57E-07,2.60E-07
358,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,500.0313867,1266.171276,8.427451286,40.84183148,0.035483351,0.08985036,0.000598031,0.002898228,0,0.087581702,0,0,0.080203861,0.041870076,0.002624183,0.005536215,1,11896,473.45,0.394916072,0.006655854,0.032256166,0.042033573,0.000708427,0.003433241,3.32E-05,5.60E-07,2.71E-06
359,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,122.1647098,7063.338721,216.9725565,155.1712472,0.002794444,0.161569612,0.004963116,0.003549449,0,0.176470593,0,0,0.011131786,0.068030467,0.009079576,0.006545943,1,39409,969.174,0.017295604,0.03071813,0.021968541,0.003099919,0.00550566,0.003937457,4.39E-07,7.79E-07,5.57E-07
360,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,32.07451088,7660.439438,143.8091554,152.7294172,0.000550588,0.131498403,0.002468615,0.002621739,0,0.138562098,0,0,0.004392205,0.047956338,0.00584781,0.004456263,1,53047,1175.122,0.004187033,0.018772964,0.019937422,0.000604643,0.002710976,0.002879134,7.89E-08,3.54E-07,3.76E-07
361,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,98.36470889,4114.304687,71.11372813,134.1254945,0.002722672,0.11388133,0.001968383,0.003712508,0,0.11503268,0,0,0.01272729,0.046332,0.004370308,0.010874115,1,32440,814.748,0.023907979,0.017284507,0.032599796,0.003032204,0.002192162,0.004134571,7.37E-07,5.33E-07,1.00E-06
363,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,7.796078673,385.2000104,0,43.79085107,0.001567051,0.077427138,0,0.008802181,0,0.06797386,0,0.002614379,0.008430394,0.035954086,0,0.022408637,1,3593,298.508,0.020239041,0,0.113683411,0.002169796,0,0.012187824,5.63E-06,0,3.16E-05
366,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,737.882373,3401.247146,45.2718969,183.2104636,0.0312001,0.143815947,0.001914245,0.007746743,0,0.146405235,0,0.005228758,0.060305507,0.074167675,0.006641552,0.00989634,1,20395,736.436,0.21694465,0.013310381,0.053865672,0.036179572,0.002219755,0.008983107,1.06E-05,6.53E-07,2.64E-06
366,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,181.4156917,4131.462857,3.466666795,133.8719001,0.004265894,0.097149172,8.15E-05,0.003147927,0,0.094117649,0,0,0.01660929,0.040856741,0.000931405,0.005467869,2,38564,895.62,0.043910764,0.000839089,0.032403026,0.004704276,8.99E-05,0.003471422,1.14E-06,2.18E-08,8.40E-07
366,3,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,64.35294296,1164.261469,1.126797431,44.1803936,0.004739501,0.085746168,8.30E-05,0.003253822,0,0.081045754,0,0,0.026642204,0.039553643,0.000762113,0.007498037,3,11416,497.45,0.055273617,0.000967822,0.037947141,0.005637083,9.87E-05,0.003870041,4.84E-06,8.48E-08,3.32E-06
366,4,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,0,943.2588488,0,4.810457682,0,0.089450815,0,0.000456184,0,0.083660133,0,0,0,0.041060748,0,0.001435444,4,8267,541.87,0,0,0.005099828,0,0,0.000581887,0,0,6.17E-07
367,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,402.5372659,2157.793522,13.44836649,85.54248662,0.018305469,0.098126127,0.000611567,0.003890063,0,0.09150327,0,0,0.046825323,0.048930157,0.002938248,0.006340834,1,18653,768.404,0.18655041,0.006232462,0.0396435,0.021580296,0.000720976,0.004585991,1.00E-05,3.34E-07,2.13E-06
367,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1410.482392,4134.321678,56.78954448,65.44052514,0.052953987,0.155215561,0.00213206,0.002456845,0,0.15947713,0,0,0.076579167,0.080972946,0.00542644,0.005226066,2,23274,753.608,0.341164162,0.013736121,0.0158286,0.060603351,0.002440042,0.002811744,1.47E-05,5.90E-07,6.80E-07
368,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,179.7764757,736.1189736,11.81176515,45.29934794,0.018322103,0.075022317,0.001203808,0.004616729,0,0.074509807,0,0,0.055322777,0.033762595,0.003338869,0.007499405,1,7607,527.144,0.244222038,0.016046,0.06153808,0.023633032,0.001552749,0.005954956,3.21E-05,2.11E-06,8.09E-06
369,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,57.36470763,1406.120301,10.96732066,63.06666873,0.004414368,0.108204717,0.000843965,0.004853149,0,0.107189544,0,0,0.015617235,0.055693062,0.003480559,0.009394133,1,10543,620.08,0.040796444,0.007799703,0.044851546,0.005441023,0.001040247,0.005981852,3.87E-06,7.40E-07,4.25E-06
370,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,490.1058965,10765.67873,210.2980468,307.6967427,0.005327759,0.117029696,0.002286072,0.003344857,0,0.117647059,0,0,0.022233537,0.045788825,0.004980573,0.006168877,1,84955,1676.846,0.045524849,0.019534119,0.028581267,0.005769006,0.002475405,0.003621879,5.36E-07,2.30E-07,3.36E-07
371,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,5.266666835,2849.064125,18.18170003,14.90457567,0.000152533,0.0825146,0.000526578,0.000431666,0,0.083660133,0,0,0.002220763,0.025167566,0.002093092,0.001454673,1,31449,791.882,0.00184856,0.006381639,0.005231394,0.000167467,0.000578133,0.000473928,5.88E-08,2.03E-07,1.66E-07
371,2,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,1.858823592,2145.533391,3.430065498,11.26274548,6.82E-05,0.078686082,0.000125795,0.000413054,0,0.077124186,0,0,0.001417338,0.023455935,0.00081915,0.001414276,2,24435,814.748,0.000866369,0.001598701,0.005249392,7.61E-05,0.000140375,0.000460927,3.55E-08,6.54E-08,2.15E-07
372,1,DAY4,Female,WT,AV4,+,nan,UV,2,Z4,583.4117806,2578.971303,33.6196091,184.7738621,0.031807425,0.140604694,0.00183293,0.010073812,0,0.146405235,0,0.005228758,0.065951488,0.069677746,0.004086369,0.012732195,1,15845,547.246,0.226218795,0.013036054,0.071646343,0.036819929,0.00212178,0.011661336,1.43E-05,8.23E-07,4.52E-06
