ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
1484,1,3HR,FEMALE,WT,CX23,IR,1,1370.082404,7241.989741,303.0091614,5990.66159,0.0165524864,0.0874932313,0.003660768876,0.07237546018,0.01568627544,0.08366013318,0.002614379162,0.04967320338,0.007809481138,0.03175871689,0.002385546433,0.08524548565,1,76213,1490.554,0.1891859079,0.04184059523,0.8272121067,0.0179770171,0.003975819892,0.078604196,0.000002482331203,0.0000005489955156,0.0000108539502
1491,1,3HR,FEMALE,WT,CX23,IR,1,100.8196114,392.8026257,15.36993521,243.7725558,0.01845161263,0.07188920676,0.002812945683,0.04461430378,0.01568627544,0.071895428,0.002614379162,0.04183006659,0.01181936616,0.01602555046,0.001522674909,0.01028613047,1,3903,405.412,0.2566673561,0.03912890139,0.6205980812,0.02583131217,0.003937979813,0.06245773913,0.00006576155677,0.00001002533984,0.0001590054013
1491,2,3HR,FEMALE,WT,CX23,IR,1,62.15686488,216.7960843,10.70326837,174.8810503,0.02135240978,0.0744747799,0.003676835578,0.06007593621,0.01960784383,0.071895428,0.002614379162,0.05490196124,0.007892456934,0.01784322156,0.002064498816,0.02038089801,2,2021,229.744,0.2867065846,0.04937021074,0.8066614805,0.03075549969,0.005296025912,0.08653193979,0.0001418637232,0.00002442860502,0.0003991397727
1492,1,3HR,FEMALE,WT,CX23,IR,1,99.07059151,322.4719037,11.04183048,344.1385712,0.02184095933,0.07109168953,0.002434265978,0.07586829171,0.01960784383,0.07058823854,0.002614379162,0.0601307191,0.008371337646,0.02325185898,0.001282590028,0.03713230552,1,3200,316.164,0.3072223979,0.03424121714,1.067189319,0.03095955985,0.003450572024,0.1075433035,0.00009600699934,0.00001070038036,0.000333496662
1499,1,3HR,FEMALE,WT,CX23,IR,1,391.8588365,1333.078465,55.13725703,772.4444638,0.02363870643,0.08041735327,0.003326130001,0.04659736163,0.01960784383,0.07843137532,0.002614379162,0.04444444552,0.01299203166,0.01761067131,0.001387238864,0.008916894528,1,13498,780.684,0.2939503163,0.04136084895,0.5794441093,0.02903088135,0.004084846424,0.05722658644,0.00002177732378,0.000003064220547,0.0000429281456
1500,1,3HR,FEMALE,WT,CX23,IR,1,174.6823593,1056.590879,29.07973955,456.2823663,0.01587155727,0.09600135191,0.002642171502,0.04145760188,0.01176470611,0.09150326997,0.001307189581,0.04183006659,0.01008826369,0.03969003757,0.002472613888,0.00704600516,1,9162,387.476,0.1653263933,0.02752223224,0.4318439382,0.01906596368,0.003173951053,0.04980161168,0.00001804479299,0.000003003954621,0.00004713424341
1500,2,3HR,FEMALE,WT,CX23,IR,1,143.7254945,245.9764777,7.167320505,202.7921629,0.04276271778,0.07318550362,0.002132496431,0.06033685298,0.03529411927,0.07058823854,0.002614379162,0.0601307191,0.02158560247,0.01528241458,0.0008934893495,0.01302163597,2,2452,284.852,0.5843058484,0.02913823539,0.8244372178,0.05861561765,0.002923050777,0.08270479726,0.0002382976543,0.00001188345652,0.000336230513
1500,3,3HR,FEMALE,WT,CX23,IR,1,1841.172608,4983.575303,197.7751708,2752.201382,0.03045022092,0.08242082698,0.003270903346,0.04551726424,0.01960784383,0.07843137532,0.002614379162,0.04183006659,0.02628332018,0.02388772815,0.001720452655,0.01340918113,3,54026,1739.616,0.3694481363,0.03968539829,0.5522543986,0.03407938045,0.003660740585,0.05094216455,0.00000683833962,0.0000007345611056,0.0000102220116
1501,1,3HR,FEMALE,WT,CX23,IR,1,1071.968664,3573.796175,162.5333394,2414.559543,0.02212160353,0.07375038539,0.003354107462,0.04982788277,0.01960784383,0.07058823854,0.002614379162,0.04444444552,0.01459469315,0.0206611161,0.001877359602,0.02132082865,1,44333,945.002,0.2999523787,0.04547918555,0.6756287782,0.0241799261,0.003666193115,0.0544641586,0.000006765894001,0.000001025854004,0.00001523986146
1502,1,3HR,FEMALE,WT,CX23,IR,1,213.9137336,1282.734674,42.06143946,603.9581875,0.01460660523,0.08758857455,0.002872068246,0.0412398899,0.01568627544,0.08496732265,0.002614379162,0.04183006659,0.006120895249,0.02906546981,0.001783756233,0.00773603042,1,11940,632.774,0.1667638195,0.03279044397,0.4708364088,0.01791572308,0.003522733623,0.05058276278,0.00001396681905,0.000002746268339,0.00003943353508
1502,2,3HR,FEMALE,WT,CX23,IR,1,121.2000048,681.0745271,27.29281147,359.2183113,0.01385617981,0.07786378496,0.003120248253,0.04106760161,0.01176470611,0.08104575425,0.002614379162,0.03921568766,0.005180250101,0.02828164162,0.002070509364,0.007284442512,2,7059,369.578,0.1779541004,0.04007316436,0.5274287865,0.01716957144,0.003866384965,0.05088798857,0.00002520953399,0.000005676889696,0.00007471721015
1507,1,3HR,FEMALE,WT,CX23,IR,1,1110.717681,2898.015764,60.51111316,1584.794813,0.03659334106,0.0954770785,0.001993579322,0.05221213101,0.02745098062,0.09150326997,0.001307189581,0.04967320338,0.02398347598,0.03462894953,0.001404757203,0.01423263846,1,26390,970.798,0.3832683366,0.02088018772,0.5468551387,0.04208858208,0.002292956164,0.06005285383,0.00001452324125,0.0000007912159045,0.00002072205907
1510,1,3HR,FEMALE,WT,CX23,IR,1,1271.72161,3850.984422,141.1241882,2009.0066,0.02488545898,0.07535730626,0.002761563669,0.03931288965,0.01960784383,0.07450980693,0.002614379162,0.03921568766,0.01778555546,0.02038534237,0.001798998917,0.007070849642,1,45375,1542.114,0.3302328628,0.03664626307,0.521686504,0.02802692254,0.003110174946,0.04427562754,0.000007277859235,0.000000807631142,0.00001149722323
1512,1,3HR,FEMALE,WT,CX23,IR,1,306.0313849,2199.717701,63.20915255,1044.653621,0.0133370254,0.09586497433,0.00275469156,0.04552661123,0.01176470611,0.09803921729,0.002614379162,0.04444444552,0.0044079888,0.03020852795,0.002249577624,0.008904269495,1,19778,722.608,0.1391230269,0.0287351202,0.4749034937,0.01547332313,0.003195932478,0.05281897166,0.000007034231312,0.000001452883011,0.00002401170461
1513,1,3HR,FEMALE,WT,CX23,IR,1,572.3098229,2587.700723,83.72810754,1112.392186,0.02230792527,0.1008653566,0.003263617522,0.04335966426,0.01960784383,0.09803921729,0.002614379162,0.04183006659,0.01439963863,0.03681227635,0.002502693378,0.007288033397,1,21892,884.034,0.2211653836,0.0323561789,0.4298766765,0.02614241837,0.003824598371,0.05081272549,0.0000101025664,0.000001477990997,0.00001963624504
1513,2,3HR,FEMALE,WT,CX23,IR,1,237.8078518,973.5843415,45.47712587,543.5451129,0.01875160478,0.07676899082,0.003585958514,0.04285957364,0.01568627544,0.071895428,0.002614379162,0.04183006659,0.01013201652,0.02772998862,0.002359813398,0.007339251997,2,9847,716.844,0.2442601444,0.04671102844,0.5582927844,0.02415028453,0.004618373705,0.05519905686,0.00002480553919,0.000004743681166,0.00005669673854
1516,1,3HR,FEMALE,WT,CX23,IR,1,1316.984353,2760.917721,107.7620955,1355.145136,0.04106592931,0.08609035612,0.003360215015,0.04225585083,0.02745098062,0.08496732265,0.002614379162,0.04183006659,0.0428681533,0.02715708655,0.002006717604,0.007359020429,1,28788,734.328,0.4770096346,0.03903125933,0.4908314094,0.04574768491,0.003743299137,0.04707326442,0.00001656973859,0.000001355816984,0.00001704986138
1517,1,3HR,FEMALE,WT,CX23,IR,1,47.49411955,269.9346477,8.745098357,142.6196125,0.01292356995,0.07345160483,0.002379618601,0.03880805782,0.01176470611,0.071895428,0.002614379162,0.03921568766,0.004205824901,0.02101074868,0.001131488229,0.006806498784,1,2485,257.604,0.1759467336,0.03239709474,0.5283486714,0.01911232175,0.003519154268,0.05739219818,0.00007080351452,0.00001303706026,0.0002126151595
1517,2,3HR,FEMALE,WT,CX23,IR,1,106.0235336,492.4706029,12.71241874,287.9973948,0.01450191952,0.06736022472,0.001738807104,0.0393923396,0.01568627544,0.06797385961,0.001307189581,0.03921568766,0.004260452369,0.01442679346,0.001159966848,0.006697924424,2,5597,397.756,0.2152890609,0.02581355854,0.5848011904,0.01894292185,0.002271291538,0.05145567176,0.00003846508145,0.000004612034757,0.000104484758
1524,1,3HR,FEMALE,WT,CX23,IR,1,309.9294225,1336.635328,7.542483883,639.1660317,0.02009788098,0.08667630683,0.0004891047197,0.04144776809,0.01960784383,0.08758170158,0,0.04183006659,0.009108567754,0.02984816239,0.0006489856485,0.007207457891,1,12402,674.844,0.2318728348,0.005642888323,0.4781902876,0.02499027758,0.0006081667379,0.05153733525,0.00001869640661,0.0000004549982522,0.00003855751392
1524,2,3HR,FEMALE,WT,CX23,IR,1,71.21568885,290.4222299,2.154248429,168.4758221,0.01707810284,0.06964561868,0.000516606338,0.04040187581,0.01568627544,0.06797385961,0,0.03921568766,0.005719030023,0.02287198505,0.0006479922059,0.007113443096,2,2857,294.368,0.2452143173,0.00741764303,0.5801064959,0.02492673743,0.0007540246515,0.05896948621,0.00008582930254,0.000002596304876,0.0002030474259
1527,1,3HR,FEMALE,WT,CX23,IR,1,126.9960835,658.6941386,29.27973968,409.9398798,0.01369820769,0.07104887699,0.003158207279,0.0442174393,0.01176470611,0.07058823854,0.002614379162,0.04444444552,0.004040385564,0.01221617223,0.001477887567,0.007389748564,1,7147,542.112,0.1927997778,0.04445119209,0.6223524027,0.01776914559,0.004096787419,0.05735831535,0.00002697632262,0.000006219559548,0.00008707883066
1527,2,3HR,FEMALE,WT,CX23,IR,1,373.3804058,1489.954296,54.08235496,986.9751875,0.01752959652,0.0699509059,0.002539077698,0.04633686326,0.01568627544,0.06797385961,0.002614379162,0.04444444552,0.006376319653,0.01139705968,0.001157889534,0.008424754711,2,18100,831.996,0.2505985632,0.03629799593,0.6624197738,0.0206287517,0.002987975412,0.05452901588,0.00001384522449,0.00000200541414,0.00003659777756
1528,1,3HR,FEMALE,WT,CX23,IR,1,431.6117795,1984.67195,83.72418599,943.7961026,0.02037634688,0.09369615475,0.003952610046,0.04455651509,0.01568627544,0.09150326997,0.002614379162,0.04444444552,0.01988031473,0.03441580771,0.002689290048,0.007964290455,1,18561,569.386,0.2174726053,0.04218540298,0.4755426219,0.02325369212,0.004510758364,0.05084834344,0.00001171664271,0.000002272797963,0.00002562052809
1534,1,3HR,FEMALE,WT,CX23,IR,1,5130.274661,15624.75988,253.287591,4635.100769,0.05162852259,0.1572397818,0.002548959846,0.04664533978,0.03529411927,0.1620915085,0.002614379162,0.04705882445,0.04088196735,0.05388532076,0.001566964524,0.009306234089,1,92762,1466.802,0.3283426242,0.01621065494,0.2966510081,0.05530577889,0.002730510241,0.04996766746,0.000003539624245,0.000000174755341,0.000003197979863
1535,1,3HR,FEMALE,WT,CX23,IR,1,314.9294216,1074.943818,16.60784372,439.7673318,0.03154973168,0.1076882206,0.001663779174,0.04405603404,0.02745098062,0.1058823541,0.001307189581,0.04444444552,0.01966012792,0.05420267762,0.001642832087,0.008965847966,1,7983,457.138,0.292972913,0.0154499644,0.409107271,0.03945000897,0.002080401318,0.05508797843,0.00003669960077,0.000001935358186,0.00005124730941
1535,2,3HR,FEMALE,WT,CX23,IR,1,466.0941329,2021.224889,22.33333406,1043.843165,0.02273962692,0.09861076688,0.001089590382,0.05092663147,0.02352941222,0.09150326997,0.001307189581,0.04444444552,0.01024170748,0.04214795451,0.001091388972,0.02412396599,2,16969,871.512,0.2305998385,0.01104940583,0.5164408825,0.02746738953,0.001316125527,0.06151471302,0.00001358947719,0.0000006511524443,0.00003043437341
1538,1,3HR,FEMALE,WT,CX23,IR,1,1871.349075,3644.690285,85.52680042,2128.358227,0.04725867658,0.09204228207,0.002159876772,0.05374913447,0.03137255087,0.09150326997,0.001307189581,0.04967320338,0.0393936307,0.02710871512,0.00141338136,0.01834058013,1,34769,1209.956,0.513445294,0.02346613669,0.5839613411,0.0538223439,0.002459857932,0.0612142491,0.00001476732992,0.0000006749154905,0.00001679545978
1538,2,3HR,FEMALE,WT,CX23,IR,1,181.9843192,355.6496835,12.45228802,257.5032747,0.03660919719,0.07154489711,0.002504986527,0.05180110132,0.03529411927,0.07058823854,0.002614379162,0.04967320338,0.01520516697,0.01511055327,0.001545997016,0.01294515786,2,3614,353.476,0.5116954342,0.03501279096,0.7240362824,0.05035537333,0.003445569459,0.07125159786,0.0001415870045,0.000009688099325,0.0002003420815
1538,3,3HR,FEMALE,WT,CX23,IR,1,1226.376507,3477.194856,122.9934687,2493.885032,0.03291844068,0.09333498474,0.003301394945,0.06694094838,0.02745098062,0.0941176489,0.002614379162,0.05490196124,0.01532027907,0.02701763326,0.001798841717,0.03101236554,3,32694,1149.192,0.3526913383,0.03537146285,0.7172117568,0.03751075143,0.003761958423,0.07627959356,0.00001078764722,0.000001081894624,0.00002193710641
1538,4,3HR,FEMALE,WT,CX23,IR,1,211.0156934,702.0601499,18.13464114,388.8339985,0.02219815837,0.07385442351,0.001907704728,0.04090406044,0.01960784383,0.071895428,0.001307189581,0.03921568766,0.01387210261,0.01810979619,0.001057969259,0.007598133415,4,7446,492.724,0.3005664023,0.02583060888,0.5538471292,0.02833946997,0.002435487664,0.05222052089,0.00004036615663,0.000003469058405,0.00007438183309
1544,1,3HR,FEMALE,WT,CX23,IR,1,302.1411878,1762.733378,88.39738881,856.0000271,0.01391073609,0.0811571537,0.004069861363,0.03941068265,0.01176470611,0.08104575425,0.003921568859,0.03921568766,0.00828579413,0.02159047097,0.002456384619,0.006902404249,1,19022,589.01,0.171404928,0.05014790659,0.4856094731,0.01588377604,0.00464711328,0.04500052713,0.000009010878351,0.000002636310934,0.00002552883362
1544,2,3HR,FEMALE,WT,CX23,IR,1,2417.894196,7928.690403,262.4353041,4668.520381,0.027314357,0.08956846853,0.002964667187,0.05273912836,0.01960784383,0.08758170158,0.002614379162,0.04967320338,0.02138208866,0.0267851006,0.001554971579,0.01496777268,2,81520,1684.438,0.3049550522,0.03309945158,0.5888135548,0.02966013488,0.003219275074,0.05726840507,0.000003740861779,0.0000004060286013,0.000007222933695
1545,1,3HR,FEMALE,WT,CX23,IR,1,69.52549233,239.6222285,2.426143863,155.8718988,0.02183589583,0.07525823759,0.0007619798565,0.0489547421,0.01960784383,0.071895428,0.001307189581,0.04705882445,0.005386538026,0.02009592324,0.0007274696044,0.008145566265,1,2043,242.572,0.2901462555,0.01012486979,0.6504901478,0.03403107799,0.001187539825,0.07629559414,0.0001420197041,0.000004955883404,0.000318399485
1547,1,3HR,FEMALE,WT,CX23,IR,1,500.6902132,1993.835347,71.61961058,1026.716369,0.02059182452,0.08200021989,0.002945490873,0.04222563723,0.01960784383,0.08104575425,0.002614379162,0.04183006659,0.009775282027,0.02755293895,0.00178381367,0.007914552783,1,21080,705.532,0.2511191378,0.03592052408,0.5149454146,0.02375190765,0.003397514734,0.04870571011,0.00001191267257,0.000001704009681,0.0000244281506
1552,1,3HR,FEMALE,WT,CX23,IR,1,320.0862874,2487.185692,74.14379359,956.6300951,0.01341687083,0.1042539167,0.003107842293,0.04009850757,0.01176470611,0.1019607857,0.002614379162,0.03921568766,0.007438716744,0.03916467539,0.002070582997,0.00683002132,1,20124,905.792,0.1286941656,0.02981031687,0.3846235117,0.01590569903,0.00368434673,0.04753677674,0.000006395058916,0.000001481331588,0.00001911267699
1555,1,3HR,FEMALE,WT,CX23,IR,1,175.4117704,534.7947862,16.45098098,356.2170013,0.02480019375,0.07561074313,0.002325884488,0.05036292963,0.02352941222,0.07450980693,0.002614379162,0.04967320338,0.008856514803,0.01632600743,0.0009380714741,0.008476301334,1,5360,424.654,0.3279982807,0.0307612965,0.6660816644,0.03272607657,0.00306921287,0.06645839576,0.00006119370909,0.000005739047854,0.0001242689672
1556,1,3HR,FEMALE,WT,CX23,IR,1,1024.839246,2651.377843,81.53464354,1431.30461,0.03505401718,0.09068880293,0.002788844012,0.04895692332,0.02352941222,0.09150326997,0.002614379162,0.04705882445,0.02753583788,0.02621834939,0.001676917917,0.009893250411,1,25524,952.034,0.386530818,0.0307518009,0.5398342654,0.04015198426,0.003194430479,0.05607681437,0.00001514381829,0.000001204819029,0.00002115006525
1558,1,3HR,FEMALE,WT,CX23,IR,1,55.33333543,253.9634058,6.081045952,147.233991,0.01603400041,0.07359125058,0.001762111258,0.0426641527,0.01568627544,0.071895428,0.001307189581,0.04183006659,0.008137845216,0.01932248531,0.0009311365667,0.007035207781,1,2407,285.986,0.2178791675,0.02394457554,0.5797449067,0.02298850662,0.002526400479,0.06116908641,0.0000905189728,0.000009947891789,0.0002408578757
1558,2,3HR,FEMALE,WT,CX23,IR,1,154.6196136,708.5960986,20.38692879,442.3634102,0.01537738574,0.07047201379,0.002027541402,0.04399437197,0.01568627544,0.07058823854,0.001307189581,0.04444444552,0.00593436739,0.01742098728,0.001008047336,0.007720318565,2,8090,514.316,0.2182055672,0.02877087361,0.6242814644,0.01911243679,0.00252001592,0.0546802732,0.000026972258,0.00000355635026,0.0000771670537
1570,1,3HR,FEMALE,WT,CX23,IR,1,291.4392248,744.192176,2.457516412,400.9490291,0.03322380584,0.08483722936,0.0002801546298,0.04570782366,0.03137255087,0.08496732265,0,0.04444444552,0.01684474337,0.03244013996,0.0005378540314,0.007741872945,1,7005,401.96,0.3916182328,0.00330226048,0.5387708203,0.0416044575,0.0003508231852,0.05723754877,0.0000559055293,0.0000004714147723,0.00007691232268
1573,1,3HR,FEMALE,WT,CX23,IR,1,1003.603956,5047.253726,109.0483698,2545.087643,0.01975131773,0.09933192408,0.002146114497,0.05008831857,0.01960784383,0.09803921729,0.001307189581,0.04705882445,0.007072019669,0.03272022419,0.001286256403,0.01200981951,1,45641,1173.192,0.19884159,0.02160548602,0.5042519717,0.0219890878,0.002389263377,0.05576318756,0.000004356644027,0.0000004733788921,0.00001104822356
1574,1,3HR,FEMALE,WT,CX23,IR,1,2958.058912,8535.601528,196.0719027,3608.666754,0.03892592526,0.1123223698,0.002580165053,0.04748745596,0.02745098062,0.108496733,0.002614379162,0.04705882445,0.0324349015,0.03950119462,0.001343203536,0.008990580378,1,70642,1209.816,0.3465554129,0.0229710703,0.422778259,0.0418739406,0.002775571228,0.05108387013,0.000004905798433,0.0000003251758203,0.000005984800246
1577,1,3HR,FEMALE,WT,CX23,NOIR,1,6113.160956,15807.5403,975.0523164,1602.062789,0.08562929439,0.2214220321,0.01365791649,0.02244068284,0.06274510175,0.2300653607,0.01176470611,0.0209150333,0.07033424905,0.1136121137,0.01077101035,0.004555853225,1,64913,1563.254,0.3867243633,0.06168273483,0.1013480123,0.09417467928,0.01502090978,0.02468015326,0.00000595757958,0.000000950237007,0.000001561289916
1579,1,3HR,FEMALE,WT,CX23,NOIR,1,2926.651074,21194.23325,1169.453631,2176.698106,0.02814601777,0.2038279421,0.01124680115,0.0209336139,0.02352941222,0.2065359503,0.01045751665,0.0209150333,0.02135201172,0.08799367723,0.006447444035,0.005244610293,1,97269,1488.216,0.138087141,0.05517791642,0.1027023757,0.03008822003,0.01202288119,0.02237812773,0.000001419641828,0.0000005672713446,0.000001055859274
1580,1,3HR,FEMALE,WT,CX23,NOIR,1,1566.38436,12328.95065,514.3503426,985.5503539,0.03907852107,0.3075855263,0.01283213189,0.02458773929,0.03137255087,0.3385621011,0.01307189558,0.02352941222,0.02597407907,0.1486300639,0.008765336135,0.008840144987,1,36137,895.098,0.1270492846,0.04171890675,0.07993789428,0.04334572211,0.01423334374,0.02727261128,0.000003515767346,0.00000115446514,0.000002212078874
1580,2,3HR,FEMALE,WT,CX23,NOIR,1,916.7412067,8812.350559,371.2679852,677.0588479,0.02415146232,0.2321605606,0.00978102074,0.01783705274,0.02352941222,0.2379084975,0.007843137719,0.01830065437,0.0169133953,0.103954269,0.006467380208,0.003804853387,2,34502,736.71,0.1040291351,0.0421304149,0.0768306757,0.02657066856,0.01076076706,0.01962375653,0.000003015162457,0.000001221100658,0.000002226847015
1581,1,3HR,FEMALE,WT,CX23,NOIR,1,1704.215739,8504.310025,425.4405362,863.1163691,0.03769804983,0.1881193183,0.009410943796,0.01909253808,0.02745098062,0.1830065399,0.007843137719,0.01830065437,0.03248235694,0.09637932538,0.006928708782,0.004110404168,1,40924,947.174,0.200394357,0.05002646129,0.1014916397,0.04164343023,0.01039586884,0.02109071374,0.000004896744135,0.000001222423548,0.000002480002925
1581,2,3HR,FEMALE,WT,CX23,NOIR,1,556.8902129,3866.878542,198.1411824,330.8470683,0.03597017265,0.2497660859,0.01279816448,0.02136978868,0.02352941222,0.2745098174,0.01045751665,0.0209150333,0.0395231877,0.1359583642,0.009368606594,0.004424213391,2,13229,475.074,0.1440154395,0.0512406015,0.08555920871,0.04209616849,0.01497778989,0.02500922732,0.0000108863436,0.000003873354108,0.000006467549226
