ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
2071,2,3HR,Male,WT,Mouse 3,IR,2,584.9725664,1033.928131,20.73594844,117.751638,0.051448775,0.090934752,0.001823742,0.010356345,0.043137256,0.088888891,0.00130719,0.010457517,0.04519857,0.037954842,0.001216281,0.002725489,2,9293,478.106,0.565776816,0.020055503,0.113887643,5.53629E-06,1.96249E-07,1.11442E-06,6.0882E-05,2.15813E-06,1.22552E-05
2072,1,3HR,Male,WT,Mouse 3,IR,2,8330.035531,13854.88406,41.41045874,1203.435336,0.069039547,0.114829632,0.000343211,0.009974103,0.054901961,0.117647059,0,0.010457517,0.051702221,0.030787673,0.00057662,0.002576233,1,113430,1675.808,0.60123459,0.002988871,0.086860008,6.08653E-07,3.02575E-09,8.79318E-08,5.30049E-06,2.63499E-08,7.65759E-07
2073,1,3HR,Male,WT,Mouse 3,IR,2,6118.42371,18425.86589,61.95032862,1404.49155,0.045613924,0.137368069,0.000461851,0.010470731,0.043137256,0.139869288,0,0.010457517,0.025639526,0.044018789,0.000635189,0.00264476,1,125855,1851.724,0.332056238,0.003362139,0.07622391,3.62432E-07,3.66971E-09,8.31968E-08,2.6384E-06,2.67144E-08,6.05649E-07
2074,1,3HR,Male,WT,Mouse 3,IR,2,14060.89451,17735.55863,47.87843278,1585.814434,0.10969391,0.138361238,0.000373516,0.012371488,0.082352944,0.138562098,0,0.013071896,0.093031885,0.051463706,0.000593606,0.003552732,1,119051,2214.754,0.792808098,0.002699573,0.089414406,9.21403E-07,3.13745E-09,1.03918E-07,6.6594E-06,2.26758E-08,7.5106E-07
2074,2,3HR,Male,WT,Mouse 3,IR,2,391.0000109,319.3987003,1.832679793,43.91111253,0.097287885,0.079472182,0.000456004,0.01092588,0.086274512,0.078431375,0,0.010457517,0.047587098,0.02289452,0.000630474,0.002553836,2,3172,270.814,1.224175335,0.005737906,0.137480561,3.06708E-05,1.43759E-07,3.44448E-06,0.000385932,1.80892E-06,4.33419E-05
2074,3,3HR,Male,WT,Mouse 3,IR,2,971.4510087,2325.771302,13.58562132,236.3189625,0.040284097,0.096445005,0.000563368,0.009799667,0.039215688,0.098039217,0,0.010457517,0.017312272,0.030558328,0.000659483,0.002392005,3,20796,852.722,0.417689825,0.00584134,0.101608857,1.93711E-06,2.70902E-08,4.71228E-07,2.00851E-05,2.80888E-07,4.88598E-06
2077,1,3HR,Male,WT,Mouse 3,IR,2,884.7882599,627.7503431,2.100653657,98.46536283,0.119582141,0.084842593,0.00028391,0.013307928,0.094117649,0.083660133,0,0.013071896,0.085993864,0.03335064,0.000540283,0.0037932,1,5690,370.546,1.409458823,0.00334632,0.156854335,2.10162E-05,4.98963E-08,2.33883E-06,0.000247708,5.88105E-07,2.75667E-05
2079,1,3HR,Male,WT,Mouse 3,IR,2,2732.623605,3631.575263,5.282353097,329.0509923,0.07986858,0.106142961,0.000154392,0.009617437,0.050980393,0.105882354,0,0.010457517,0.070123621,0.039345081,0.000422471,0.002463516,1,29970,1022.798,0.752462336,0.001454562,0.090608336,2.66495E-06,5.15155E-09,3.20902E-07,2.51072E-05,4.85339E-08,3.0233E-06
2079,2,3HR,Male,WT,Mouse 3,IR,2,2000.929467,2575.734709,8.147712658,338.4967436,0.061608765,0.07930706,0.000250869,0.01042234,0.047058824,0.078431375,0,0.010457517,0.039211811,0.021425506,0.000515494,0.002753141,2,27953,1080.982,0.776838337,0.003163258,0.131417549,2.20401E-06,8.97467E-09,3.72852E-07,2.77909E-05,1.13163E-07,4.70138E-06
2082,1,3HR,Male,WT,Mouse 3,IR,2,76.71764972,348.2222315,1.283660169,37.79346559,0.017193557,0.078041737,0.000287687,0.008470073,0.015686275,0.077124186,0,0.007843138,0.00692448,0.032300994,0.000542276,0.002301998,1,3051,301.406,0.220312326,0.003686325,0.108532604,5.63538E-06,9.42927E-08,2.77616E-06,7.22099E-05,1.20823E-06,3.55728E-05
2082,2,3HR,Male,WT,Mouse 3,IR,2,253.400008,893.0993696,2.824836685,89.94510143,0.026112944,0.092034148,0.0002911,0.009268869,0.023529412,0.088888891,0,0.007843138,0.010226517,0.043856395,0.000545477,0.002403557,2,7553,475.068,0.283731034,0.003162959,0.100711191,3.45729E-06,3.8541E-08,1.22718E-06,3.75653E-05,4.18769E-07,1.33339E-05
2083,1,3HR,Male,WT,Mouse 3,IR,2,8042.70218,15726.98468,24.33594843,995.0065683,0.095533778,0.186810133,0.00028907,0.011819005,0.074509807,0.193464056,0,0.010457517,0.066369968,0.062933052,0.000543287,0.003301714,1,77911,1365.534,0.511395054,0.001547401,0.063267472,1.22619E-06,3.71026E-09,1.51699E-07,6.56384E-06,1.98611E-08,8.12048E-07
2083,2,3HR,Male,WT,Mouse 3,IR,2,5438.37663,12824.94939,26.2967328,977.2235647,0.055086114,0.129905793,0.000266363,0.009898441,0.039215688,0.129411772,0,0.010457517,0.042290647,0.043071854,0.000527454,0.002892572,2,91901,1538.884,0.424046635,0.002050436,0.07619707,5.99407E-07,2.89837E-09,1.07708E-07,4.61417E-06,2.23114E-08,8.29121E-07
2085,1,3HR,Male,WT,Mouse 3,IR,2,1784.454952,5337.724331,10.75947744,223.5634062,0.087042337,0.260364096,0.000524827,0.010905,0.054901961,0.270588249,0,0.010457517,0.08455338,0.106702812,0.000657096,0.002958233,1,17715,576.754,0.334310062,0.002015742,0.041883655,4.91348E-06,2.96261E-08,6.1558E-07,1.88716E-05,1.13787E-07,2.3643E-06
2088,1,3HR,Male,WT,Mouse 3,IR,2,379.7137372,1001.107216,9.504575446,132.431377,0.02971156,0.078333898,0.000743707,0.010362393,0.023529412,0.077124186,0.00130719,0.010457517,0.036251408,0.029848259,0.000768076,0.002594675,1,9912,689.602,0.379293777,0.009494063,0.132284909,2.99753E-06,7.5031E-08,1.04544E-06,3.82661E-05,9.57835E-07,1.33459E-05
2094,1,3HR,Male,WT,Mouse 3,IR,2,127.3137295,303.2000082,0.786928128,36.15686417,0.030826569,0.073414046,0.000190539,0.008754689,0.027450981,0.071895428,0,0.007843138,0.012554915,0.017254072,0.000461266,0.002434733,1,2802,304.852,0.419900152,0.002595409,0.119250868,1.10016E-05,6.80011E-08,3.12444E-06,0.000149857,9.2627E-07,4.25592E-05
2098,1,3HR,Male,WT,Mouse 3,IR,2,1797.427502,2869.779159,11.72679773,324.4000103,0.063105273,0.100754105,0.000411712,0.01138925,0.05882353,0.100653596,0,0.010457517,0.033801523,0.028908563,0.00061475,0.002702848,1,25017,769.646,0.626329554,0.004086307,0.113040061,2.5225E-06,1.64573E-08,4.5526E-07,2.50362E-05,1.63341E-07,4.51853E-06
2102,1,3HR,Male,WT,Mouse 3,IR,2,11388.63953,11656.24602,32.61699442,1336.277171,0.086857279,0.088898222,0.000248759,0.010191331,0.070588239,0.088888891,0,0.010457517,0.062150651,0.020653263,0.000514593,0.002759058,1,122527,2160.844,0.977041795,0.002798242,0.11464044,7.08883E-07,2.03024E-09,8.31762E-08,7.97409E-06,2.28378E-08,9.35634E-07
2105,1,3HR,Male,WT,Mouse 3,IR,2,4793.709938,5573.001455,19.471896,669.1947928,0.084770906,0.098551724,0.000344337,0.011833893,0.06666667,0.098039217,0,0.010457517,0.064080038,0.035117185,0.000579514,0.003006488,1,49993,1573.12,0.86016664,0.003493969,0.120077986,1.69566E-06,6.8877E-09,2.36711E-07,1.72057E-05,6.98892E-08,2.4019E-06
2108,1,3HR,Male,WT,Mouse 3,IR,2,14848.15727,11841.07349,32.08627545,1684.120318,0.109766005,0.087535935,0.0002372,0.012449973,0.090196081,0.087581702,0,0.013071896,0.074789359,0.023731324,0.000504414,0.003549688,1,123971,3070.82,1.253953646,0.002709744,0.142226997,8.85417E-07,1.91335E-09,1.00426E-07,1.01149E-05,2.18579E-08,1.14726E-06
2108,2,3HR,Male,WT,Mouse 3,IR,2,1979.451039,2636.273274,9.019608109,421.9607982,0.064704859,0.086175251,0.000294836,0.013793175,0.062745102,0.081045754,0,0.013071896,0.027160061,0.029919225,0.000547047,0.003993703,2,25971,1231.994,0.750851992,0.003421348,0.160059582,2.49143E-06,1.13525E-08,5.31099E-07,2.89112E-05,1.31737E-07,6.16301E-06
2108,3,3HR,Male,WT,Mouse 3,IR,2,1035.333362,1352.409184,6.937255106,183.1817053,0.065127594,0.085073233,0.000436388,0.011523036,0.054901961,0.084967323,0,0.010457517,0.045949059,0.028696567,0.000620098,0.002991097,3,13123,646.876,0.76554742,0.005129553,0.135448433,4.96286E-06,3.32537E-08,8.78079E-07,5.83363E-05,3.90883E-07,1.03215E-05
2109,1,3HR,Male,WT,Mouse 3,IR,2,488.0235425,415.6522988,1.648366062,80.30588511,0.086667296,0.073815006,0.000292731,0.01426139,0.06666667,0.071895428,0,0.013071896,0.055275011,0.019096064,0.0005455,0.004567915,1,4096,342.852,1.174114865,0.003965733,0.193204477,2.1159E-05,7.14675E-08,3.48178E-06,0.000286649,9.68197E-07,4.71691E-05
2112,1,3HR,Male,WT,Mouse 3,IR,2,3895.172662,3864.187028,10.0993467,472.4470761,0.082357338,0.081702195,0.000213535,0.009989155,0.054901961,0.081045754,0,0.010457517,0.073865334,0.022907589,0.000484522,0.003113972,1,41737,1419.732,1.008018668,0.002613576,0.122262994,1.97325E-06,5.1162E-09,2.39336E-07,2.41517E-05,6.26201E-08,2.92937E-06
2113,1,3HR,Male,WT,Mouse 3,IR,2,100.847062,236.0640584,0.360784324,29.04836708,0.032700085,0.076544766,0.000116986,0.009419055,0.031372551,0.070588239,0,0.010457517,0.009673243,0.027154545,0.000373145,0.002365331,1,2042,216.534,0.427202102,0.001528332,0.1230529,1.60138E-05,5.72899E-08,4.61266E-06,0.000209208,7.48449E-07,6.0261E-05
2115,1,3HR,Male,WT,Mouse 3,IR,2,1024.27454,2612.12033,20.84444511,179.2366075,0.057790258,0.147377586,0.001176058,0.01011265,0.031372551,0.156862751,0.00130719,0.010457517,0.062305731,0.069137246,0.001018395,0.002672412,1,15292,532.348,0.392123796,0.007979895,0.068617286,3.77912E-06,7.69067E-08,6.61303E-07,2.56424E-05,5.21835E-07,4.48714E-06
2119,1,3HR,Male,WT,Mouse 3,IR,2,13854.6945,11879.5075,32.99215783,1410.269328,0.124117092,0.106422406,0.00029556,0.012633879,0.086274512,0.105882354,0,0.013071896,0.097445271,0.030740808,0.00054745,0.004165449,1,103284,2001.054,1.166268425,0.002777233,0.118714461,1.20171E-06,2.86162E-09,1.22322E-07,1.12919E-05,2.68893E-08,1.1494E-06
2121,1,3HR,Male,WT,Mouse 3,IR,2,4916.447196,5840.2642,22.4705889,659.7464268,0.081758193,0.097120833,0.000373675,0.010971271,0.062745102,0.095424838,0,0.010457517,0.063146266,0.030154476,0.000597745,0.002708775,1,53992,1479.216,0.841819313,0.00384753,0.112965168,1.51426E-06,6.92093E-09,2.03202E-07,1.55916E-05,7.12611E-08,2.09226E-06
2122,1,3HR,Male,WT,Mouse 3,IR,2,10449.83167,13767.29972,40.78039336,1745.92424,0.080274641,0.105759124,0.000313271,0.013412029,0.05882353,0.105882354,0,0.013071896,0.066307029,0.030974611,0.00055974,0.006138241,1,121097,2574.658,0.759032772,0.00296212,0.126816752,6.62895E-07,2.58694E-09,1.10754E-07,6.26797E-06,2.44607E-08,1.04723E-06
2122,2,3HR,Male,WT,Mouse 3,IR,2,1514.588282,2306.520322,8.057516577,330.5045859,0.05259535,0.080095854,0.000279804,0.011477049,0.035294119,0.077124186,0,0.010457517,0.037903367,0.023843037,0.000536933,0.002975053,2,23920,1348.312,0.656655078,0.003493365,0.143291426,2.1988E-06,1.16975E-08,4.7981E-07,2.74521E-05,1.46044E-07,5.99044E-06
2126,1,3HR,Male,WT,Mouse 3,IR,2,19811.09858,14921.22783,31.03006627,1815.64189,0.13034475,0.098172431,0.000204159,0.011945798,0.101960786,0.098039217,0,0.010457517,0.095540229,0.029176194,0.000474924,0.003022167,1,139580,3258.272,1.327712358,0.002079592,0.121681802,9.33835E-07,1.46267E-09,8.55839E-08,9.5122E-06,1.48989E-08,8.71771E-07
2129,1,3HR,Male,WT,Mouse 3,IR,2,14240.59256,24829.25558,74.35686494,2148.834058,0.079207692,0.138102963,0.000413581,0.011952044,0.050980393,0.135947719,0,0.010457517,0.069865081,0.051745747,0.000621245,0.003090293,1,169185,2542.766,0.573540858,0.002994728,0.086544442,4.68172E-07,2.44455E-09,7.06448E-08,3.39002E-06,1.77009E-08,5.11537E-07
2133,1,3HR,Male,WT,Mouse 3,IR,2,6710.12959,4933.838031,14.39607886,621.0823739,0.145653902,0.107096703,0.00031249,0.013481568,0.094117649,0.108496733,0,0.013071896,0.124849064,0.032951435,0.000559119,0.003449586,1,41853,1175.72,1.360022268,0.002917826,0.125882198,3.48013E-06,7.46637E-09,3.22117E-07,3.24952E-05,6.9716E-08,3.00772E-06
2133,2,3HR,Male,WT,Mouse 3,IR,2,24554.24775,15614.28409,47.73072036,1954.02621,0.191193744,0.121581955,0.000371659,0.015215192,0.184313729,0.121568628,0,0.013071896,0.105298124,0.036265949,0.000594066,0.00557045,2,119943,2202.862,1.57255034,0.003056863,0.125143503,1.59404E-06,3.09863E-09,1.26854E-07,1.31108E-05,2.5486E-08,1.04336E-06
2136,1,3HR,Male,WT,Mouse 3,IR,2,5218.082503,8798.6094,35.75817099,1036.679772,0.062661605,0.105658542,0.000429404,0.012449021,0.047058824,0.105882354,0,0.013071896,0.051788632,0.034617778,0.00062135,0.002915748,1,74452,2332.346,0.593057637,0.004064071,0.117823138,8.41638E-07,5.76753E-09,1.67209E-07,7.96564E-06,5.45865E-08,1.58254E-06
2138,1,3HR,Male,WT,Mouse 3,IR,2,1532.113767,664.3777942,1.334640562,127.9607882,0.20154088,0.087395132,0.000175564,0.016832516,0.215686277,0.084967323,0,0.015686275,0.097945962,0.021300177,0.000445728,0.005608059,1,5776,381.1,2.306088163,0.002008858,0.192602446,3.48928E-05,3.03954E-08,2.91422E-06,0.000399253,3.47794E-07,3.33453E-05
2141,1,3HR,Male,WT,Mouse 3,IR,2,217.5490256,264.8993537,2.311111179,49.44313898,0.063075971,0.076804684,0.000670082,0.0143355,0.047058824,0.074509807,0.00130719,0.013071896,0.044217612,0.028563452,0.000682318,0.004126689,1,2603,237.604,0.821251628,0.008724488,0.186648772,2.4232E-05,2.57427E-07,5.5073E-06,0.000315502,3.3517E-06,7.17053E-05
2141,2,3HR,Male,WT,Mouse 3,IR,2,408.584326,903.4392398,8.465359728,122.9385661,0.038765116,0.085715298,0.000803165,0.011664001,0.035294119,0.084967323,0.00130719,0.010457517,0.020947149,0.032176615,0.000738823,0.003154135,2,8567,487.692,0.45225435,0.009370148,0.1360784,4.52493E-06,9.3751E-08,1.3615E-06,5.27903E-05,1.09375E-06,1.5884E-05
2141,3,3HR,Male,WT,Mouse 3,IR,2,81.53725771,228.1555612,1.505882397,33.74640629,0.026751069,0.074854187,0.000494056,0.011071656,0.027450981,0.071895428,0,0.010457517,0.009623923,0.023532122,0.000650413,0.002524401,3,2091,248.33,0.357375719,0.006600244,0.147909637,1.27934E-05,2.36277E-07,5.29491E-06,0.000170911,3.1565E-06,7.07363E-05
2141,4,3HR,Male,WT,Mouse 3,IR,2,1013.709833,1104.223558,8.790849934,173.526803,0.070460126,0.076751481,0.000611027,0.012061361,0.039215688,0.078431375,0,0.010457517,0.077560484,0.02660821,0.000719072,0.003486971,4,11473,678.43,0.918029529,0.007961114,0.157148253,6.14139E-06,5.32578E-08,1.05128E-06,8.00165E-05,6.939E-07,1.36972E-05
2141,5,3HR,Male,WT,Mouse 3,IR,2,609.5529592,1530.596118,12.20653631,186.4888949,0.037359215,0.093809519,0.000748133,0.011429817,0.035294119,0.09150327,0.00130719,0.010457517,0.017218256,0.035121098,0.000736659,0.002759777,5,13759,608.672,0.398245463,0.007975021,0.121840695,2.71526E-06,5.43741E-08,8.30716E-07,2.89444E-05,5.79622E-07,8.85535E-06
2142,1,3HR,Male,WT,Mouse 3,IR,2,185.6117697,252.3908563,1.249673239,39.27320388,0.056709982,0.077113002,0.000381813,0.011999146,0.047058824,0.070588239,0,0.013071896,0.030297295,0.030839279,0.000596162,0.002814753,1,2129,250.19,0.735414002,0.004951341,0.155604702,2.66369E-05,1.79339E-07,5.63605E-06,0.000345427,2.32567E-06,7.30882E-05
2147,1,3HR,Male,WT,Mouse 3,IR,2,9660.53753,11964.07611,34.4261448,1388.802665,0.068150017,0.084400272,0.000242858,0.009797273,0.043137256,0.083660133,0,0.010457517,0.057618588,0.021903982,0.000510351,0.002866361,1,131898,2604.568,0.807462059,0.00287746,0.116081062,5.16687E-07,1.84126E-09,7.42792E-08,6.12187E-06,2.18158E-08,8.80082E-07
2148,1,3HR,Male,WT,Mouse 3,IR,2,4259.462862,4260.077228,17.89411817,517.8117824,0.084645831,0.08465804,0.000355599,0.010290173,0.06666667,0.083660133,0,0.010457517,0.058002529,0.024379918,0.000583283,0.002620187,1,45585,1356.21,0.999855785,0.004200421,0.121549858,1.85688E-06,7.80079E-09,2.25736E-07,2.19339E-05,9.21448E-08,2.66644E-06
2148,2,3HR,Male,WT,Mouse 3,IR,2,849.560809,1260.350357,6.172549201,145.0666716,0.06025254,0.08938655,0.000437769,0.010288416,0.054901961,0.088888891,0,0.010457517,0.027418973,0.023884191,0.000621044,0.002594932,2,12540,535.284,0.674067178,0.004897487,0.115100274,4.80483E-06,3.49098E-08,8.20448E-07,5.37534E-05,3.90549E-07,9.17865E-06
2149,1,3HR,Male,WT,Mouse 3,IR,2,199.6274566,295.1477205,0.392156874,33.42222363,0.048594804,0.07184706,9.55E-05,0.008135887,0.043137256,0.070588239,0,0.007843138,0.027266858,0.017805514,0.000340108,0.00219982,1,2783,301.68,0.676364555,0.00132868,0.113238969,1.74613E-05,3.43155E-08,2.92342E-06,0.000243034,4.77427E-07,4.06895E-05
2152,1,3HR,Male,WT,Mouse 3,IR,2,3348.341258,1864.07064,5.30196094,217.3803995,0.18441049,0.102664022,0.000292006,0.011972264,0.098039217,0.101960786,0,0.010457517,0.168428207,0.039960793,0.000546361,0.003279616,1,15626,554.864,1.796252345,0.002844292,0.116615967,1.18015E-05,1.86872E-08,7.66176E-07,0.000114953,1.82023E-07,7.46294E-06
2155,1,3HR,Male,WT,Mouse 3,IR,2,2640.047136,4685.929529,13.87843178,597.3150528,0.047729234,0.084716604,0.000250907,0.010798819,0.043137256,0.083660133,0,0.010457517,0.028243868,0.024998314,0.000515589,0.002911933,1,49465,1339.37,0.563398813,0.002961724,0.127469918,9.64909E-07,5.07241E-09,2.18312E-07,1.13898E-05,5.98752E-08,2.57697E-06
2161,1,3HR,Male,WT,Mouse 3,IR,2,8693.004163,14581.21742,47.27320401,1402.334686,0.079033058,0.132566163,0.000429788,0.012749424,0.062745102,0.135947719,0,0.010457517,0.062826077,0.041041433,0.000621625,0.004838682,1,102793,1689.616,0.596178214,0.003242062,0.096174047,7.68856E-07,4.1811E-09,1.2403E-07,5.79979E-06,3.15397E-08,9.35609E-07
2165,1,3HR,Male,WT,Mouse 3,IR,2,313.4235387,259.0888956,0.626143809,34.82875938,0.089396332,0.073898715,0.000178592,0.009934044,0.070588239,0.070588239,0,0.010457517,0.062763874,0.022751057,0.000450037,0.002518454,1,2378,306.61,1.209714287,0.002416714,0.134427835,3.75931E-05,7.51018E-08,4.17748E-06,0.000508711,1.01628E-06,5.65298E-05
2165,2,3HR,Male,WT,Mouse 3,IR,2,1719.611816,2667.155624,5.862745271,318.311122,0.054708953,0.084854786,0.000186522,0.010126976,0.039215688,0.083660133,0,0.010457517,0.04780027,0.026403483,0.000457434,0.002497115,2,26968,1085.498,0.644736213,0.002198126,0.119344788,2.02866E-06,6.91642E-09,3.75518E-07,2.39075E-05,8.15087E-08,4.42542E-06
2169,1,3HR,Male,WT,Mouse 3,IR,2,12238.97288,9886.868227,28.13071978,1350.277169,0.101689761,0.082146866,0.000233729,0.011219027,0.06666667,0.081045754,0,0.010457517,0.088452409,0.020626479,0.000501861,0.003012206,1,109364,3164.152,1.237901892,0.002845261,0.136572789,9.29828E-07,2.13717E-09,1.02584E-07,1.13191E-05,2.60164E-08,1.24879E-06
2171,1,3HR,Male,WT,Mouse 3,IR,2,13089.88271,11188.08917,34.15817094,1338.209194,0.115766932,0.098947468,0.000302095,0.011835123,0.086274512,0.100653596,0,0.010457517,0.095604021,0.03028186,0.000552782,0.002999706,1,103179,2491.18,1.169983767,0.003053084,0.119610165,1.122E-06,2.92787E-09,1.14705E-07,1.13394E-05,2.95902E-08,1.15925E-06
2172,1,3HR,Male,WT,Mouse 3,IR,2,536.3921737,1295.290231,11.43398727,186.5516399,0.032792821,0.079188741,0.000699027,0.011405003,0.027450981,0.078431375,0.00130719,0.010457517,0.032051198,0.031269422,0.000699922,0.002672755,1,13911,548.558,0.414109642,0.008827355,0.144023042,2.35733E-06,5.02499E-08,8.19855E-07,2.97685E-05,6.34559E-07,1.03532E-05
2175,1,3HR,Male,WT,Mouse 3,IR,2,418.5333459,946.541201,5.430065519,108.0888923,0.044430291,0.100482081,0.00057644,0.011474405,0.039215688,0.098039217,0,0.010457517,0.02559377,0.048477836,0.000664492,0.00274527,1,7475,422.17,0.442171292,0.005736745,0.114193542,5.94385E-06,7.71157E-08,1.53504E-06,5.91534E-05,7.67458E-07,1.52767E-05
2176,1,3HR,Male,WT,Mouse 3,IR,2,169.5176521,478.5594897,2.219607909,44.36601468,0.036557613,0.103204548,0.000478673,0.009567827,0.035294119,0.104575165,0,0.010457517,0.015922839,0.030527376,0.000639623,0.0022917,1,4216,262.196,0.354224826,0.004638102,0.092707418,8.67116E-06,1.13537E-07,2.26941E-06,8.40192E-05,1.10012E-06,2.19894E-05
2176,2,3HR,Male,WT,Mouse 3,IR,2,4621.015813,5484.210598,25.76862821,559.4823719,0.085620348,0.101614026,0.000477453,0.010366352,0.05882353,0.101960786,0,0.010457517,0.072432231,0.030049258,0.000639047,0.002607136,2,49444,1184.816,0.84260364,0.004698694,0.102016938,1.73166E-06,9.65644E-09,2.09658E-07,1.70416E-05,9.50306E-08,2.06328E-06
2177,1,3HR,Male,WT,Mouse 3,IR,2,6001.20802,13305.65132,34.60915135,1355.641875,0.047515879,0.105350409,0.000274026,0.010733592,0.039215688,0.105882354,0,0.010457517,0.030564377,0.031065852,0.000532948,0.002663226,1,119215,1762.928,0.451027002,0.002601087,0.101884669,3.98573E-07,2.29859E-09,9.00356E-08,3.78331E-06,2.18185E-08,8.5463E-07
2177,2,3HR,Male,WT,Mouse 3,IR,2,7505.964919,8180.398899,25.78692886,922.22748,0.095584511,0.104173073,0.000328383,0.011744081,0.074509807,0.105882354,0,0.010457517,0.068330956,0.027144196,0.000569011,0.002741463,2,72742,1490.152,0.917554879,0.003152283,0.112736248,1.31402E-06,4.51435E-09,1.61448E-07,1.26138E-05,4.33351E-08,1.54981E-06
2178,1,3HR,Male,WT,Mouse 3,IR,2,3592.007945,3621.61709,9.601307472,506.1045911,0.081844877,0.082519529,0.000218768,0.011531731,0.047058824,0.081045754,0,0.010457517,0.073685773,0.018891264,0.000488207,0.002691385,1,40121,980.492,0.99182433,0.002651111,0.139745472,2.03995E-06,5.45271E-09,2.87424E-07,2.47208E-05,6.60779E-08,3.4831E-06
2178,2,3HR,Male,WT,Mouse 3,IR,2,7637.878655,13775.60424,42.47451105,1754.726853,0.050950441,0.091893723,0.000283337,0.011705358,0.043137256,0.09150327,0,0.010457517,0.036630446,0.02201163,0.000539366,0.002813881,2,141617,2404.638,0.554449629,0.003083314,0.127379302,3.59776E-07,2.00073E-09,8.2655E-08,3.91513E-06,2.17722E-08,8.99463E-07
2178,3,3HR,Male,WT,Mouse 3,IR,2,454.4823689,1442.745131,5.08627466,169.7803975,0.029765038,0.094488515,0.000333111,0.011119287,0.031372551,0.095424838,0,0.010457517,0.008226181,0.023703483,0.000570806,0.002551439,3,13924,523.538,0.315012235,0.003525415,0.117678718,2.13768E-06,2.39235E-08,7.9857E-07,2.26237E-05,2.5319E-07,8.4515E-06
2179,1,3HR,Male,WT,Mouse 3,IR,2,11435.73757,13779.70752,36.88235403,1931.456272,0.070956266,0.08550009,0.000228847,0.011984266,0.05882353,0.084967323,0,0.010457517,0.044985753,0.020310214,0.000497298,0.003117686,1,150827,3206,0.829896974,0.00267657,0.14016671,4.70448E-07,1.51728E-09,7.9457E-08,5.50231E-06,1.7746E-08,9.29321E-07
2181,1,3HR,Male,WT,Mouse 3,IR,2,1991.10202,3318.141262,9.814379374,385.7987072,0.048619198,0.081023155,0.00023965,0.009420524,0.031372551,0.078431375,0,0.010457517,0.04812337,0.024754498,0.000506462,0.002400652,1,36745,1052.384,0.600065477,0.002957794,0.116269525,1.32315E-06,6.52198E-09,2.56376E-07,1.63305E-05,8.04952E-08,3.16423E-06
