ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
1963,1,0HR,Male,WT,BY52,IR,2,3039.96479,4240.447164,3987.907297,761.0327084,0.068359901,0.095355232,0.08967635,0.017113396,0.047058824,0.094117649,0.079738565,0.015686275,0.063532744,0.03257446,0.052629532,0.003545084,1,38914,1497.49,0.716897222,0.940444991,0.179469919,0.07812008,0.102480015,0.019556784,1.84226E-05,2.41673E-05,4.61196E-06
1974,1,0HR,Male,WT,BY52,IR,2,792.8196288,1307.515069,2369.453656,294.826155,0.046355588,0.076449457,0.138540236,0.017238271,0.047058824,0.074509807,0.137254909,0.018300654,0.012795322,0.018313837,0.056871776,0.003467473,1,13917,882.276,0.606356017,1.812180763,0.225485856,0.056967711,0.170256065,0.021184606,4.35694E-05,0.000130213,1.62022E-05
1974,2,0HR,Male,WT,BY52,IR,2,2944.023606,1595.734689,1123.145128,398.9647202,0.130636475,0.070808249,0.049837821,0.01770344,0.13333334,0.070588239,0.041830067,0.018300654,0.072081384,0.01394377,0.029793595,0.004012623,2,19032,871.894,1.844933012,0.703842021,0.250019457,0.154688084,0.05901351,0.020962837,9.69385E-05,3.6982E-05,1.31368E-05
1977,1,0HR,Male,WT,BY52,IR,2,603.6784504,1693.035346,989.1333613,300.0366112,0.026536483,0.074422407,0.043480301,0.013189002,0.027450981,0.074509807,0.039215688,0.013071896,0.006287127,0.012992696,0.016762313,0.002836319,1,18886,1044.982,0.356565769,0.584236687,0.177218161,0.031964336,0.052373894,0.015886721,1.88799E-05,3.09349E-05,9.38357E-06
1977,2,0HR,Male,WT,BY52,IR,2,1633.568675,2216.292883,1600.617037,479.5843318,0.052639728,0.071417294,0.051577902,0.015454011,0.050980393,0.070588239,0.047058824,0.015686275,0.017807054,0.01139052,0.021063927,0.003142745,2,26839,1109.74,0.737072563,0.722204655,0.216390323,0.060865482,0.05963773,0.017868934,2.74627E-05,2.69088E-05,8.06253E-06
1983,1,0HR,Male,WT,BY52,IR,2,7135.506089,10840.02379,10811.90225,1697.485025,0.057192486,0.086884924,0.086659524,0.013605677,0.047058824,0.087581702,0.082352944,0.013071896,0.036978852,0.019082934,0.040201605,0.003099602,1,117561,1746.514,0.658255575,0.997405768,0.156594216,0.060696201,0.091968444,0.014439185,5.59927E-06,8.48416E-06,1.33203E-06
1984,1,0HR,Male,WT,BY52,IR,2,3066.886357,2024.37391,1749.985667,366.9751766,0.127320091,0.084040763,0.072649687,0.015234772,0.06666667,0.083660133,0.062745102,0.015686275,0.129868011,0.027279061,0.05447042,0.003568397,1,20126,937.792,1.514980183,0.864457726,0.181278357,0.152384297,0.086951489,0.018233885,7.52748E-05,4.29523E-05,9.00717E-06
1984,2,0HR,Male,WT,BY52,IR,2,7438.372749,5039.843266,4435.162207,786.1176759,0.143900732,0.097499434,0.085801439,0.015208018,0.078431375,0.098039217,0.074509807,0.015686275,0.126598022,0.03086775,0.062528765,0.003344541,2,45964,1438.452,1.475913507,0.880019868,0.15598058,0.161830405,0.096492085,0.0171029,3.21102E-05,1.91459E-05,3.39354E-06
1988,1,0HR,Male,WT,BY52,IR,2,1665.470624,696.3804149,539.8640666,243.1843211,0.167014704,0.069833576,0.054137993,0.024386715,0.176470593,0.070588239,0.053594772,0.023529412,0.053100824,0.010746177,0.012557854,0.007192615,1,7317,750.022,2.391610373,0.775243035,0.34921189,0.227616595,0.07378216,0.033235523,0.000326857,0.000105951,4.77261E-05
1988,2,0HR,Male,WT,BY52,IR,2,5250.831517,3532.840614,3367.68375,770.875844,0.121353198,0.081648307,0.077831328,0.017815892,0.101960786,0.078431375,0.06666667,0.018300654,0.071184288,0.018187696,0.034560408,0.004115253,2,36410,2074.124,1.486291653,0.953250972,0.218202837,0.144213994,0.092493374,0.021172091,4.0821E-05,2.6181E-05,5.99294E-06
1989,1,0HR,Male,WT,BY52,IR,2,10251.96892,8943.792378,4636.623657,1924.528169,0.102947953,0.08981154,0.046559926,0.019325677,0.078431375,0.088888891,0.040522877,0.018300654,0.073298425,0.024145341,0.029518144,0.00717758,1,91003,2104.832,1.146266426,0.518418078,0.215180327,0.112655285,0.050950229,0.021147964,1.25959E-05,5.69671E-06,2.36454E-06
1991,1,0HR,Male,WT,BY52,IR,2,9177.423784,8604.728328,7291.622419,2832.115123,0.081368796,0.076291169,0.06464892,0.025110075,0.054901961,0.071895428,0.050980393,0.018300654,0.06374053,0.023024559,0.043055374,0.021660876,1,105072,1778.45,1.066555902,0.847397168,0.329134752,0.087344143,0.069396437,0.026954042,1.01507E-05,8.06492E-06,3.13247E-06
2001,1,0HR,Male,WT,BY52,IR,2,2448.003989,1582.568673,2205.319016,335.8797509,0.11439271,0.073951807,0.10305229,0.015695315,0.078431375,0.071895428,0.103267975,0.015686275,0.08196231,0.016965196,0.039710184,0.003523808,1,17342,1112.74,1.546854826,1.393506047,0.212237078,0.141160419,0.12716636,0.019367994,8.9197E-05,8.03544E-05,1.22383E-05
2003,1,0HR,Male,WT,BY52,IR,2,2969.231451,1519.422263,880.5751871,506.1960939,0.153981821,0.078795948,0.045665881,0.026250899,0.149019614,0.077124186,0.037908498,0.020915033,0.086679759,0.021858434,0.033698204,0.014499847,1,15272,1032.25,1.95418451,0.579546061,0.333150373,0.194423222,0.057659454,0.03314537,0.000127959,3.79483E-05,2.18145E-05
2004,1,0HR,Male,WT,BY52,IR,2,1652.63534,1602.503315,2430.780458,392.6013205,0.077280119,0.074935858,0.113667545,0.018358724,0.070588239,0.074509807,0.107189544,0.018300654,0.037736231,0.014994393,0.037375876,0.004604511,1,17468,1053.6,1.03128357,1.516864543,0.244992517,0.094609305,0.139156198,0.022475459,5.90384E-05,8.68368E-05,1.40252E-05
2007,1,0HR,Male,WT,BY52,IR,2,1951.651034,2269.673266,2417.401372,396.2039362,0.074021506,0.086083337,0.091686315,0.015027078,0.050980393,0.083660133,0.087581702,0.015686275,0.059480567,0.029532076,0.038540433,0.003133647,1,22141,1064.46,0.859881932,1.065087829,0.174564305,0.088146472,0.109182122,0.017894582,3.88366E-05,4.81048E-05,7.88421E-06
2009,1,0HR,Male,WT,BY52,IR,2,1679.313776,2672.828838,1552.175206,814.4052541,0.047846424,0.076153309,0.044224036,0.023203751,0.047058824,0.074509807,0.041830067,0.018300654,0.016587183,0.014310853,0.01479225,0.011290259,1,30523,1312.134,0.628290803,0.580723758,0.30469787,0.055017979,0.050852642,0.026681691,2.05842E-05,1.90258E-05,9.98257E-06
2011,1,0HR,Male,WT,BY52,IR,2,104.7921601,342.5032765,232.1281106,62.57516557,0.023333814,0.076264368,0.051687399,0.013933459,0.023529412,0.074509807,0.040522877,0.013071896,0.006321235,0.028462679,0.047175242,0.00286313,1,3280,318.368,0.305959584,0.677739825,0.182699466,0.031948829,0.070770765,0.019077794,9.32804E-05,0.000206628,5.57011E-05
2011,2,0HR,Male,WT,BY52,IR,2,67.10588447,221.0875876,91.18431625,42.34771384,0.021412216,0.070544859,0.029095187,0.013512353,0.019607844,0.070588239,0.020915033,0.013071896,0.006072406,0.022266814,0.028020664,0.002797748,2,2142,260.916,0.303526241,0.412435258,0.191542702,0.031328611,0.042569709,0.019770175,0.000141702,0.000192547,8.94224E-05
2014,1,0HR,Male,WT,BY52,IR,2,6080.639393,11011.0957,12916.10752,1806.392224,0.056424993,0.102176919,0.119854382,0.016762328,0.047058824,0.101960786,0.108496733,0.015686275,0.033516969,0.027981346,0.060278968,0.00406043,1,98642,2266.786,0.552228367,1.173008379,0.164051996,0.061643513,0.13093923,0.018312607,5.59831E-06,1.18916E-05,1.6631E-06
2016,1,0HR,Male,WT,BY52,IR,2,547.8392311,625.692826,565.5294267,154.2902013,0.069180355,0.079011596,0.071414248,0.019483546,0.06666667,0.078431375,0.052287582,0.018300654,0.026568456,0.025572594,0.055898833,0.005948444,1,6002,453.622,0.875572179,0.903845151,0.246590971,0.091276113,0.094223497,0.025706465,0.00014588,0.000150591,4.10848E-05
2017,1,0HR,Male,WT,BY52,IR,2,6441.411945,7445.720436,3851.68769,1394.342532,0.081079122,0.09372052,0.048481833,0.017550821,0.074509807,0.094117649,0.044444446,0.015686275,0.041519175,0.022305552,0.024729777,0.004685946,1,72084,1999.87,0.865116009,0.517302217,0.187267645,0.089359802,0.053433323,0.019343301,1.20015E-05,7.17638E-06,2.59791E-06
2021,1,0HR,Male,WT,BY52,IR,2,4984.549173,7889.34925,6071.468131,2678.703352,0.047956486,0.075903648,0.058413763,0.025771879,0.043137256,0.074509807,0.054901961,0.018300654,0.022361849,0.016462641,0.019934829,0.019680669,1,94445,2841.152,0.631807392,0.769577812,0.339534132,0.052777269,0.064285755,0.028362575,6.68969E-06,8.14842E-06,3.59505E-06
2027,1,0HR,Male,WT,BY52,NOIR,2,4717.196205,7231.729621,3609.864148,1000.211797,0.091581817,0.140400125,0.070083563,0.019418572,0.054901961,0.146405235,0.062745102,0.018300654,0.091951074,0.046872472,0.04388388,0.005475611,1,46830,1061.148,0.652291561,0.499170231,0.138308793,0.10073022,0.077084436,0.021358356,1.39289E-05,1.06592E-05,2.95342E-06
2029,1,0HR,Male,WT,BY52,NOIR,2,236.2902036,693.1294293,1057.470617,152.3660189,0.026158552,0.076733027,0.117067488,0.016867709,0.027450981,0.074509807,0.109803922,0.015686275,0.006111405,0.0202236,0.046457165,0.003324136,1,7048,600.392,0.340903435,1.525646686,0.219823329,0.033525852,0.150038396,0.021618334,4.83688E-05,0.000216465,3.11895E-05
2029,2,0HR,Male,WT,BY52,NOIR,2,15031.72982,18898.9391,11273.97154,2784.742567,0.112204721,0.1410716,0.084154841,0.02078678,0.070588239,0.142483667,0.073202617,0.020915033,0.100060703,0.045401693,0.055690999,0.004780246,2,125952,1854.966,0.795374266,0.596539916,0.147349148,0.119344908,0.089510064,0.022109554,6.3149E-06,4.73625E-06,1.16988E-06
2031,1,0HR,Male,WT,BY52,NOIR,2,1371.992195,1687.251025,1199.177809,651.9581883,0.071003063,0.087318275,0.062059608,0.033740009,0.062745102,0.084967323,0.040522877,0.026143791,0.034065213,0.031781048,0.05552227,0.021239488,1,16064,732.85,0.813152385,0.710728748,0.386402603,0.085407881,0.074650013,0.040585047,5.06195E-05,4.42436E-05,2.40539E-05
2034,1,0HR,Male,WT,BY52,NOIR,2,419.7372677,662.9673372,314.2117731,131.160789,0.046431114,0.073337095,0.03475794,0.014508937,0.031372551,0.070588239,0.031372551,0.013071896,0.037200921,0.028191915,0.02396994,0.003308751,1,7086,462.38,0.633119076,0.473947592,0.197838991,0.059234726,0.044342615,0.018509849,8.93479E-05,6.68851E-05,2.79197E-05
2034,2,0HR,Male,WT,BY52,NOIR,2,130.2862787,340.1856298,122.8470621,64.75555774,0.027035957,0.070592577,0.025492231,0.013437551,0.023529412,0.070588239,0.015686275,0.013071896,0.012136822,0.023188427,0.028055606,0.002999122,2,3333,328.852,0.382985839,0.361117729,0.190353595,0.039089793,0.036857804,0.01942861,0.000114907,0.000108346,5.71118E-05
2035,1,0HR,Male,WT,BY52,NOIR,2,4248.917767,6239.928272,2987.439295,1494.80789,0.07677842,0.112756203,0.053983363,0.027011346,0.06666667,0.11503268,0.049673203,0.020915033,0.042908664,0.034687484,0.028353813,0.018372033,1,50538,1050.804,0.680924136,0.478761801,0.2395553,0.084073722,0.059112733,0.0295779,1.34735E-05,9.4733E-06,4.7401E-06
2049,1,0HR,Male,WT,BY52,NOIR,2,18424.53383,23273.80841,12901.25916,2826.224923,0.130114927,0.164360732,0.0911093,0.019958934,0.06666667,0.169934645,0.081045754,0.020915033,0.132302156,0.059382393,0.05344612,0.00469913,1,132982,1981.214,0.791642412,0.554325228,0.121433711,0.138549081,0.097015078,0.021252688,5.953E-06,4.16842E-06,9.13159E-07
2054,1,0HR,Male,WT,BY52,NOIR,2,3349.678526,2156.581755,1854.024884,449.623545,0.133336459,0.08584435,0.073800847,0.017897602,0.090196081,0.083660133,0.06797386,0.015686275,0.117823709,0.024952,0.033010465,0.005208528,1,21617,839.206,1.553235122,0.859705355,0.208488987,0.154955754,0.085766984,0.020799535,7.18525E-05,3.97699E-05,9.64468E-06
2057,1,0HR,Male,WT,BY52,NOIR,2,390.0392257,373.9529507,152.0169975,75.82483916,0.087826892,0.084204673,0.034230353,0.017073821,0.062745102,0.083660133,0.026143791,0.015686275,0.066124017,0.022767283,0.023701442,0.005052119,1,3251,234.852,1.043016842,0.4065137,0.20276572,0.119975154,0.046760073,0.023323543,0.00032083,0.000125043,6.23703E-05
2060,1,0HR,Male,WT,BY52,NOIR,2,875.3412019,952.0300924,1177.057549,175.887588,0.073158479,0.079567914,0.098375056,0.014700175,0.062745102,0.074509807,0.086274512,0.015686275,0.05538118,0.027261639,0.052704877,0.003195632,1,9450,588.494,0.919446989,1.236365907,0.18475003,0.092628699,0.124556354,0.018612443,9.7296E-05,0.000130832,1.95503E-05
2060,2,0HR,Male,WT,BY52,NOIR,2,4207.055024,1874.83142,2042.56868,383.3490326,0.201903106,0.089976072,0.098026044,0.018397516,0.121568628,0.088888891,0.087581702,0.018300654,0.18680824,0.033812812,0.066734443,0.00451868,2,17250,824.926,2.243964433,1.089467916,0.204471201,0.243887248,0.118409779,0.022223132,0.000130085,6.31576E-05,1.18534E-05
2061,1,0HR,Male,WT,BY52,NOIR,2,1958.298097,1500.349059,2181.818359,298.1333441,0.109200808,0.083664142,0.121664995,0.016624845,0.043137256,0.083660133,0.100653596,0.015686275,0.152278958,0.027040534,0.073845102,0.003868311,1,15318,575.456,1.30522833,1.45420717,0.198709322,0.127842936,0.142434937,0.019462942,8.52088E-05,9.49345E-05,1.29723E-05
2067,1,0HR,Male,WT,BY52,NOIR,2,3075.407928,3385.854989,1991.393518,586.5124366,0.106001032,0.116701306,0.068637973,0.020215505,0.086274512,0.11503268,0.054901961,0.020915033,0.074528102,0.048046409,0.05877286,0.004881904,1,25324,842.34,0.908310586,0.588150858,0.173224323,0.121442423,0.07863661,0.023160339,3.58676E-05,2.3225E-05,6.84032E-06
2075,1,0HR,Male,WT,BY52,NOIR,2,1374.835334,2828.15694,2057.33862,690.4392384,0.04463896,0.091826259,0.066798877,0.022417586,0.039215688,0.088888891,0.054901961,0.018300654,0.024193702,0.030454401,0.043839851,0.020726747,1,26714,992.346,0.486124131,0.727448534,0.244130454,0.051464975,0.077013499,0.025845596,1.81974E-05,2.7231E-05,9.13867E-06
2077,1,0HR,Male,WT,BY52,NOIR,2,675.8666859,439.7085081,183.0954301,91.4300687,0.111473971,0.072523257,0.030198817,0.015080005,0.043137256,0.070588239,0.016993465,0.015686275,0.157810368,0.023054828,0.030765811,0.00330579,1,4331,401.858,1.537078936,0.416401836,0.207933363,0.156053264,0.042275555,0.021110614,0.000354902,9.61445E-05,4.80105E-05
2087,1,0HR,Male,WT,BY52,NOIR,2,5325.757008,7189.574052,5044.566149,1887.249727,0.081800068,0.110427052,0.077481164,0.028986894,0.05882353,0.104575165,0.064052291,0.020915033,0.066183995,0.048238258,0.063920569,0.027441849,1,57330,1823.966,0.740761131,0.701650211,0.262498128,0.092896512,0.087991735,0.03291906,1.2921E-05,1.22388E-05,4.57872E-06
2088,1,0HR,Male,WT,BY52,NOIR,2,1087.043169,2249.494176,2567.154319,379.2287715,0.048641631,0.100657516,0.11487177,0.016969249,0.031372551,0.100653596,0.107189544,0.015686275,0.046846144,0.037120584,0.061721351,0.005768274,1,19382,647.5,0.483238935,1.141214032,0.16858402,0.056085191,0.132450434,0.019566029,2.49324E-05,5.88801E-05,8.69797E-06
2088,2,0HR,Male,WT,BY52,NOIR,2,195.619614,367.2300744,635.1660305,80.55948015,0.041861676,0.078585507,0.13592254,0.017239349,0.039215688,0.074509807,0.118954249,0.015686275,0.015321771,0.025752454,0.068050334,0.003544789,2,3422,284.126,0.532689525,1.729613326,0.219370596,0.057165288,0.185612516,0.023541637,0.000155666,0.000505439,6.4106E-05
2098,1,0HR,Male,WT,BY52,NOIR,2,1666.149066,2377.215744,2271.66542,548.8993647,0.067493683,0.096298134,0.092022418,0.022235249,0.050980393,0.098039217,0.086274512,0.018300654,0.043691832,0.031070359,0.04572081,0.017089497,1,21728,675.634,0.700882564,0.955599182,0.230900105,0.076682118,0.104550139,0.025262305,3.22571E-05,4.39801E-05,1.06268E-05
2107,1,0HR,Male,WT,BY52,NOIR,2,763.247082,2445.129478,2322.862807,425.6000144,0.024928052,0.079859216,0.075865922,0.013900321,0.023529412,0.078431375,0.065359481,0.013071896,0.006959107,0.019703105,0.043182403,0.003605392,1,27051,790.372,0.312149965,0.94999583,0.174060318,0.028215115,0.085869757,0.015733245,1.15393E-05,3.51187E-05,6.43452E-06
2111,1,0HR,Male,WT,BY52,NOIR,2,9201.964968,7234.751841,7107.975355,1118.217032,0.149654648,0.1176612,0.115599391,0.018185939,0.094117649,0.118954249,0.112418301,0.018300654,0.134144241,0.039613698,0.048817844,0.00452946,1,55819,1381.14,1.271911625,0.982476733,0.154561906,0.164853633,0.127339711,0.020032911,2.27864E-05,1.76011E-05,2.76898E-06
2115,1,0HR,Male,WT,BY52,NOIR,2,417.0902091,990.3987181,1292.167356,195.053602,0.036693077,0.087129297,0.113677079,0.017159638,0.035294119,0.088888891,0.099346407,0.015686275,0.014312761,0.032431887,0.071331698,0.003673128,1,9333,505.246,0.421133632,1.304694092,0.196944522,0.044689833,0.138451447,0.020899347,4.51231E-05,0.000139794,2.1102E-05
2115,2,0HR,Male,WT,BY52,NOIR,2,222.8156933,538.6340005,762.4143978,109.351638,0.034147999,0.082549272,0.116845118,0.016758872,0.031372551,0.083660133,0.113071896,0.015686275,0.011686179,0.029900642,0.06895015,0.003739646,2,5250,316.024,0.413668081,1.4154591,0.20301659,0.042441084,0.14522179,0.020828883,7.87939E-05,0.000269611,3.86698E-05
2117,1,0HR,Male,WT,BY52,NOIR,2,1540.886321,2765.482428,858.3072136,409.4353091,0.05857547,0.10512744,0.032627812,0.015564332,0.047058824,0.105882354,0.020915033,0.015686275,0.040805207,0.033566278,0.028463995,0.003617144,1,22877,833.996,0.55718536,0.310364371,0.148052038,0.067355262,0.037518347,0.017897247,2.43557E-05,1.35667E-05,6.47165E-06
2117,2,0HR,Male,WT,BY52,NOIR,2,523.5607979,277.3973936,48.88889036,83.66013329,0.128260852,0.067956245,0.0119767,0.020494888,0.117647059,0.06666667,0.010457517,0.020915033,0.057076412,0.013639978,0.006282623,0.006195591,2,2936,300.508,1.887403451,0.176241347,0.301589471,0.178324522,0.016651529,0.028494596,0.000642849,6.00277E-05,0.000102721
2122,1,0HR,Male,WT,BY52,NOIR,2,11441.18855,18268.40838,15695.86056,2585.288978,0.078661711,0.12560096,0.107913897,0.017774662,0.043137256,0.128104582,0.099346407,0.018300654,0.087313652,0.038624999,0.063932835,0.004462924,1,136944,1916.042,0.626282723,0.859180517,0.141516925,0.083546476,0.114615175,0.018878439,4.57328E-06,6.27396E-06,1.03339E-06
2128,1,0HR,Male,WT,BY52,NOIR,2,2935.298124,4343.18835,4294.402729,718.1202874,0.066067166,0.097755708,0.09665765,0.016163323,0.047058824,0.098039217,0.088888891,0.015686275,0.060717294,0.036840334,0.055800586,0.003959875,1,39720,1027.766,0.675839473,0.988767326,0.165344035,0.073899751,0.108116886,0.018079564,1.70151E-05,2.48934E-05,4.16274E-06
2131,1,0HR,Male,WT,BY52,NOIR,2,659.1647248,1128.532055,810.5581926,252.9882446,0.044969622,0.076990862,0.055298007,0.017259397,0.043137256,0.077124186,0.047058824,0.015686275,0.01793292,0.020882581,0.032033065,0.003713953,1,12063,621.806,0.584090387,0.718241178,0.22417462,0.054643515,0.067193749,0.020972249,4.842E-05,5.95408E-05,1.85837E-05
2139,1,0HR,Male,WT,BY52,NOIR,2,11354.80031,15320.47884,11251.23167,2516.959556,0.096627552,0.130374849,0.0957462,0.021418927,0.054901961,0.125490204,0.083660133,0.020915033,0.09794297,0.050916835,0.064338214,0.007144781,1,109058,1913.45,0.74115179,0.734391646,0.164287264,0.104117078,0.103167412,0.023079091,6.79594E-06,6.73395E-06,1.50642E-06
2142,1,0HR,Male,WT,BY52,NOIR,2,6344.913903,14873.24223,9018.17671,2228.125558,0.062849554,0.147326923,0.089329563,0.022070701,0.047058824,0.151633993,0.079738565,0.020915033,0.043753409,0.050522614,0.054940819,0.00740167,1,93437,1669.718,0.426599245,0.606335631,0.149807656,0.067905796,0.09651612,0.023846287,4.56564E-06,6.48925E-06,1.6033E-06
2144,1,0HR,Male,WT,BY52,NOIR,2,2958.6746,4213.432803,3247.432767,860.1385893,0.07796244,0.111025897,0.085571351,0.022665048,0.070588239,0.112418301,0.083660133,0.020915033,0.041226357,0.036029649,0.038515164,0.006831727,1,33729,1039.766,0.702200495,0.770733252,0.204141998,0.087719013,0.096280138,0.025501455,2.08189E-05,2.28508E-05,6.05242E-06
2145,1,0HR,Male,WT,BY52,NOIR,2,7629.243361,21104.10775,13418.34547,4026.58313,0.050165987,0.138769777,0.088232151,0.026476743,0.047058824,0.139869288,0.081045754,0.020915033,0.026889468,0.045263167,0.044623536,0.015864269,1,143315,2133.614,0.361505137,0.635816763,0.190796179,0.053234088,0.093628339,0.028096034,2.52245E-06,4.4365E-06,1.33131E-06
2159,1,0HR,Male,WT,BY52,NOIR,2,5851.90213,12722.79512,7117.068165,3244.601406,0.057972342,0.1260394,0.070505812,0.032142906,0.047058824,0.128104582,0.062745102,0.020915033,0.038128976,0.045850422,0.040903164,0.027879738,1,92269,2072.64,0.459954128,0.559395015,0.255022688,0.063422191,0.077133904,0.035164588,4.98493E-06,6.06265E-06,2.7639E-06
2175,1,0HR,Male,WT,BY52,NOIR,2,10932.85522,24251.03595,9891.340144,3286.381802,0.067929139,0.150679027,0.06145789,0.020419285,0.047058824,0.149019614,0.056209151,0.018300654,0.06480993,0.054136215,0.033622272,0.006680307,1,151467,2137.576,0.450820132,0.407872891,0.13551511,0.072179783,0.065303598,0.021697015,2.97636E-06,2.69282E-06,8.94684E-07
2182,1,0HR,Male,WT,BY52,NOIR,2,4000.184428,11150.45388,3953.682459,1515.218348,0.053680781,0.149634369,0.053056744,0.020333589,0.043137256,0.15947713,0.044444446,0.018300654,0.036778943,0.049064071,0.038216476,0.00592441,1,69079,1200.784,0.358746332,0.354575921,0.135888491,0.057907388,0.057234217,0.021934573,5.19328E-06,5.1329E-06,1.96715E-06
2187,1,0HR,Male,WT,BY52,NOIR,2,12969.43173,21904.943,15069.14028,2928.915117,0.099476378,0.168012326,0.115581278,0.022464968,0.054901961,0.173856214,0.103267975,0.020915033,0.104672311,0.054170866,0.071931899,0.006605147,1,122669,1710.68,0.592077858,0.687933325,0.133710237,0.105727052,0.122843916,0.023876571,4.82663E-06,5.60805E-06,1.09001E-06
