ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,,,,,,,,,,,,,,,,,Averages of NOUV,,,,,,,,,,,
56,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,6.901961097,247.3620981,3.186928233,0.3973856333,0.00170882919,0.06124340136,0.0007890389287,9.84E-05,0,0.0601307191,0,0,0.004160002166,0.01779019771,0.001799990932,0.0006160652343,1,2863,257.126,0.02790225806,0.01288365622,0.001606493624,0.002410744358,0.001113142938,0.0001388004308,0.000009745811409,0.000004500054564,0.0000005611224672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,727.7333536,963.447084,34.95817098,12.15947752,0.05169295025,0.06843636056,0.002483177367,0.0008637219431,0.03137255087,0.06405229121,0,0,0.05895233719,0.02760864576,0.008589222768,0.003786713126,1,11311,707.71,0.7553433558,0.03628447432,0.01262080473,0.06433855128,0.003090634867,0.001075013484,0.00006677953813,0.000003207892699,0.000001115799198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,280.6588323,4435.52039,2433.636669,15.76470643,0.006921985703,0.1093947711,0.0600216216,0.0003888103988,0,0.1150326803,0.04183006659,0,0.0197018312,0.04449341881,0.05510605898,0.001540469113,1,36100,1023.836,0.06327528849,0.5486699316,0.003554195459,0.00777448289,0.06741375815,0.000436695469,0.000001752778075,0.00001519861306,0.00000009845416784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,287.4039308,11787.64209,6446.838085,20.49411835,0.003370872155,0.1382536223,0.07561297762,0.0002403691999,0,0.1450980455,0.06797385961,0,0.01227855184,0.06208647976,0.04904785378,0.001126872275,1,78040,1868.348,0.0243817999,0.5469149838,0.001738610503,0.003682777176,0.08260940652,0.0002626104351,0.0000003124269593,0.000007008136645,0.0000000222784534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,410.3882489,9844.830294,6597.614564,8.486274797,0.005724244332,0.1373192682,0.09202592392,0.0001183696427,0,0.1424836665,0.08627451211,0,0.01260901515,0.06157145,0.04991450696,0.000749166638,1,65959,1479.044,0.04168566005,0.6701603143,0.0008620031574,0.006221868871,0.1000259944,0.0001286598462,0.0000006319935119,0.00001016025583,0.00000001306877238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,591.3921747,2574.955621,32.60653708,24.89150415,0.02075642899,0.09037468837,0.001144410258,0.0008736313405,0.007843137719,0.0941176489,0,0,0.02706192314,0.03339213933,0.004575603843,0.002492982508,1,24901,885.792,0.2296708222,0.01266295109,0.009666770157,0.02374973594,0.001309446893,0.0009996186561,0.000009223357385,0.0000005085318295,0.0000003882081104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,149.1490241,256.0130784,1.074509845,1.283660177,0.04448226188,0.07635343824,0.0003204622265,0.0003828393012,0.03529411927,0.07450980693,0,0,0.03624608321,0.02636757943,0.001465875278,0.001488629189,1,2233,226.948,0.5825836125,0.004197089665,0.005014041411,0.06679311423,0.0004811956316,0.0005748590134,0.0002608972739,0.000001879574413,0.000002245428308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,4.207843285,967.0065602,855.3791094,5.424836773,0.0003447356451,0.07922387025,0.07007857688,0.0004444401748,0,0.07843137532,0.06405229121,0,0.002934056934,0.03094069198,0.04931184449,0.002886408972,1,10166,522.8,0.004351411312,0.8845639156,0.005609927581,0.0004139133666,0.08414116756,0.0005336254941,0.0000004280357379,0.00008701199249,0.0000005518323412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,3.294117779,770.0326994,738.6287775,5.273202803,0.000298542485,0.06978726658,0.06694116164,0.0004779049124,0,0.06797385961,0.05228758231,0,0.002434403922,0.02625731166,0.05836073646,0.001705246961,2,9028,566.424,0.004277893369,0.9592174177,0.006848024515,0.0003648779108,0.08181532759,0.0005840942405,0.0000004738472939,0.0001062491601,0.0000007585317363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,5176.596226,26006.31312,4249.857638,260.2902044,0.035726288,0.1794826159,0.0293304,0.001796393305,0,0.1790849715,0.01568627544,0,0.05463346588,0.08071702905,0.0382222347,0.01290103029,1,135507,2168.99,0.1990515227,0.1634163835,0.01000873146,0.03820168866,0.0313626428,0.001920861685,0.000001468939042,0.00000120596267,0.00000007386136114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,147.3607894,8326.047274,5896.438076,21.93202692,0.002088624166,0.118009571,0.08357340584,0.0003108544791,0,0.1150326803,0.06666667014,0,0.008010129414,0.05312417421,0.06648060879,0.001433013927,1,64125,1585.19,0.01769876925,0.7081917603,0.002634146336,0.002298024007,0.09195225069,0.000342019913,0.0000002760041988,0.00001104392609,0.00000004107830544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,1131.858859,9131.421155,2794.835376,76.35294382,0.01330315295,0.1073249472,0.03284872683,0.0008974041962,0,0.1019607857,0.01830065437,0,0.02241348045,0.04468734051,0.03827569486,0.002940579304,1,78383,1536.86,0.1239521034,0.3060679525,0.008361561966,0.01444010639,0.03565614197,0.0009741008104,0.000001581364625,0.000003904774664,0.0000001066757073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,3761.553043,8822.732258,4530.508621,114.9751675,0.06993944263,0.1640431411,0.084236815,0.002137760398,0.02745098062,0.1699346453,0.06405229121,0,0.08978218522,0.08058981727,0.06648871565,0.004288037187,1,49100,1071.944,0.4263478629,0.5135040358,0.01303169632,0.0766100416,0.09227105135,0.002341653105,0.000008683255863,0.00001045833067,0.0000002654113303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,44.1098055,27274.77329,11274.96502,135.3725535,0.0003726969785,0.2304527413,0.09526556164,0.001143803313,0,0.2313725501,0.07058823854,0,0.003108484418,0.1194863754,0.08808673589,0.004728374229,1,110397,1928.278,0.001617238208,0.4133843715,0.004963287945,0.0003995561972,0.1021310816,0.001226233987,0.00000001464929489,0.000003744525408,0.00000004495854004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,2.454902041,8302.047292,4126.500768,16.9725496,6.02E-05,0.2037112257,0.1012538835,0.0004164634047,0,0.2104575187,0.08758170158,0,0.001530854629,0.1121835729,0.07408207563,0.002011104654,1,36600,939.48,0.0002956983928,0.497046165,0.002044381223,0.00006707382625,0.1127459226,0.0004637308633,0.000000008079191059,0.00001358049631,0.00000005585741047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,1,Z2,56.12549248,20408.88292,8015.227667,211.04053,0.0007999984674,0.2909030164,0.1142470127,0.003008117935,0,0.3267973959,0.1071895435,0,0.003702225269,0.1710173478,0.08946801463,0.006987733075,1,64538,1350.516,0.002750052156,0.3927323067,0.01034062133,0.000869650322,0.1241939271,0.003270019678,0.00000004261136316,0.000006085287841,0.0000001602253142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2914.615773,16857.82658,187.5071959,373.3934757,0.0293625598,0.1698299122,0.001888993843,0.003761658178,0.02352941222,0.1738562137,0,0,0.02998047653,0.07388216716,0.007604969535,0.01872038031,1,92070,1620.222,0.1728939232,0.01112285709,0.02214956204,0.03165651975,0.002036572129,0.004055538999,0.000001877852973,0.0000001208087009,0.0000002405730644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2940.851065,13108.97813,1102.486307,142.8732077,0.0346532854,0.1544686046,0.01299106,0.001683535117,0.01568627544,0.1594771296,0.001307189581,0,0.04635114596,0.06744651985,0.0229201381,0.003733099478,1,78109,1530.91,0.2243386965,0.08410162078,0.01089888215,0.03765060448,0.01411471543,0.001829151669,0.000002872123526,0.000001076721258,0.0000001395342682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,768.8902198,5046.031501,25.12287668,97.73856542,0.02005870343,0.1316401832,0.0006554021884,0.002549790395,0.007843137719,0.1294117719,0,0,0.02424321683,0.06426818765,0.004126405052,0.006734310267,1,34105,999.288,0.1523752318,0.004978739566,0.01936939264,0.0225447946,0.000736633241,0.002865813383,0.000004467826765,0.0000001459826878,0.0000005679341047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,0.2941176621,599.5568774,19.03137324,1.560784365,3.59E-05,0.07313453006,0.002321465387,0.0001903859924,0,0.071895428,0,0,0.0005239002574,0.02843856548,0.004860562242,0.0009832289454,1,6347,420.342,0.0004905583994,0.03174239836,0.002603229859,0.00004633963481,0.002998483258,0.0002459089909,0.00000007728980611,0.000005001165646,0.0000004101512303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,45.6392174,664.8013245,0,13.65751682,0.004877026864,0.07104096223,0,0.00145944826,0,0.06797385961,0,0,0.0132160987,0.02856106539,0,0.004398284034,1,7426,442.068,0.06865091225,0,0.02054375693,0.006145868219,0,0.001839148508,0.000009244669035,0,0.000002766463363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2398.353006,4476.274632,0,166.3085022,0.07714722742,0.143987218,0,0.00534960442,0.05882352963,0.1385620981,0,0,0.07043900657,0.08098874883,0,0.01005188114,2,27457,846.168,0.535792194,0,0.03715332858,0.08734941931,0,0.006057052927,0.0000195138651,0,0.000001353145958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,262.8000081,6044.294286,838.0104818,23.00130793,0.006988804301,0.1607396826,0.0222857347,0.0006116881081,0,0.1620915085,0.01176470611,0,0.0182140709,0.08612766558,0.02680276937,0.003857281439,1,33646,904.072,0.04347902264,0.1386448843,0.003805457981,0.007810735545,0.02490668971,0.0006836268183,0.00000129224938,0.000004120694414,0.0000001131028348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,4413.094242,17980.98479,527.8836762,268.1411859,0.04538492798,0.1849191644,0.005428835486,0.002757604471,0.03529411927,0.1895424873,0,0,0.04416704014,0.08458764677,0.01680740048,0.005167441136,1,89993,1699.68,0.2454311759,0.02935788458,0.01491248611,0.04903819455,0.005865830411,0.002979578255,0.000002727225183,0.0000003262240905,0.0000001657071784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,3908.97658,9484.070837,21.22222298,909.8666951,0.06638548613,0.1610663661,0.0003604134126,0.01545211173,0.06666667014,0.1660130769,0,0.01045751665,0.05060138768,0.08048953832,0.002347222961,0.01772934191,1,53821,1189.746,0.4121623137,0.00223767023,0.09593630317,0.07262920755,0.0003943111978,0.01690542158,0.000007658020358,0.00000004157615486,0.000001782506887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,59.99215925,2979.648446,0.2457516451,29.28627556,0.002653581,0.1317961981,1.09E-05,0.001295394354,0,0.1228758171,0,0,0.006689345749,0.07711090963,0.0002391078299,0.00318298576,1,19745,634.844,0.02013397229,0.00008247672486,0.00982876876,0.003038346885,0.00001244627222,0.001483224896,0.000001019699787,0.000000004177094194,0.0000004977851993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2655.976544,9479.517892,258.6457594,282.1464148,0.06321495999,0.2256222276,0.006156033783,0.006715373433,0.05490196124,0.2143790871,0,0.002614379162,0.05757757263,0.1414219569,0.01743264137,0.008433722511,2,37816,972.836,0.2801805508,0.02728469552,0.02976379369,0.07023420098,0.006839585345,0.007461032759,0.000007409047778,0.00000072151194,0.0000007870687986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2023.054959,5300.49818,47.7973871,237.0745178,0.04876123692,0.1277567109,0.00115204963,0.005714153578,0.03921568766,0.1254902035,0,0,0.04680983722,0.06431888645,0.006877393997,0.008520946174,1,37067,1072.632,0.381672607,0.009017527311,0.04472683693,0.05457833001,0.001289486257,0.006395837747,0.00001029683025,0.0000002432764268,0.000001206648419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,679.0666887,5598.672044,25.31241909,121.7594813,0.01578233873,0.1301199722,0.0005882915168,0.002829838967,0.007843137719,0.1228758171,0,0,0.01879468514,0.06940762134,0.004615266553,0.006720665122,2,38497,1093.014,0.121290671,0.00452114696,0.0217479217,0.01763947032,0.000657516666,0.003162830383,0.000003150652543,0.0000001174415399,0.0000005649251033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2836.709882,14667.53376,998.3281343,31.48235406,0.0407309912,0.2106042611,0.01433452702,0.0004520404057,0,0.2300653607,0.001307189581,0,0.06478001328,0.1015592467,0.02497456361,0.001756955115,1,63872,1318.274,0.1934006035,0.06806380339,0.002146397245,0.04441241674,0.01563013737,0.0004928975773,0.000003027940311,0.000001065628184,0.00000003360466628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,140.9215735,7123.415877,3994.912528,13.85882403,0.002971587068,0.1502101486,0.08423997907,0.0002922384503,0,0.1516339928,0.06405229121,0,0.00976367234,0.07549680511,0.07093610435,0.001399455169,1,42605,1068.046,0.01978286484,0.5608141651,0.001945530665,0.003307629938,0.09376628395,0.0003252863285,0.0000004643319996,0.0000131631068,0.00000004566437425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2540.811839,8364.430303,341.5621027,55.11372745,0.03823702146,0.1258774444,0.005140214341,0.0008294139482,0.003921568859,0.1346405298,0,0,0.05009404501,0.0528824192,0.01095230356,0.002409855922,1,60316,1363.236,0.3037638843,0.04083507069,0.00658905932,0.04212500562,0.005662877225,0.0009137497089,0.00000503620738,0.0000006770188788,0.0000001092423125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,485.9921715,3156.418382,191.1817052,13.94509853,0.0165675384,0.1076027266,0.006517410008,0.000475390282,0,0.1058823541,0,0,0.02720564508,0.0513570813,0.01434774845,0.001685749782,2,25889,752.162,0.1539695037,0.06056919016,0.004418013345,0.01877214924,0.007384669365,0.0005386495629,0.000005947294359,0.000002339572412,0.0000001706521436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,226.4431446,3384.054988,149.1777824,39.65228893,0.008312890771,0.1242310936,0.00547642373,0.001455664057,0,0.1254902035,0,0,0.01864931561,0.06164900268,0.01352961214,0.004556634059,1,23993,779.06,0.06691473554,0.04408255271,0.01171738907,0.009437883741,0.006217554387,0.001652660731,0.000002788927418,0.000001837308911,0.0000004883669849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,1141.682388,5851.232834,29.85098129,124.7111154,0.02440430908,0.1250744482,0.0006380868986,0.002665792728,0.01176470611,0.1215686277,0,0,0.03394551863,0.06057001276,0.004355088851,0.00614339048,1,41968,1121.568,0.1951182631,0.005101656717,0.02131364773,0.02720364057,0.0007112795771,0.002971576329,0.00000464921519,0.0000001215606347,0.0000005078547399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,571.4274687,2106.725547,0,107.8169972,0.02469329194,0.09103865637,0,0.004659133018,0.01960784383,0.08104575425,0,0,0.0265621651,0.04897959204,0,0.007850749168,1,19446,979.002,0.2712396351,0,0.05117752397,0.02938534756,0,0.005544430586,0.00001394835108,0,0.000002631776405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2385.670657,9306.45253,77.78823782,260.6928194,0.03641466949,0.1420528823,0.001187352899,0.003979192531,0.02745098062,0.1424836665,0,0,0.03526405992,0.06880834548,0.00642839396,0.006441537019,1,59244,1490.254,0.2563458686,0.00835852733,0.02801205063,0.04026856149,0.001313014614,0.004400324412,0.000004326950722,0.0000001410864785,0.0000004728251068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2.764705983,3051.966092,1100.615718,11.05359516,9.88E-05,0.1090728027,0.0393343954,0.000395039318,0,0.1019607857,0.03267974034,0,0.001477748257,0.0584080454,0.03271331103,0.001761955826,1,24327,833.754,0.0009058770315,0.3606251461,0.003621794877,0.0001136476336,0.04524255838,0.0004543755973,0.00000003723751517,0.0000148240698,0.0000001488796349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,4110.631487,29981.78515,2952.353026,63.05359701,0.03251104484,0.2371263793,0.02335020346,0.0004986918254,0,0.250980407,0.009150327183,0,0.0573582077,0.1185511504,0.03631439,0.001867447237,1,118274,1977.596,0.1371042941,0.09847155569,0.002103063467,0.03475515741,0.02496197834,0.0005331146069,0.000001159209074,0.0000008325714501,0.00000001778128301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,4106.635411,17178.29198,180.9268032,471.5372708,0.04609587503,0.192821695,0.002030854574,0.005292878704,0.02745098062,0.2078431398,0,0,0.05296685903,0.09401101697,0.00826955043,0.008315035162,2,81871,1691.89,0.2390595884,0.01053229293,0.02744960158,0.05015982962,0.00220990098,0.005759515223,0.000002919954421,0.0000001286449772,0.0000003352786894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,1145.451013,10283.95586,3440.227544,108.4810494,0.02488325794,0.2234039897,0.07473394183,0.002356593084,0,0.250980407,0.05751634017,0,0.04770948884,0.1166577332,0.07044464035,0.006765576456,1,41667,976.11,0.1113823347,0.3345237564,0.01054857206,0.02749060438,0.08256480054,0.002603524358,0.000002673154646,0.000008028505926,0.0000002531637042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,84.94902241,480.786941,284.5241911,49.36993619,0.01138421635,0.06443137778,0.03812974955,0.006616180138,0.003921568859,0.06405229121,0.03137255087,0,0.01500275018,0.02138019786,0.02474073761,0.01199153644,1,5708,418.24,0.1766874579,0.5917885177,0.1026856846,0.01488244962,0.04984656467,0.008649253011,0.00003095435493,0.0001036770353,0.00001798978357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,587.4157045,8703.470808,2186.062807,5.806536145,0.01004747716,0.1488688904,0.03739160521,9.93E-05,0,0.1490196139,0.02352941222,0,0.02375282647,0.06720210749,0.04270732329,0.0006997777122,1,53545,1129.88,0.06749212095,0.2511713838,0.0006671517918,0.01097050527,0.04082664687,0.0001084421728,0.000001260474759,0.000004690846648,0.00000001245964687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,978.9490479,26154.75881,8808.495671,18.96993529,0.005936550484,0.1586078933,0.05341654844,0.0001150376301,0,0.1725490242,0.03137255087,0,0.02336571577,0.08176032056,0.06021687135,0.0007990658142,1,155709,2125.71,0.03742909865,0.3367836704,0.0007252957452,0.006287042161,0.0565702411,0.000121829408,0.000000240378518,0.00000216290433,0.0000000046580207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,0.5058823745,490.6196205,108.7058855,0.8470588536,6.28E-05,0.06090870521,0.01349545444,0.0001051593859,0,0.0601307191,0.002614379162,0,0.0008392695159,0.02691502883,0.02411095386,0.0007409298134,1,6102,469.45,0.001031109139,0.2215685655,0.001726508314,0.00008290435504,0.01781479606,0.0001388165935,0.0000001689788822,0.00003631081048,0.0000002829413821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,298.0823621,640.8026313,0,386.0810573,0.02713292938,0.0583290216,0,0.0351430054,0.01176470611,0.05751634017,0,0.02875817008,0.03808092503,0.01675638987,0,0.02603674361,1,8428,733.576,0.4651703154,0,0.6024960549,0.03536810182,0,0.04580933286,0.00005519344037,0,0.00007148742939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,2235.282418,33804.63361,6661.61326,29.24705983,0.01347879194,0.2038425298,0.04016964405,0.0001763602804,0,0.2026143819,0.02745098062,0,0.03093800841,0.09668526789,0.04105852329,0.0009952357683,1,155464,2400.594,0.06612355111,0.1970621346,0.0008651790214,0.01437813525,0.04284987688,0.0001881275397,0.0000004253303087,0.000001267574066,0.00000000556514062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,0,452.4758291,79.01699577,0.4470588386,0,0.06857772493,0.01197590115,6.78E-05,0,0.0601307191,0,0,0,0.0377678866,0.02707768569,0.0005254925858,2,4591,477.45,0,0.1746325233,0.0009880281107,0,0.01721128202,0.00009737722469,0,0.00003803801423,0.0000002152097823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,26.04705988,614.499362,83.41046026,176.052293,0.002768607555,0.06531668388,0.008865907766,0.01871304135,0,0.06405229121,0.005228758324,0.01830065437,0.006136252651,0.02315410936,0.009036595007,0.01324613569,1,7235,544.214,0.0423874482,0.135737261,0.2864971128,0.003600146493,0.01152874364,0.0243334199,0.000005858665958,0.00001876119709,0.00003959877163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,180.427457,1896.776521,69.16470791,34.14379204,0.0104492649,0.1098498014,0.004005600736,0.00197740152,0,0.1058823541,0,0,0.01593948264,0.05728395866,0.01468402309,0.005027523976,1,14788,553.972,0.09512320246,0.03646434208,0.01800095671,0.01220093704,0.004677083305,0.002308885045,0.000006432458917,0.0000024658062,0.000001217267833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,2,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,561.1333512,6425.657678,221.1268042,57.00653793,0.01307332723,0.1497054582,0.005151828997,0.001328142629,0,0.1529411823,0,0,0.01945044275,0.0758799041,0.01356260035,0.003923826711,2,38451,1059.498,0.08732699114,0.03441310062,0.008871704778,0.01459346574,0.005750872649,0.001482576212,0.000002271124058,0.0000008949858422,0.0000002307275436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,71.21568883,1853.708546,10.80392191,36.6901974,0.00303795277,0.07907638198,0.0004608788463,0.001565147914,0,0.07450980693,0,0,0.009091967078,0.03556531803,0.003589889958,0.003709033021,1,20296,703.78,0.03841795355,0.005828274318,0.01979286197,0.003508853411,0.0005323177924,0.001807755095,0.000001892883009,0.0000002871636933,0.0000009752099908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,4.850980561,382.552951,12.82091553,0.2535947796,0.0009036849034,0.07126545287,0.002388397081,4.72E-05,0,0.06797385961,0.001307189581,0,0.00473199589,0.02923858838,0.003286698805,0.0004587006807,1,3994,304.406,0.0126805467,0.03351409393,0.0006629011199,0.001214566991,0.003210043949,0.00006349393581,0.000003174899024,0.000008391110147,0.0000001659742413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1,DAY4,Male,WT,AT1,+,WT/WT,NOUV,2,Z2,408.909816,3226.960866,951.1856483,7.176470835,0.014603922,0.1152486024,0.03397091601,0.0002563025298,0,0.1111111119,0.0209150333,0,0.03408629865,0.0580740601,0.03539778308,0.001338914052,1,24426,833.238,0.126716695,0.2947620649,0.002223910091,0.0167407605,0.03894152331,0.0002938045867,0.000005187779211,0.00001206755363,0.00000009104683908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
