ImageNumber,ObjectNumber,Metadata_Day,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Stain,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
461,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,676.2000219,6181.543926,0,0.737254927,0.017348248,0.158590588,0,1.89E-05,0.011764706,0.173856214,0,0,0.021682762,0.064447959,0,0.000354326,1,35325,820.646,0.109390151,0,0.000119267,0.019142251,0,2.08706E-05,3.09668E-06,0,3.37628E-09,3.583492521,0,0.00454119,7.084854323,0,0.001142591,5.90445748,0,0.001499219,2.977575011,0,0.000118052
464,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,17355.19652,22058.8751,0,95.08758471,0.1314459,0.167070922,0,0.00072018,0.090196081,0.166013077,0,0,0.145377611,0.081152699,0,0.006053021,1,122107,2351.658,0.78676707,0,0.004310627,0.142131053,0,0.000778723,6.44326E-06,0,3.5302E-08,91.97310695,0,0.585700781,50.95641642,0,0.041296256,43.84054696,0,0.055938758,6.195441683,0,0.001234337
465,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,217.3215748,272.4366084,0,0.279738572,0.060283377,0.075571875,0,7.76E-05,0.039215688,0.06797386,0,0,0.071775168,0.054184651,0,0.000846371,1,2514,253.158,0.797695934,0,0.001026802,0.08644454,0,0.000111272,0.000317301,0,4.08434E-07,1.151686206,0,0.001723076,51.66424443,0,0.009836874,26.6639545,0,0.007993126,305.097582,0,0.0142809
465,2,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,54.86274691,198.776476,0,0.078431375,0.01742781,0.063143734,0,2.49E-05,0.007843138,0.054901961,0,0,0.026459921,0.046330673,0,0.000371937,2,2176,231.018,0.276002211,0,0.000394571,0.025212659,0,3.60438E-05,0.000126839,0,1.81328E-07,0.290742734,0,0.000483105,17.87579088,0,0.003780028,7.776884462,0,0.00258917,121.9608187,0,0.006340156
465,3,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,14917.76903,20673.92735,0,320.6013169,0.12678709,0.175709055,0,0.002724811,0.090196081,0.173856214,0,0,0.122248335,0.086890574,0,0.013454727,3,109383,1923.698,0.721574028,0,0.015507519,0.136381056,0,0.002930998,6.59677E-06,0,1.41773E-07,79.05606629,0,1.974773493,46.73406916,0,0.148563643,42.06695121,0,0.210545051,6.343043989,0,0.004957086
470,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,292.0549111,884.3830296,0,8.841830377,0.023823714,0.072141531,0,0.000721252,0.011764706,0.071895428,0,0,0.047399861,0.040146931,0,0.003504598,1,10000,523.074,0.33023577,0,0.009997739,0.029205491,0,0.000884183,3.30236E-05,0,9.99774E-07,1.547732262,0,0.054462073,21.3883271,0,0.095779376,9.008479676,0,0.063514334,31.75343946,0,0.034957128
472,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,12593.20819,45835.10587,0,124.8784356,0.0612257,0.222841266,0,0.000607134,0.031372551,0.230065361,0,0,0.100108862,0.088937302,0,0.00328632,1,196068,2266.748,0.27475028,0,0.002724515,0.064228779,0,0.000636914,1.4013E-06,0,1.38958E-08,66.73715751,0,0.769200285,17.79470728,0,0.026101138,19.81146784,0,0.045752023,1.347404788,0,0.000485866
479,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,1737.756913,6913.304747,0,3.367320386,0.042082552,0.167416689,0,8.15E-05,0.023529412,0.173856214,0,0,0.056493579,0.068660235,0,0.000907341,1,37110,913.982,0.251364142,0,0.000487078,0.046827187,0,9.07389E-05,6.77349E-06,0,1.31253E-08,9.209166963,0,0.020741322,16.28006098,0,0.00466626,14.44391952,0,0.006518131,6.512969279,0,0.000458925
482,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,479.9843286,2521.699413,0.005228758,48.85490344,0.021403983,0.112450364,2.33E-07,0.002178591,0.007843138,0.104575165,0,0,0.043336659,0.066997597,2.14E-05,0.009317163,1,19322,716.812,0.190341611,2.07351E-06,0.019373801,0.024841338,2.70612E-07,0.00252846,9.85103E-06,1.07313E-10,1.00268E-06,2.543656013,5.13545E-06,0.300926301,12.32782454,1.87553E-05,0.185603032,7.662349716,1.41068E-05,0.181629191,9.472144693,8.72465E-06,0.035058775
483,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,6145.129582,27798.03998,0,98.71111411,0.058925174,0.266553262,0,0.000946533,0.035294119,0.278431386,0,0,0.082819722,0.116101901,0,0.007928394,1,97737,1496.592,0.221063413,0,0.00355101,0.062874138,0,0.001009967,2.26182E-06,0,3.63323E-08,32.56584618,0,0.608020246,14.31757854,0,0.034019044,19.39362664,0,0.072549866,2.17482605,0,0.00127036
490,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,43.18039375,702.8732195,0,0.054901962,0.010084165,0.164146011,0,1.28E-05,0.007843138,0.173856214,0,0,0.011597545,0.073398789,0,0.000285031,1,3011,253.088,0.061434114,0,7.81108E-05,0.014340881,0,1.82338E-05,2.04032E-05,0,2.59418E-08,0.228832613,0,0.000338174,3.978893417,0,0.000748309,4.423467413,0,0.001309805,19.61848682,0,0.000907056
493,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,2404.023599,5539.14263,0,67.45359692,0.041989478,0.096748513,0,0.001178167,0.027450981,0.084967323,0,0,0.058183718,0.059061232,0,0.005542203,1,51268,1458.994,0.434006445,0,0.012177624,0.046891308,0,0.001315706,8.46545E-06,0,2.37529E-07,12.7400182,0,0.415486675,28.10922569,0,0.116662906,14.46369784,0,0.094512294,8.139851156,0,0.008305201
499,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,99.1725523,486.1594899,0,0.151633992,0.017181662,0.084227216,0,2.63E-05,0.011764706,0.077124186,0,0,0.024913955,0.058012503,0,0.000423441,1,4354,338.75,0.203991806,0,0.000311902,0.022777343,0,3.48264E-05,4.68516E-05,0,7.16357E-08,0.525560615,0,0.000934004,13.21190453,0,0.002988051,7.025707342,0,0.002501714,45.04960202,0,0.002504744
499,2,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,79.04706136,377.4274611,0,0.0627451,0.016540502,0.078976242,0,1.31E-05,0.007843138,0.077124186,0,0,0.031042801,0.051088248,0,0.00031158,2,3451,327.782,0.209436434,0,0.000166244,0.022905552,0,1.81817E-05,6.06886E-05,0,4.81727E-08,0.418906454,0,0.000386484,13.56453585,0,0.001592636,7.065253673,0,0.001306064,58.35444395,0,0.001684362
500,1,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,133.517651,315.9725577,0,0.028758171,0.042807839,0.101305725,0,9.22E-06,0.031372551,0.071895428,0,0,0.043411791,0.078371111,0,0.000306831,1,2016,223.808,0.422560908,0,9.10148E-05,0.066228994,0,1.4265E-05,0.000209604,0,4.51462E-08,0.707570968,0,0.000177139,27.36793448,0,0.000871931,20.42843725,0,0.001024708,201.5419473,0,0.001578539
500,2,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,201.9372605,401.6078538,0,0.018300654,0.034703087,0.069016644,0,3.14E-06,0.011764706,0.064052291,0,0,0.08153108,0.03611877,0,0.000102769,2,4161,384.788,0.502821991,0,4.55685E-05,0.048530945,0,4.39814E-06,0.000120842,0,1.09513E-08,1.070157704,0,0.000112725,32.5661911,0,0.000436551,14.96944621,0,0.000315936,116.1938677,0,0.000382913
500,3,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,922.2470844,1165.647089,0,0.156862751,0.074875951,0.094637257,0,1.27E-05,0.039215688,0.09150327,0,0,0.102895235,0.049175866,0,0.000290148,3,10072,516.532,0.79118894,0,0.000134571,0.091565437,0,1.55741E-05,7.85533E-05,0,1.33609E-08,4.887408197,0,0.000966211,51.24280697,0,0.001289208,28.24350317,0,0.001118752,75.53202898,0,0.000467166
500,4,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,126.050984,486.2340001,0,0.117647063,0.022377238,0.086318835,0,2.09E-05,0,0.077124186,0,0,0.046935112,0.058148719,0,0.000416026,4,4199,346.718,0.259239346,0,0.000241956,0.030019286,0,2.80179E-05,6.17384E-05,0,5.76222E-08,0.668001692,0,0.000724658,16.79011306,0,0.00231796,9.259496143,0,0.002012634,59.36380127,0,0.002014762
500,5,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,87.33333612,783.1163606,0,0.067973859,0.010547504,0.094579271,0,8.21E-06,0,0.09150327,0,0,0.029164517,0.061341205,0,0.000218656,5,6378,428.31,0.111520255,0,8.67992E-05,0.013692903,0,1.06576E-05,1.74851E-05,0,1.36092E-08,0.462819205,0,0.000418691,7.222814434,0,0.000831545,4.223597509,0,0.000765574,16.81263943,0,0.000475845
500,6,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,151.7254947,390.3686381,0,0.447058838,0.029489892,0.075873399,0,8.69E-05,0.019607844,0.06797386,0,0,0.033938415,0.0430486,0,0.00101619,6,3623,344.992,0.388672347,0,0.001145222,0.041878414,0,0.000123395,0.000107279,0,3.16098E-07,0.804062641,0,0.0027537,25.17307946,0,0.010971348,12.91746274,0,0.008863922,103.1530252,0,0.01105237
500,7,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,75.09019837,395.4575264,0,0.094117651,0.017921288,0.094381271,0,2.25E-05,0,0.081045754,0,0,0.049092091,0.068947051,0,0.000490838,7,2894,265.502,0.189881829,0,0.000237997,0.025946855,0,3.25216E-05,6.56122E-05,0,8.2238E-08,0.397937231,0,0.000579726,12.29804591,0,0.002280035,8.003348242,0,0.002336158,63.08869442,0,0.002875456
500,8,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,1094.89415,282.0248439,0,2.729411858,0.353762246,0.091122728,0,0.000881878,0.34117648,0.071895428,0,0,0.184163932,0.058432679,0,0.003624857,8,2103,202.394,3.882261346,0,0.009677913,0.520634403,0,0.001297866,0.001846059,0,4.60196E-06,5.802343791,0,0.016812065,251.441797,0,0.092715412,160.5905007,0,0.093230791,1775.056396,0,0.160907542
500,9,DAY4,nan,WT,AV3,0,nan,NOUV,1,Z3,142.9921612,715.9594958,0,0.067973858,0.025371214,0.127033268,0,1.21E-05,0.015686275,0.118954249,0,0,0.032271686,0.077874304,0,0.000240969,9,4207,291.546,0.199721021,0,9.49409E-05,0.033989104,0,1.61573E-05,4.74735E-05,0,2.25674E-08,0.757780721,0,0.000418691,12.93529926,0,0.000909544,10.48399265,0,0.001160644,45.64759755,0,0.000789069
508,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,25060.89474,16744.7939,148.6575212,27.93464147,0.205072581,0.137022167,0.00121646,0.000228588,0.129411772,0.138562098,0,0,0.205816315,0.056148782,0.005094677,0.00291496,1,113962,1956.768,1.496637993,0.008877835,0.001668258,0.219905712,0.001304448,0.000245122,1.31328E-05,7.79017E-08,1.46387E-08,132.8091186,0.146004617,0.17206601,96.93251252,0.080301704,0.015982088,67.83026277,0.068000217,0.017608104,12.62767408,0.006333473,0.000511844
509,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,9559.215934,5264.228908,12.57385665,7.283660385,0.231558935,0.127518747,0.000304584,0.000176437,0.203921571,0.13464053,0,0,0.127388403,0.049611512,0.00198957,0.001617908,1,36431,1081.69,1.815881509,0.002388547,0.001383614,0.262392356,0.000345142,0.00019993,4.98444E-05,6.55636E-08,3.7979E-08,50.65864789,0.012349467,0.04486438,117.608906,0.021604858,0.013255165,80.93533508,0.01799206,0.014361776,47.92731225,0.005330372,0.001327938
509,2,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,3544.207937,1862.201357,0.420915049,8.698039487,0.257854342,0.135482092,3.06E-05,0.000632815,0.219607845,0.142483667,0,0,0.163391439,0.058200976,0.000390156,0.004248384,2,11376,501.532,1.903235611,0.000226031,0.004670837,0.311551331,3.70003E-05,0.000764596,0.000167303,1.98691E-08,4.10587E-07,18.78237537,0.000413404,0.053576379,123.2665551,0.002044492,0.044747107,96.09849803,0.001928805,0.054923899,160.8679888,0.001615374,0.014356187
514,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,16453.55729,12518.87093,35.1647071,12.06274552,0.265589858,0.202076979,0.000567621,0.000194714,0.23137255,0.210457519,0,0,0.174516152,0.101191839,0.003406139,0.001426746,1,56531,1275.44,1.314300418,0.002808936,0.000963565,0.29105371,0.000622043,0.000213383,2.32492E-05,4.96884E-08,1.70449E-08,87.19490918,0.034537167,0.074301598,85.12308404,0.025407359,0.009231053,89.77597476,0.032426779,0.015328126,22.35499817,0.004039709,0.000595975
515,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,12884.25918,19005.99921,408.4026273,385.2470697,0.089144682,0.131500285,0.00282569,0.002665479,0.054901961,0.132026151,0,0,0.102505603,0.045879638,0.009428173,0.013883816,1,136894,1759.54,0.677904857,0.02148809,0.020269761,0.094118509,0.002983349,0.0028142,4.95204E-06,1.56969E-07,1.48069E-07,68.27956954,0.401114379,2.372964992,43.905755,0.194363855,0.194186423,29.03100218,0.15552048,0.202155004,4.761578984,0.012761693,0.005177239
523,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,2484.886329,218.6248422,0,3.534640644,0.667083578,0.058691233,0,0.000948897,0.643137276,0.050980393,0,0,0.173595311,0.034079358,0,0.003762055,1,2400,304.266,11.36598341,0,0.016167608,1.035369304,0,0.001472767,0.004735826,0,6.7365E-06,13.16854671,0,0.021771946,736.1388218,0,0.154887362,319.3612905,0,0.105794622,4553.67925,0,0.235542068
523,2,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,2095.8667,257.2313792,0,5.014379254,0.646872438,0.079392401,0,0.001547648,0.654901981,0.060130719,0,0,0.258856285,0.058279567,0,0.004914418,2,2112,236.33,8.147787826,0,0.019493653,0.992361127,0,0.002374233,0.003857854,0,9.22995E-06,11.10695416,0,0.030886533,527.7064654,0,0.186751224,306.0953507,0,0.170550435,3709.475081,0,0.322725502
526,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,3967.404028,2745.329485,0,127.2810497,0.115799423,0.08012987,0,0.003715042,0.082352944,0.077124186,0,0,0.119460511,0.041501017,0,0.010995783,1,29420,1228.096,1.445146766,0,0.046362759,0.134853978,0,0.004326344,4.91212E-05,0,1.57589E-06,21.0250846,0,0.783999409,93.5975885,0,0.444160056,41.5959216,0,0.310778271,47.2319578,0,0.055101139
529,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,9303.294368,9132.793702,7.447059075,24.30065442,0.165659901,0.162623866,0.000132607,0.000432712,0.149019614,0.168627456,0,0,0.104510861,0.076809382,0.001876053,0.002869041,1,51210,1128.014,1.018669059,0.00081542,0.002660813,0.181669486,0.000145422,0.000474529,1.9892E-05,1.59231E-08,5.19589E-08,49.30240271,0.007314161,0.149682131,65.97597533,0.007375625,0.025490863,56.03623868,0.007580773,0.034087312,19.12691818,0.001294557,0.001816743
533,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,10919.23165,8649.031619,11.47058864,79.92679994,0.249816552,0.197877591,0.000262431,0.001828612,0.20784314,0.20784314,0,0,0.188529693,0.104935815,0.001824714,0.007703442,1,39434,1077.562,1.262480256,0.001326228,0.009241127,0.276898911,0.000290881,0.00202685,3.2015E-05,3.36316E-08,2.34344E-07,57.86599185,0.011265887,0.492316524,81.76685594,0.011995985,0.088530958,85.40990464,0.015163461,0.145596575,30.78367203,0.002734276,0.008193851
535,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,18785.17306,34590.12374,28.66405333,52.66666842,0.102511176,0.188759202,0.00015642,0.000287403,0.070588239,0.200000003,0,0,0.105697036,0.072012338,0.001475394,0.002478724,1,172688,2499.046,0.543079094,0.000828677,0.001522593,0.108780998,0.000165988,0.000304982,3.14486E-06,4.7987E-09,8.81701E-09,99.55120526,0.028152522,0.32440522,35.17351645,0.007495544,0.014586596,33.5536701,0.008652845,0.021908026,3.023901119,0.000390138,0.000308287
537,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,21327.51031,13970.50233,0.422222239,135.6941218,0.255241991,0.167195269,5.05E-06,0.001623951,0.192156866,0.169934645,0,0,0.219672027,0.081843911,0.000174425,0.013639376,1,76304,1693.304,1.526610125,3.02224E-05,0.009712902,0.279507107,5.53342E-06,0.001778336,2.00069E-05,3.96079E-10,1.27292E-07,113.0242106,0.000414687,0.835820506,98.87371277,0.000273367,0.093050613,86.21440692,0.000288454,0.127744819,19.23744956,3.22015E-05,0.004450775
539,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,577.3215844,325.5464142,0,0.946405265,0.15329835,0.086443551,0,0.000251303,0.098039217,0.081045754,0,0,0.162920327,0.056359352,0,0.001727978,1,2611,235.706,1.773392546,0,0.002907129,0.221111292,0,0.000362469,0.000679201,0,1.11342E-06,3.059490555,0,0.005829471,114.8570302,0,0.027850594,68.20212596,0,0.026037534,653.0774189,0,0.038930621
548,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,9608.470815,6533.489058,0,3.751634126,0.23640564,0.160749165,0,9.23E-05,0.160784319,0.163398698,0,0,0.228502656,0.085802843,0,0.000910745,1,36566,916.104,1.470649255,0,0.000574216,0.262770629,0,0.000102599,4.0219E-05,0,1.57036E-08,50.91967198,0,0.023108538,95.24930407,0,0.005501049,81.05201384,0,0.007370087,38.67214959,0,0.000549075
550,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,350.7451084,1313.31768,0,23.34379152,0.043837659,0.164144192,0,0.002917609,0.035294119,0.166013077,0,0,0.040278212,0.057509127,0,0.013552647,1,6115,383.604,0.267067986,0,0.017774672,0.057358153,0,0.003817464,4.36742E-05,0,2.90673E-06,1.858758403,0,0.143788245,17.29714938,0,0.170283211,17.69221266,0,0.274223394,41.99446293,0,0.101634022
553,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,25835.70656,30878.9041,0.015686275,371.5215801,0.194127906,0.232022182,1.18E-07,0.00279159,0.141176477,0.233986929,0,0,0.169687867,0.12032848,2.09E-05,0.011578298,1,124039,2108.608,0.836678221,5.07993E-07,0.012031566,0.208286963,1.26462E-07,0.0029952,6.74528E-06,4.09543E-12,9.69983E-08,136.9152,1.54063E-05,2.288421568,54.18900397,4.5949E-06,0.115263656,64.24644129,6.59242E-06,0.215156938,6.485849529,3.32962E-07,0.003391547
557,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,9264.862992,7265.214566,0,107.3307221,0.17202709,0.134898241,0,0.001992883,0.13333334,0.138562098,0,0,0.139494345,0.062146013,0,0.013061535,1,48425,1304.574,1.275235977,0,0.014773235,0.191323965,0,0.002216432,2.63342E-05,0,3.05075E-07,49.09873731,0,0.661113519,82.59300366,0,0.141529128,59.01417789,0,0.159215003,25.32139265,0,0.010666942
560,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,8063.106081,3209.903351,0,23.07451052,0.309191889,0.123088556,0,0.000884827,0.258823544,0.128104582,0,0,0.211816044,0.06653936,0,0.00580758,1,22497,825.544,2.511946685,0,0.007188537,0.358408058,0,0.001025671,0.000111657,0,3.19533E-07,42.73007898,0,0.142129584,162.6908475,0,0.068866937,110.5515293,0,0.073677937,107.3624639,0,0.011172488
564,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,25507.22815,46985.35691,1.036601344,735.2601525,0.12413243,0.228657009,5.04E-06,0.003578187,0.101960786,0.237908497,0,0,0.096346481,0.091194311,0.000209578,0.016934705,1,195805,2262.442,0.542876118,2.20622E-05,0.015648708,0.130268523,5.29405E-06,0.003755063,2.77253E-06,1.12674E-10,7.99199E-08,135.174443,0.001018102,4.52890298,35.16037032,0.000199557,0.149916255,40.18153085,0.000275976,0.26974091,2.665898558,9.16052E-06,0.002794401
567,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,500.9960923,676.1581887,0,1.367320306,0.078636963,0.106130621,0,0.000214616,0.05882353,0.108496733,0,0,0.074339489,0.049138352,0,0.001494556,1,4822,343.138,0.740945093,0,0.00202219,0.103897987,0,0.000283559,0.000153659,0,4.19367E-07,2.655006939,0,0.008422136,47.98867185,0,0.01937279,32.04749747,0,0.020369137,147.7493167,0,0.014663198
569,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,9541.643388,7724.427658,0,20.35555624,0.197068103,0.159536281,0,0.000420413,0.152941182,0.15947713,0,0,0.160447715,0.085334361,0,0.002693264,1,43863,1024.352,1.235255712,0,0.002635219,0.21753285,0,0.000464071,2.81617E-05,0,6.00784E-08,50.56552295,0,0.125381933,80.0036083,0,0.025245669,67.0983497,0,0.033336055,27.0785372,0,0.002100643
569,2,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,9832.239422,3625.031469,0,9.929412123,0.428924636,0.158139487,0,0.000433164,0.388235301,0.162091509,0,0,0.264570533,0.087288599,0,0.002323426,2,19677,752.506,2.712318364,0,0.002739124,0.499681833,0,0.00050462,0.000137842,0,1.39204E-07,52.10552395,0,0.061161133,175.6682878,0,0.026241097,154.1276473,0,0.036248849,132.5404496,0,0.004867286
576,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,17732.9768,4568.333448,0,70.44444673,0.466571337,0.12019716,0,0.00185346,0.400000006,0.11503268,0,0,0.287568631,0.062437762,0,0.006837916,1,33453,1070.562,3.881716823,0,0.015420163,0.530086294,0,0.002105774,0.000116035,0,4.6095E-07,93.97513707,0,0.433909091,251.40653,0,0.147726767,163.5059513,0,0.151265978,111.572057,0,0.016117136
577,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,2970.007922,2432.784378,0,3.626143923,0.164516032,0.134757901,0,0.000200861,0.137254909,0.138562098,0,0,0.131191321,0.056646799,0,0.00141741,1,16281,607.952,1.220826617,0,0.001490532,0.182421714,0,0.000222722,7.49847E-05,0,9.15504E-08,15.73942744,0,0.022335569,79.06908141,0,0.014279455,56.26826458,0,0.015999025,72.10071538,0,0.003201064
577,2,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,6497.509986,13277.96637,0,9.589542805,0.069223336,0.141461133,0,0.000102165,0.031372551,0.138562098,0,0,0.096149309,0.049413105,0,0.001176823,2,87855,1590.216,0.489345266,0,0.000722215,0.073957202,0,0.000109152,5.56992E-06,0,8.22053E-09,34.43327076,0,0.059067677,31.69334625,0,0.006918892,22.81221531,0,0.007840811,5.3556917,0,0.000287431
579,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,1180.251012,1101.76212,0,6.690196303,0.145800002,0.13610403,0,0.00082646,0.113725491,0.13464053,0,0,0.11811753,0.06060239,0,0.003977186,1,6380,340.336,1.071239418,0,0.006072269,0.184992322,0,0.00104862,0.000167906,0,9.51766E-07,6.254688758,0,0.041208884,69.38079131,0,0.058172972,57.06117262,0,0.075326493,161.447947,0,0.033278544
580,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,1906.866719,2513.898108,0,1.916339937,0.126057164,0.166186164,0,0.000126683,0.090196081,0.169934645,0,0,0.118287553,0.086856065,0,0.001127895,1,12588,523.284,0.758529836,0,0.000762298,0.151482898,0,0.000152235,6.02582E-05,0,6.05575E-08,10.105357,0,0.011803873,49.12758004,0,0.007302896,46.72513816,0,0.01093567,57.94054745,0,0.002117396
581,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,14109.38861,12098.71535,0,4.690196241,0.195377598,0.167535108,0,6.49E-05,0.152941182,0.169934645,0,0,0.165888194,0.079190776,0,0.000796883,1,66410,1343.618,1.166188988,0,0.000387661,0.212458796,0,7.06248E-05,1.75604E-05,0,5.83738E-09,74.77208951,0,0.028889698,75.53037487,0,0.00371383,65.5332497,0,0.00507326,16.88504089,0,0.000204104
582,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,7982.129627,9830.60289,0,141.9320305,0.193285944,0.238046417,0,0.003436861,0.176470593,0.244444445,0,0,0.144388013,0.13334381,0,0.012625519,1,37269,893.69,0.811967457,0,0.014437775,0.214176115,0,0.003808313,2.17867E-05,0,3.87394E-07,42.30094779,0,0.874243482,52.58856585,0,0.138315385,66.06295957,0,0.273566077,20.94872251,0,0.013545233
585,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,4205.98051,16340.31551,0,52.45228927,0.058763262,0.22829641,0,0.00073283,0.031372551,0.244444445,0,0,0.08225635,0.097851843,0,0.004910898,1,66493,1136.536,0.257398978,0,0.003209992,0.063254486,0,0.000788839,3.87107E-06,0,4.82756E-08,22.28941026,0,0.323084732,16.67091825,0,0.030752062,19.51094558,0,0.056665417,3.72218154,0,0.00168796
588,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,3009.639299,3810.760885,0,65.34117849,0.096673497,0.122406555,0,0.002098843,0.062745102,0.117647059,0,0,0.115722061,0.073502625,0,0.009236697,1,26910,990.25,0.789773851,0,0.017146491,0.111840925,0,0.002428137,2.93487E-05,0,6.37179E-07,15.94945219,0,0.402475038,51.15115615,0,0.164265171,34.49750934,0,0.174422631,28.21991578,0,0.022278992
592,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,6429.690372,19147.8005,0,114.9594807,0.093910706,0.279668748,0,0.001679074,0.06666667,0.304575175,0,0,0.09526493,0.136068107,0,0.008541818,1,63362,1167.81,0.335792634,0,0.006003796,0.101475496,0,0.001814328,5.29959E-06,0,9.47539E-08,34.07386367,0,0.708103564,21.74822761,0,0.057516987,31.30027635,0,0.130330326,5.095759809,0,0.003313073
593,1,DAY4,nan,WT,AV3,0,nan,UV,1,Z2,9986.537529,25180.72486,0,139.5189587,0.108665073,0.273995396,0,0.001518128,0.078431375,0.288888901,0,0,0.106760783,0.127244102,0,0.007466004,1,85776,1401.484,0.396594522,0,0.005540705,0.116425778,0,0.00162655,4.62361E-06,0,6.4595E-08,52.92322004,0,0.859379943,25.68617368,0,0.053080527,35.91171436,0,0.116841467,4.445776046,0,0.002258568
1001,1,DAY4,nan,WT,AV3,0,nan,NOUV,2,Z4,7226.764893,3459.184406,0,10.41830102,0.228175199,0.109219008,0,0.000328944,0.188235298,0.101960786,0,0,0.195314586,0.061462302,0,0.001981591,1,27714,951.244,2.08915283,0,0.00301178,0.260762246,0,0.000375922,7.53826E-05,0,1.08674E-07,38.29792533,0,0.06417249,135.3078258,0,0.028853162,80.43252507,0,0.027003948,72.48325029,0,0.003799776
