ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Secondary Treatment,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
152,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,9767.478691,9853.779342,0,2072.081107,0.1461694131,0.1474608943,0,0.03100850167,0.1176470593,0.1490196139,0,0.02875817008,0.1019279134,0.07795383172,0,0.0153668999,1,60401,1569.91,0.991241873,0,0.2102828809,0.00000241998333,0,0.0000005133772897,0.00001641101758,0,0.00000348144701
158,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,13794.13372,32925.93947,0,2889.09813,0.09147910153,0.2183562535,0,0.0191597462,0.07450980693,0.2196078449,0,0.01830065437,0.07732989952,0.1403437965,0,0.01175632369,1,137716,3705.97,0.4189442713,0,0.08774535142,0.000000664259066,0,0.0000001391250559,0.000003042088583,0,0.0000006371471101
161,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,1196.764741,1036.218328,0,316.154258,0.08597447849,0.07444097181,0,0.02271223118,0.06666667014,0.071895428,0,0.0209150333,0.07418390867,0.03912311122,0,0.01380672591,1,11355,620.494,1.154934929,0,0.3051039049,0.000007571508454,0,0.000002000196493,0.0001017115745,0,0.0000268695645
166,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,666.6549218,1311.223564,0,267.921577,0.0472804909,0.09299457898,0,0.01900153029,0.03529411927,0.07843137532,0,0.01830065437,0.04071325,0.06181177464,0,0.008669143399,1,10976,754.022,0.5084220115,0,0.2043294404,0.0000043076249,0,0.000001731188984,0.0000463212474,0,0.00001861602045
167,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,9457.404191,43132.65868,0.002614379162,3754.183123,0.052911515,0.2413150871,1.46E-08,0.02100359809,0.04313725606,0.2470588237,0,0.0209150333,0.05161040738,0.1491497389,6.18E-06,0.01098897756,1,165845,3629.34,0.2192631867,0.00000006061252059,0.08703806438,0.0000003190419669,8.82E-14,0.0000001266459531,0.000001322097058,0,0.0000005248157278
171,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,18422.40444,27180.84911,0.003921568743,2425.681121,0.1534471496,0.2263995361,3.27E-08,0.02020441225,0.1215686277,0.2339869291,0,0.01830065437,0.1208583379,0.1120422351,8.44E-06,0.01184934971,1,111746,2095.844,0.6777714839,0.0000001442769035,0.08924228641,0.000001373178007,2.92E-13,0.0000001808065814,0.000006065286309,0,0.0000007986172786
189,1,DAY4,nan,0,2,0,WT,UV,DMSO,nan,24943.2791,23216.69083,3.213072021,5982.517817,0.1963960403,0.1828013923,2.53E-05,0.04710458499,0.1764705926,0.1908496767,0,0.03921568766,0.1143853067,0.09838367836,0.0003347014263,0.0334903664,1,116699,2579.198,1.074368405,0.0001383949179,0.2576817627,0.00000168292822,2.17E-10,0.0000004036417192,0.000009206320578,0.000000001185913486,0.000002208088867
2,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1626.584361,1812.15691,1603.339914,905.8849942,0.05610652827,0.06250756823,0.05530474677,0.03124711097,0.03921568766,0.06666667014,0.04444444552,0.02875817008,0.04800945834,0.02961525366,0.04161857804,0.007969826737,1,25669,727.914,0.8975957611,0.8847688102,0.4998932427,0.000002185769928,0.000002154534527,0.000001217309244,0.0000349680845,0.0000344683786,0.00001947458969
7,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,843.6784565,547.5477278,244.7098119,641.074528,0.04306679206,0.02795036895,0.01249156773,0.03272458029,0.03921568766,0.02614379115,0.003921568859,0.02875817008,0.02112349134,0.01043319482,0.02114274772,0.01093961526,1,16313,784.984,1.540830897,0.4469196007,1.170810316,0.000002640028938,0.0000007657431332,0.000002006043051,0.00009445417133,0.00002739653042,0.00007177161256
8,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,5126.451129,4856.678561,3583.209253,2801.035381,0.05995358425,0.05679860785,0.0419054493,0.03275796579,0.05098039284,0.05490196124,0.02614379115,0.03137255087,0.04240962352,0.02381205442,0.03902635827,0.01196706926,1,78736,1598.324,1.055546721,0.7377900777,0.5767388855,0.0000007614507246,0.0000005322273077,0.0000004160481329,0.0000134061512,0.000009370428745,0.000007324970605
10,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1752.388292,2753.959548,574.4693013,1444.8471,0.03413898602,0.05365100131,0.01119146912,0.02814765151,0.03137255087,0.05490196124,0.009150327183,0.02875817008,0.01842649982,0.01991139713,0.007297604257,0.00514416094,1,46738,1273.274,0.6363159157,0.2085975815,0.5246435449,0.0000007304331812,0.0000002394511772,0.0000006022433889,0.00001361453027,0.000004463125968,0.00001122520315
10,2,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,2433.32557,3819.505981,1417.580438,2166.525553,0.0321511227,0.050466492,0.0187302526,0.02862593881,0.03137255087,0.05098039284,0.01568627544,0.02875817008,0.01444184336,0.01738908446,0.01688924561,0.005009008158,2,70169,1470.344,0.6370786124,0.3711423531,0.5672266424,0.0000004581955379,0.0000002669305904,0.0000004079570581,0.000009079203243,0.000005289263822,0.000008083721336
13,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,5754.808013,6058.788395,1958.989604,3348.007946,0.05549851979,0.05843006177,0.01889220684,0.03228769489,0.05098039284,0.05751634017,0.009150327183,0.03137255087,0.0343822533,0.02769421617,0.02434116857,0.01125427722,1,95510,1985.01,0.9498281897,0.3233302563,0.5525870402,0.0000005810754873,0.000000197803443,0.0000003380556475,0.000009944803578,0.000003385302652,0.000005785645903
15,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,2544.596149,1432.932065,950.8810739,1124.512454,0.06799369788,0.03828912102,0.02540832284,0.03004789583,0.05882352963,0.03660130873,0.01830065437,0.02875817008,0.04251477836,0.01630829116,0.02545961902,0.005801591134,1,33068,1012.034,1.775796782,0.6635911758,0.7847632705,0.000002056178114,0.0000007683658775,0.0000009086698873,0.00005370136633,0.00002006747235,0.00002373180327
18,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1871.368691,4411.074623,1603.305931,1706.983053,0.02989884472,0.07047570895,0.02561600784,0.02727245651,0.03137255087,0.07450980693,0.01960784383,0.02614379115,0.01145806532,0.02857189235,0.02094428155,0.00514419705,1,57765,1088.926,0.424243263,0.363472865,0.386976689,0.0000005175944728,0.000000443452053,0.0000004721276985,0.000007344296079,0.000006292268068,0.000006699155008
23,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1146.019643,1898.796128,1113.406568,820.2536188,0.04026773165,0.06671806494,0.03912180493,0.02882127965,0.03921568766,0.071895428,0.03529411927,0.02875817008,0.0216297681,0.03042992586,0.0280379231,0.006062970028,1,25113,742.774,0.6035506528,0.586374994,0.4319861446,0.000001603461619,0.000001557830802,0.000001147663746,0.00002403339516,0.0000233494602,0.00001720169413
26,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,5855.623683,2225.834046,1649.747761,1330.26932,0.1274041836,0.0484287558,0.03589451407,0.02894343725,0.07450980693,0.04705882445,0.0209150333,0.02875817008,0.1214521359,0.02033877212,0.03489669108,0.006257123067,1,41504,993.588,2.630754838,0.7411818344,0.5976498213,0.000003069684455,0.0000008648446913,0.0000006973650071,0.00006338557338,0.00001785808198,0.00001439981258
31,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,393.9294232,291.9124263,100.8549053,257.0013142,0.04125779464,0.03057314896,0.01056293521,0.0269167694,0.03137255087,0.02745098062,0.005228758324,0.02614379115,0.0338229876,0.01242359741,0.01340664582,0.005834428552,1,7374,578.52,1.349478089,0.3454971295,0.8804055295,0.000005595035888,0.000001432456632,0.00000365022639,0.0001830048941,0.00004685342141,0.0001193932099
40,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,3338.176571,7390.983193,1736.019663,2592.384386,0.03620071542,0.08015120637,0.01882619222,0.02811300344,0.03529411927,0.08496732265,0.01307189558,0.02875817008,0.01719011012,0.0345684216,0.01529200047,0.005324729118,1,85483,1774.062,0.4516552783,0.2348834543,0.3507495984,0.0000004234843819,0.0000002202331717,0.0000003288724477,0.000005283568409,0.000002747721234,0.000004103150315
40,2,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1300.639257,3365.015774,917.1006814,1226.159514,0.0311016346,0.08046619416,0.0219302394,0.02932063209,0.03137255087,0.08888889104,0.01568627544,0.02875817008,0.01918654878,0.04473632154,0.02183807896,0.006360042827,2,37297,1405.656,0.3865180269,0.2725397868,0.3643844772,0.0000008338910529,0.0000005879893664,0.0000007861391558,0.0000103632471,0.000007307284413,0.000009769806613
44,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1891.917699,557.8405382,262.4091587,586.5934812,0.1122266994,0.03309055274,0.01556585352,0.03479614908,0.08627451211,0.03267974034,0.009150327183,0.03137255087,0.08632256996,0.01405704905,0.01531670203,0.01108739069,1,14271,583.144,3.391502713,0.4704017381,1.051543302,0.000007863968847,0.000001090733202,0.000002438241825,0.0002376499694,0.0000329620726,0.00007368392555
46,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,7329.945303,5284.06158,1586.44188,2807.814468,0.08140946382,0.05868701637,0.01761969258,0.03118477163,0.06274510175,0.05490196124,0.007843137719,0.03137255087,0.06377630189,0.02803029301,0.02381009703,0.006643228231,1,83082,1576.872,1.387180144,0.3002315276,0.5313742896,0.0000009798688502,0.0000002120759319,0.0000003753493131,0.00001669651843,0.000003613677182,0.000006395781151
47,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,6214.443313,8049.835499,1566.860181,2920.847151,0.06669646701,0.08639480009,0.01681631533,0.0313479705,0.05098039284,0.0941176489,0.01568627544,0.03137255087,0.04946451778,0.04073830018,0.01237200482,0.007062938016,1,85723,1948.674,0.7719963115,0.1946449938,0.3628455701,0.000000778046347,0.0000001961704015,0.0000003656891441,0.000009005708054,0.000002270627414,0.000004232767987
50,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,545.1804083,525.0209292,434.2392281,360.318965,0.04577885702,0.04408606342,0.03646311429,0.03025602192,0.03921568766,0.04444444552,0.02875817008,0.02875817008,0.02931763557,0.0209735653,0.03189018816,0.00704772896,1,10011,403.17,1.038397477,0.8270893671,0.6862944788,0.000004572855561,0.000003642304894,0.000003022277686,0.0001037256495,0.00008261805685,0.00006855403844
58,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,3202.964801,7274.290385,1606.546455,2136.601374,0.04501770651,0.1022402337,0.02258002861,0.03002995648,0.04313725606,0.1058823541,0.0169934649,0.02875817008,0.02104383736,0.03842582449,0.0180193767,0.005795702039,1,65578,1246.956,0.4403130245,0.2208526702,0.2937195603,0.0000006864757467,0.0000003443232274,0.0000004579273,0.000006714340549,0.000003367785998,0.000004478934404
62,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,2101.239276,2467.268039,1157.236636,1068.462779,0.05976900887,0.07018056774,0.03291718728,0.03039204627,0.04705882445,0.071895428,0.02614379115,0.02875817008,0.04003844589,0.02571029911,0.02709939428,0.005955092286,1,31316,827.2,0.8516461293,0.4690356367,0.4330550072,0.000001908577368,0.000001051130006,0.0000009704957935,0.00002719523979,0.00001497750788,0.00001382855433
70,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,5909.9335,2705.248435,826.6300918,1514.572596,0.1186114378,0.05429391152,0.01659033621,0.0303972343,0.08627451211,0.04967320338,0.009150327183,0.02875817008,0.09665630325,0.02631107945,0.02081089219,0.006277306136,1,45477,948.27,2.184617657,0.3055653155,0.5598645125,0.000002608163199,0.0000003648071818,0.0000006684089607,0.00004803785776,0.000006719117698,0.00001231093767
74,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1479.000043,1513.56736,809.8954489,758.6222454,0.05727452436,0.05861314953,0.0313633369,0.02937777351,0.04705882445,0.0601307191,0.02614379115,0.02875817008,0.04500562122,0.02628209357,0.02526940322,0.005398558156,1,22675,676.392,0.9771616919,0.5350904559,0.5012147231,0.000002525888616,0.00000138316811,0.000001295601919,0.00004309423117,0.00002359825605,0.00002210428768
77,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,8978.9336,16893.05403,3266.065464,5390.214549,0.05041116139,0.0948440551,0.0183369385,0.03026272247,0.03921568766,0.09542483836,0.01176470611,0.02875817008,0.03768884052,0.03033867398,0.01745658138,0.005601881817,1,168039,2608.64,0.5315163016,0.1933377741,0.3190787491,0.0000002999967947,0.0000001091231113,0.0000001800934454,0.000003163053229,0.000001150552991,0.000001898837467
88,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1009.211796,2106.972605,818.7281292,796.1490412,0.03461776819,0.07227292578,0.028083838,0.02730933493,0.03529411927,0.07712418586,0.02483660169,0.02614379115,0.01659028842,0.03210746643,0.01839283642,0.00498654864,1,26082,678.08,0.478986672,0.388580339,0.3778639738,0.000001327266628,0.000001076751706,0.00000104705678,0.00001836464504,0.00001489841036,0.00001448753829
88,2,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,510.6980543,470.5947842,294.530728,294.5856298,0.05068963318,0.04670915972,0.02923381915,0.02923926847,0.03921568766,0.04967320338,0.02352941222,0.02875817008,0.03809809569,0.02254753817,0.01986966596,0.005812751824,2,8308,388.54,1.085218263,0.6258690871,0.6259857519,0.000006101303945,0.000003518755315,0.000003519411226,0.0001306232863,0.0000753333037,0.00007534734615
90,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1651.274561,3107.253668,444.1895581,1204.73729,0.04067679666,0.07654276802,0.01094197704,0.02967698707,0.03529411927,0.08366013318,0.009150327183,0.02875817008,0.02568746014,0.03326775681,0.008035703823,0.006864805727,1,36824,887.958,0.5314257338,0.1429524608,0.3877177144,0.000001104627326,0.0000002971425441,0.0000008059142698,0.00001443150483,0.000003882045969,0.00001052894076
90,2,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1683.827498,498.5268108,175.7921628,448.209164,0.1123450426,0.03326173011,0.01172886061,0.02990453456,0.0941176489,0.03006535955,0.009150327183,0.02875817008,0.08209450883,0.01593871029,0.009606101888,0.006377931601,2,12791,475.272,3.377606703,0.3526232872,0.8990673204,0.00000878313209,0.000000916961974,0.000002337935623,0.0002640611917,0.00002756807812,0.0000702890564
96,1,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,1635.815735,2471.899411,555.7111294,1231.733371,0.04020783931,0.06075851468,0.01365920582,0.03027562114,0.03921568766,0.0601307191,0.009150327183,0.02875817008,0.0219338188,0.02953690322,0.01547808718,0.008485287317,1,36740,890.48,0.6617646848,0.2248113847,0.4982942934,0.000001094388659,0.0000003717802345,0.0000008240506571,0.00001801210356,0.000006118981619,0.00001356271893
96,2,DAY4,nan,0,1,0,WT,NOUV,QVD,nan,530.7882507,283.0614457,34.59085113,350.8888997,0.05820684842,0.03104084283,0.003793272413,0.03847887923,0.05490196124,0.02745098062,0.003921568859,0.0339869298,0.02656090522,0.01587967037,0.002143034578,0.01468116384,2,6912,487.584,1.875169716,0.122202623,1.239620955,0.00000842112969,0.0000005487951986,0.000005566967482,0.0002712919149,0.00001767977763,0.0001793433095
103,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,3424.145202,701.754268,54.34379305,604.5333539,0.1794061198,0.03676801153,0.002847311802,0.03167417761,0.1647058874,0.03006535955,0.002614379162,0.03137255087,0.06013172386,0.02023200217,0.0009928732433,0.00554183243,1,16049,806.258,4.879407733,0.07743991811,0.8614601742,0.00001117864788,0.0000001774136583,0.000001973591975,0.0003040318857,0.000004825217653,0.00005367687546
147,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,17526.29458,6416.90475,312.6941306,3573.66548,0.1699338212,0.06221789434,0.00303186211,0.03465002986,0.1529411823,0.04967320338,0.002614379162,0.0339869298,0.08299342436,0.04117834193,0.001178925289,0.007183115661,1,94156,2795.028,2.731269243,0.04872974476,0.5569142163,0.000001804811389,0.00000003220041325,0.0000003680066046,0.00002900791499,0.0000005175426394,0.000005914803265
148,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,2570.027521,1351.597421,99.04837019,1063.019642,0.0841280409,0.04424358969,0.003242278641,0.03479719932,0.08235294372,0.04313725606,0.002614379162,0.03137255087,0.02779713688,0.02140091302,0.001340952297,0.01209641901,1,26733,992.028,1.901474123,0.0732824498,0.7864913215,0.000003146973437,0.0000001212837557,0.000001301657103,0.00007112834784,0.000002741272951,0.0000294202417
168,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,7983.325709,5503.958311,217.3411859,2499.605305,0.1310353009,0.09033989842,0.003567356355,0.04102757989,0.1176470593,0.0941176489,0.003921568859,0.03921568766,0.05981219605,0.03496892079,0.001485893014,0.01068505025,1,56730,1236.714,1.450469872,0.03948815991,0.4541468455,0.000002309806115,0.00000006288306636,0.0000007232078246,0.00002556795121,0.000000696071918,0.000008005408876
168,2,DAY4,nan,0,1,0,WT,UV,QVD,nan,13821.55331,9317.925733,366.7255062,3996.564817,0.1455620498,0.09813197827,0.003862179249,0.04208992678,0.1333333403,0.1045751646,0.003921568859,0.04183006659,0.06825274106,0.03650385257,0.001715616208,0.01003384004,2,89086,1783.674,1.483329413,0.03935698961,0.4289114264,0.000001633949776,0.00000004335338043,0.0000004724639874,0.00001665053334,0.0000004417864716,0.000004814577223
169,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,6404.737434,5206.746556,214.2104667,2282.086345,0.1044954877,0.0849498557,0.003494917228,0.03723302136,0.1058823541,0.0941176489,0.003921568859,0.03660130873,0.05785478337,0.04980207761,0.001641076586,0.01344163153,1,55643,1619.204,1.230084346,0.04114094367,0.4382941096,0.000001877962866,0.00000006280964772,0.0000006691411564,0.00002210672225,0.0000007393732125,0.000007876895739
169,2,DAY4,nan,0,1,0,WT,UV,QVD,nan,3740.68637,837.9464276,64.40523152,685.3699562,0.2078159094,0.04655257931,0.003578068418,0.03807610868,0.1960784346,0.04444444552,0.003921568859,0.03660130873,0.1145610839,0.02355459713,0.001690863811,0.009362414441,2,15324,634.284,4.464111602,0.0768607985,0.817916198,0.00001356146629,0.0000002334944152,0.000002484736928,0.0002913150354,0.000005015713815,0.00005337484978
171,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,2992.254981,3053.207928,126.7869336,1166.74775,0.08036135305,0.08199833297,0.003405047229,0.03133470525,0.08235294372,0.08496732265,0.003921568859,0.03137255087,0.03215030639,0.0435787797,0.00138512534,0.00648879777,1,33185,930.2,0.9800364244,0.04152581041,0.3821383206,0.000002421616786,0.0000001026080226,0.0000009442430391,0.00002953251241,0.000001251342788,0.00001151539312
176,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,733.5215887,281.6588313,35.27058976,586.4758338,0.07994785708,0.03069851022,0.003844205968,0.06392107181,0.07843137532,0.02745098062,0.003921568859,0.04967320338,0.02831697921,0.01293112603,0.001920531693,0.04200682827,1,7176,501.482,2.604291104,0.1252245122,2.082220647,0.00001114100572,0.0000005357031728,0.000008907618702,0.0003629168206,0.00001745046157,0.0002901645271
222,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,21645.60057,17636.33642,441.4418489,5164.585776,0.1663306123,0.1355223491,0.003392157811,0.03968606516,0.1647058874,0.1424836665,0.002614379162,0.03921568766,0.0760623947,0.05009135764,0.001549126839,0.01172121287,1,121113,2548.73,1.227329761,0.02503024655,0.2928377897,0.000001373350609,0.00000002800820565,0.0000003276779962,0.00001013375741,0.0000002066685373,0.000002417888993
233,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,15419.03571,9366.106094,249.9045862,2772.107269,0.2462593345,0.1495872438,0.003991257186,0.04427366951,0.270588249,0.1594771296,0.003921568859,0.04183006659,0.1469326887,0.06344542725,0.001790710366,0.01952573133,1,57523,1268.912,1.646258921,0.02668180177,0.2959722259,0.000004281058612,0.00000006938541429,0.0000007696689934,0.00002861914227,0.0000004638457969,0.000005145284946
263,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,12713.29446,6624.777936,187.1268056,2205.037971,0.2545509863,0.1326441201,0.003746732451,0.04415020766,0.2588235438,0.1424836665,0.003921568859,0.04183006659,0.1477847422,0.06596189459,0.001791180793,0.01488466682,1,45581,1067.862,1.919052168,0.02824650235,0.3328470769,0.000005584585382,0.0000000821994351,0.0000009686098957,0.00004210201987,0.000000619699049,0.000007302320636
284,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,5374.953077,1235.2667,78.53202945,867.720286,0.294679445,0.06772295504,0.004305484071,0.0475723841,0.2980392277,0.06143790856,0.003921568859,0.04444444552,0.1671835515,0.04440744953,0.002459882938,0.01774289707,1,15447,662.284,4.351249069,0.06357495872,0.7024558227,0.00001907680747,0.0000002787262297,0.000003079716715,0.0002816889408,0.000004115683221,0.00004547522643
300,1,DAY4,nan,0,1,0,WT,UV,QVD,nan,3255.51381,1512.678475,66.92810737,775.0954459,0.1798030382,0.08354570172,0.003696460144,0.04280876206,0.1411764771,0.08496732265,0.002614379162,0.04183006659,0.1446639142,0.05405816073,0.002189249664,0.01271369664,1,15624,571.106,2.152151871,0.04424476746,0.5123993358,0.00001150813097,0.0000002365885909,0.000002739936128,0.0001377465355,0.000002831846355,0.00003279565641
12,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,750.576494,1621.617036,42.15555715,618.5804113,0.02667009537,0.05762061743,0.001497905595,0.02197990304,0.01568627544,0.05490196124,0,0.0209150333,0.03299794469,0.03233404146,0.003333470851,0.009722092216,1,24873,805.124,0.4628568134,0.02599600042,0.3814589989,0.000001072250849,0.00000006022215232,0.0000008836852427,0.00001860880527,0.000001045149375,0.0000153362682
13,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,2090.651043,15734.86449,7689.711326,2176.491574,0.01541493856,0.1160174341,0.05669833236,0.01604786414,0,0.1228758171,0.05490196124,0.01568627544,0.03410992726,0.05877505266,0.04115500561,0.007867473659,1,126064,2753.244,0.1328674323,0.488705278,0.1383228673,0.0000001222786724,0.0000004497583161,0.0000001272993411,0.000001053968082,0.000003876644228,0.000001097243205
17,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,336.6509901,400.0261543,0.4248366177,214.9150392,0.04033680687,0.04793028449,5.09E-05,0.02575066369,0.01960784383,0.04052287713,0,0.02352941222,0.06161279234,0.02919013893,0.000558651434,0.01033844156,1,6018,661.628,0.8415724484,0.001062022103,0.5372524692,0.000006702693066,8.46E-09,0.000004278940461,0.0001398425471,0.000000176474261,0.00008927425544
46,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1287.494153,570.1555709,0,424.9882479,0.09406693603,0.04165672323,0,0.03105050397,0.09019608051,0.0339869298,0,0.02614379115,0.06790321887,0.03211405812,0,0.02320094918,1,10622,808.124,2.258145354,0,0.745389977,0.000008855859163,0,0.000002923225755,0.0002125913532,0,0.00007017416466
47,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,494.6784492,13242.54284,4812.823661,1493.129458,0.006819576624,0.1825600767,0.06634899861,0.02058410016,0,0.1856209189,0.04836601391,0.01568627544,0.01190373783,0.095306819,0.06441438585,0.01846987876,1,66123,1489.032,0.03735524628,0.3634365181,0.1127524733,0.0000001031347129,0.000001003417852,0.0000003113001552,0.0000005649357452,0.000005496370674,0.000001705192948
49,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1088.184351,26118.18763,12419.40164,2184.22752,0.0087761049,0.2106407377,0.1001613114,0.01761559043,0,0.2196078449,0.0941176489,0.01568627544,0.02032312772,0.09997571236,0.06818992095,0.009861199239,1,115414,2385.564,0.0416638538,0.4755077885,0.08362860206,0.00000007604021089,0.0000008678436877,0.0000001526295808,0.0000003609947996,0.000004120018269,0.0000007245966872
49,2,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,410.7294241,2195.141235,675.2745302,418.1673337,0.01670174951,0.08926241196,0.02745911395,0.01700420192,0,0.08366013318,0.01568627544,0.01568627544,0.03191946293,0.05289227956,0.03157526418,0.009069900558,2,21577,691.494,0.1871084272,0.3076223613,0.1904967785,0.0000007740533677,0.00000127261037,0.0000007880707198,0.0000086716609,0.00001425695701,0.000008828696229
60,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,609.6509989,3066.993544,662.5464242,1114.415717,0.0242850143,0.1221715083,0.02639206597,0.04439195813,0.007843137719,0.1228758171,0.01307189558,0.02875817008,0.0363187471,0.08274016595,0.03374560091,0.04597194469,1,21758,760.844,0.1987780509,0.2160247208,0.363357699,0.000001116141847,0.000001212982166,0.000002040259129,0.000009135860416,0.000009928519204,0.00001669995859
61,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,4.984313976,1341.479774,584.7072056,221.738569,0.0004145993991,0.1115854079,0.04863643367,0.01844439936,0,0.09803921729,0.04313725606,0.01830065437,0.001967663711,0.08087628203,0.04174283356,0.008954473456,1,9888,454.794,0.003715534199,0.4358673289,0.1652940085,0.00000004192955088,0.000004918733179,0.00000186533165,0.0000003757619538,0.00004408043375,0.00001671662707
66,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1620.223576,7439.498244,1591.809195,1227.427488,0.03454045314,0.1585976431,0.03393470612,0.02616669839,0.01568627544,0.1555555612,0.002614379162,0.02352941222,0.05695627263,0.0895696484,0.05838906367,0.01636326867,1,42449,1061.964,0.2177866736,0.2139672787,0.1649879397,0.0000008136929761,0.0000007994229809,0.0000006164267329,0.000005130548979,0.000005040572893,0.00000388673325
67,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,2127.133396,14962.89322,3947.232787,1157.790886,0.03915930404,0.2754582699,0.07266628842,0.0213142652,0.007843137719,0.3058823645,0.06666667014,0.0209150333,0.05559010654,0.1363780441,0.05499434148,0.01063540708,1,49863,1074.76,0.1421605678,0.2638014406,0.07737747431,0.0000007853379067,0.000001457318822,0.0000004274565349,0.000002851023159,0.00000529052485,0.000001551801422
74,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,1509.380435,4363.709925,1602.934687,762.2248589,0.06364665548,0.184006322,0.06759159547,0.03214104402,0.05490196124,0.1973856241,0.04967320338,0.03137255087,0.0571289491,0.100266275,0.06844955625,0.01705472581,1,20674,651.666,0.3458938519,0.3673330066,0.1746735855,0.000003078584477,0.000003269400961,0.000001554660154,0.00001673086253,0.00001776787301,0.000008448949673
80,1,DAY4,nan,0,2,0,WT,NOUV,QVD,nan,42.51372726,3180.193556,1270.166048,381.0849791,0.002396759909,0.1792870423,0.07160706101,0.02148410075,0,0.1620915085,0.04836601391,0.0209150333,0.005466995558,0.1335588078,0.07251739602,0.01243611382,1,14280,1027.804,0.01336828294,0.3993989755,0.1198307501,0.0000001678403297,0.000005014500071,0.000001504488848,0.0000009361542675,0.00002796911593,0.000008391509108
