ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
120,2,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,4068.788359,25901.20585,15627.93377,2507.759556,0.02955121334,0.1881179339,0.1135041599,0.01821361327,0.01568627544,0.1960784346,0.1058823541,0.01830065437,0.04815350652,0.06624759065,0.07286400142,0.009936733098,2,129240,2257.346,0.1570887619,0.6033670347,0.09682018556,0.03148242308,0.1209218026,0.01940389629,0.000001215480981,0.000004668578108,0.0000007491503061,21.56236644,15.34904168,15.44677715,10.17414261,5.457569328,0.9275474508,9.710802925,6.303591856,1.393857933,1.168731712,0.3795591958,0.02619406665
123,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,453.5568763,1176.257548,16.93594822,325.6366112,0.03325440841,0.08624221335,0.001241729468,0.02387540224,0.02352941222,0.08104575425,0.001307189581,0.0209150333,0.03614742366,0.03953777511,0.0007193897778,0.01275737529,1,11329,518.144,0.3855931697,0.01439816327,0.2768412511,0.04003503189,0.001494919959,0.02874363237,0.00003403594048,0.000001270912107,0.00002443651259,2.403604883,0.01663371364,2.005788854,24.97365089,0.130234119,2.652167988,12.34886857,0.07792941454,2.064767788,32.72686585,0.1033261876,0.854423517
125,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,3972.372661,4536.453725,83.2718981,922.5150608,0.121227193,0.1384415809,0.002541256656,0.02815292544,0.07058823854,0.1385620981,0.001307189581,0.02614379115,0.1240603884,0.0626355917,0.005695556894,0.01404896108,1,29161,789.824,0.8756559424,0.01835616611,0.203355995,0.1362221001,0.002855591307,0.03163523407,0.00003002832353,0.0000006294765648,0.000006973560405,21.05141565,0.08178584922,5.682316923,56.71346777,0.1660350058,1.948171589,42.01792107,0.1488605175,2.272482873,28.87338801,0.05117695648,0.2438307834
126,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,6098.258994,25203.93805,4190.274629,2161.312486,0.0593192774,0.2451649552,0.04075984037,0.02102362248,0.02745098062,0.270588249,0.02614379115,0.0209150333,0.08695203004,0.1021509352,0.03974510868,0.01077320612,1,95537,1729.61,0.2419565935,0.1662547583,0.08575296769,0.06383138464,0.04386022828,0.0226227795,0.00000253259568,0.000001740213303,0.0000008975890774,32.31745754,4.115496066,13.31280435,15.67076383,1.503805839,0.8215223522,19.68889101,2.286411316,1.625082933,2.435188154,0.1414807563,0.03138423348
127,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,744.4313947,6091.438094,3167.658909,677.283681,0.02606735047,0.2133005846,0.1109201943,0.02371607539,0.01176470611,0.2418300658,0.09803921729,0.02352941222,0.05634125651,0.09621293892,0.07794121842,0.009659887342,1,25430,712.882,0.1222094657,0.5200182386,0.1111861716,0.02927374733,0.124563858,0.02663325525,0.000004805720239,0.00002044900663,0.000004372244261,3.945081705,3.111129682,4.171791536,7.915120834,4.703663651,1.065175091,9.029533416,6.493450346,1.913171126,4.620884845,1.662520864,0.1528756735
127,2,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,6595.968807,15014.74947,3258.149113,1864.588292,0.09275595627,0.2111452443,0.04581779349,0.02622081383,0.03529411927,0.236601308,0.03137255087,0.02352941222,0.1343583068,0.09265974557,0.0424503634,0.01252940379,2,64887,1480.312,0.4392992918,0.2169965687,0.1241837765,0.1016531633,0.05021266376,0.02873593003,0.000006770220411,0.000003344222551,0.000001913846788,34.95504899,3.200005022,11.48510421,28.45202667,1.962775143,1.189693499,31.35507813,2.617560536,2.064214498,6.509827318,0.2718880123,0.06691771985
128,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2239.709874,19087.43321,12402.04478,2093.47196,0.02488843065,0.2121061586,0.1378158104,0.02326338437,0.01960784383,0.2313725501,0.1254902035,0.02352941222,0.03180570425,0.08371415347,0.08950929996,0.009905468203,1,83331,1574.534,0.1173395003,0.6497492167,0.1096780241,0.02687727105,0.1488287045,0.02512236694,0.00000140811343,0.000007797208922,0.000001316173142,11.86924478,12.18072107,12.89493435,7.599708566,5.877104967,1.050726882,8.290336536,7.758364412,1.804638097,1.353955221,0.6339194246,0.04602003994
134,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,177.3490256,3188.321655,888.4327048,350.1124293,0.009751417253,0.1753077283,0.04884987655,0.01925069716,0,0.1869281083,0.03921568766,0.01830065437,0.01822131034,0.0924651897,0.04249889083,0.008828257213,1,15793,515.004,0.05562457141,0.2786521565,0.1098108871,0.01122959701,0.05625484106,0.02216883615,0.00000352210292,0.00001764402941,0.000006953136649,0.9398534255,0.8725779632,2.156549922,3.602627682,2.520461635,1.051999723,3.463786863,2.932536155,1.592474402,3.386637423,1.434473936,0.2431166661
135,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,7063.270789,26882.81645,3085.283751,3653.001415,0.05878221363,0.2237251702,0.02567646264,0.0304011436,0.03921568766,0.2405228764,0.009150327183,0.02352941222,0.06219301427,0.1081085757,0.03897843242,0.03237201824,1,111355,2173.614,0.2627429609,0.1147678762,0.1358861123,0.0634302078,0.02770673747,0.03280500575,0.000002359507529,0.000001030648613,0.00000122029646,37.43149546,3.030224571,22.50100041,17.01703114,1.03809722,1.301803094,19.56514738,1.444338084,2.356512158,2.268757239,0.08379257012,0.0426677084
135,2,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,154.3215739,1832.469331,208.1817064,405.2758294,0.008790246862,0.1043785219,0.01185815142,0.02308474763,0,0.09803921729,0.009150327183,0.01830065437,0.01693866614,0.04838811125,0.01205066381,0.01641952911,2,14794,663.43,0.08421509232,0.1136071981,0.221163772,0.0104313623,0.01407203639,0.02739460791,0.000005692516718,0.000007679275255,0.00001494955874,0.8178204497,0.2044665492,2.496333992,5.454345357,1.027598666,2.118771946,3.217570112,0.7335680754,1.967862073,5.473573767,0.6243313215,0.5227118441
136,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,1020.474541,8217.115291,1711.524232,732.1490424,0.0291989625,0.2351173221,0.04897205161,0.02094906986,0.01176470611,0.270588249,0.04313725606,0.01830065437,0.04419076511,0.1140258047,0.04065390418,0.01506231145,1,31552,842.27,0.1241889038,0.2082877228,0.0891004953,0.03234262616,0.05424455602,0.02320452087,0.000003936007347,0.000006601411092,0.000002823925434,5.407960316,1.68098081,4.509739809,8.043322786,1.884001979,0.853592015,9.976133916,2.827741022,1.666871695,3.784622449,0.5367000887,0.09873865154
136,2,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,1639.839265,13330.28014,2781.187007,1201.576508,0.02760300405,0.2243852703,0.04681502503,0.02022583672,0.007843137719,0.270588249,0.0339869298,0.01830065437,0.05930362599,0.1272419783,0.04326846372,0.01247805094,2,53244,1733.374,0.1230161143,0.2086368012,0.09013887894,0.03079857383,0.05223474958,0.02256735985,0.0000023104221,0.000003918503515,0.000001692939654,8.690256657,2.731554659,7.401221741,7.967364914,1.887159459,0.8635398383,9.499868546,2.722970838,1.621101921,2.221559711,0.3185775216,0.0591936942
138,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,132.2235339,675.003939,13.44052329,356.7320364,0.01595746246,0.08146318356,0.001622076188,0.0430523819,0.01176470611,0.08104575425,0.001307189581,0.02614379115,0.01521682211,0.03867763826,0.0007906285375,0.04233290538,1,6494,394.96,0.1958855739,0.01991177016,0.5284888218,0.0203608768,0.002069683291,0.05493255873,0.0000301640859,0.000003066179575,0.00008138109359,0.7007128508,0.01320066717,2.197324004,12.6868895,0.1801057397,5.062977897,6.280344479,0.1078915337,3.946021028,29.00392875,0.2492828923,2.845492783
141,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2900.784396,9933.551857,5660.163554,2068.11248,0.04970926906,0.1702262335,0.09699534836,0.0354401933,0.02745098062,0.1869281083,0.08366013318,0.02875817008,0.06567603514,0.0706815953,0.06568176987,0.03288721651,1,52865,1257.064,0.2920188506,0.5698025878,0.2081946629,0.0548715482,0.1070682598,0.03912063709,0.000005523859843,0.00001077844676,0.000003938232533,15.37258038,5.559153731,12.73873028,18.91313799,5.153972537,1.994526531,16.92521536,5.581413741,2.810188714,5.311403696,0.8762964843,0.1377004382
147,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2425.282423,7782.699599,2583.674579,745.5059054,0.07453005203,0.2391659629,0.07939751632,0.02290974172,0.02745098062,0.2718954384,0.05751634017,0.02352941222,0.1033151932,0.1078084705,0.06608857461,0.01039850869,1,29222,726.264,0.3116248279,0.3319766548,0.09579014273,0.08299508668,0.08841539178,0.02551180294,0.00001066404859,0.00001136050424,0.000003278014603,12.85267841,2.537566986,4.592012643,20.18295517,3.002791842,0.9176795334,25.59996505,4.609049251,1.832612811,10.25389287,0.9236182307,0.1146158952
148,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,429.8039358,3004.384395,767.8274727,889.7255162,0.01601833392,0.1119701996,0.02861611034,0.03315912031,0.01176470611,0.0941176489,0.003921568859,0.02352941222,0.0173822513,0.06976374066,0.05154769664,0.03361337791,1,22708,978.078,0.143058903,0.2555689858,0.2961423704,0.01892742363,0.03381308229,0.03918114833,0.000006299934077,0.00001125457926,0.00001304132334,2.27772721,0.7541250211,5.480346688,9.265472994,2.311669975,2.837074719,5.838193593,1.762658723,2.814535474,6.05762892,0.9150064438,0.4559903266
148,2,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,1627.8275,12356.28537,4272.889006,1148.998728,0.0332895867,0.2526899398,0.08738193023,0.02349738702,0.01960784383,0.287581712,0.08888889104,0.02352941222,0.04241856159,0.109325367,0.05295691079,0.01054792035,2,44679,959.314,0.131740847,0.3458069217,0.09298900876,0.03643383917,0.09563528741,0.02571675123,0.00000294860778,0.000007739808897,0.000002081268801,8.626600834,4.196636128,7.07736404,8.532438279,3.12788923,0.8908443785,11.23807501,4.985418726,1.84733505,2.835199789,0.6292527559,0.0727716364
151,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2022.803979,8449.502143,3800.720366,1206.847096,0.03822236459,0.1596595394,0.07181739856,0.0228042609,0.01568627544,0.1764705926,0.0601307191,0.0209150333,0.05351696431,0.06338691753,0.05240707264,0.01245978463,1,47695,1184.02,0.2393991911,0.4498158947,0.1428305568,0.04241123763,0.07968802529,0.02530343004,0.000005019377107,0.000009431091198,0.000002994665201,10.71976145,3.732893688,7.433686415,15.50512896,4.068670128,1.368331594,13.08181296,4.15409609,1.817644568,4.826324142,0.766755382,0.1047085735
155,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2222.619673,10611.85256,544.5817178,1828.507244,0.03682638555,0.1758268311,0.009023125524,0.03029637214,0.03529411927,0.1908496767,0.003921568859,0.02614379115,0.03205354759,0.0831953142,0.01272606825,0.02037883545,1,54845,1366.274,0.2094469048,0.05131825142,0.1723080144,0.04052547494,0.009929468828,0.03333954315,0.000003818887862,0.0000009356960785,0.000003141726947,11.77867601,0.5348632525,11.26285965,13.56521404,0.4641833227,1.650728705,12.5001465,0.5176181425,2.394910075,3.67200756,0.07607285191,0.1098505926
159,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2808.705964,13540.55336,1874.186984,1406.938605,0.04491629828,0.2165379863,0.02997164625,0.02249949794,0.02352941222,0.2470588237,0.01830065437,0.0209150333,0.06314288686,0.1067887378,0.03017358879,0.01183879305,1,56408,1536.076,0.2074291862,0.1384128798,0.1039055472,0.04979268834,0.03322555282,0.02494218206,0.000003677300848,0.00000245378102,0.000001842035654,14.88461475,1.840740725,8.666168594,13.43453279,1.251970764,0.9954259521,15.35863305,1.732031112,1.79169471,3.5358662,0.1994943918,0.06440684104
160,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,5248.651131,14615.65789,5604.758328,1990.789604,0.0555648013,0.15472854,0.05933472717,0.02107547749,0.02352941222,0.1620915085,0.04444444552,0.0209150333,0.08407244138,0.06334580297,0.04823679539,0.01006765233,1,86666,1959.182,0.3591115207,0.3834762945,0.1362093735,0.06056182506,0.06467078587,0.02297082597,0.000004143626344,0.000004424760511,0.000001571658707,27.81499773,5.504737253,12.26245287,23.25851818,3.468615855,1.304899969,18.68039021,3.371255063,1.650084475,3.9842561,0.3597366269,0.05495310163
162,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,208.4431439,2096.1007,771.6091709,434.0810588,0.01341419293,0.1348928953,0.04965629518,0.02793494168,0,0.1398692876,0.04836601391,0.02352941222,0.02124370023,0.06582795395,0.02772233784,0.02233517062,1,13079,538.316,0.09944328722,0.3681164607,0.2070897924,0.01593723862,0.05899603722,0.03318916269,0.00000760327909,0.0000281456121,0.00001583376347,1.104635349,0.757839232,2.673762469,6.440627411,3.329683244,1.983941757,4.915866323,3.075433312,2.384107657,7.310845279,2.288261147,0.5536280934
164,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2180.698112,34274.27686,11549.85783,3076.959573,0.01377877681,0.2165625809,0.07297796625,0.01944181956,0.007843137719,0.2418300658,0.05882352963,0.01830065437,0.02634882818,0.1054999887,0.05881530058,0.009245663599,1,146552,3028.884,0.06362491966,0.3369832681,0.08977460228,0.01488002969,0.07881064624,0.02099568463,0.0000004341456934,0.000002299410913,0.000000612578486,11.55651452,11.34374204,18.95281736,4.120784952,3.048077609,0.86005003,4.589768567,4.108358768,1.508202329,0.4174477821,0.1869439767,0.02141882818
164,2,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,1872.768683,13566.84615,1264.952981,1692.977829,0.02866892234,0.2076854777,0.01936429155,0.02591662834,0.01176470611,0.2300653607,0.01045751665,0.0209150333,0.04220139378,0.09595291565,0.0241236027,0.01740382393,2,59485,1340.93,0.1380400914,0.09323854396,0.1247878697,0.03148304081,0.02126507491,0.02846058383,0.000002320586559,0.000001567429503,0.000002097803979,9.924655947,1.242378955,10.42805368,8.94042043,0.8433603238,1.195480775,9.710993464,1.108537502,2.044435302,2.231333229,0.1274332929,0.07334978949
165,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,13436.83567,40002.18279,8448.461679,5336.125652,0.06809563846,0.2027243798,0.04281539242,0.02704259337,0.05098039284,0.2196078449,0.02745098062,0.02614379115,0.06726301371,0.08420738599,0.04133504967,0.01264030082,1,185090,3176.106,0.3359025616,0.2112000168,0.1333958619,0.07259622707,0.04564515468,0.02882989709,0.000001814806643,0.000001141066599,0.0000007207080982,71.20792453,8.297692605,32.86835997,21.75534725,1.910344231,1.277946236,22.39242044,2.379458618,2.07096452,1.745006388,0.09276964221,0.02519958385
166,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,1407.584355,6552.217169,1087.283692,878.3817259,0.04142268783,0.192820022,0.0319968127,0.02584920179,0.02352941222,0.2078431398,0.0169934649,0.02352941222,0.06101255969,0.09383700906,0.03655828236,0.01485056031,1,30179,823.544,0.2148256565,0.1659413393,0.1340587015,0.04664118609,0.03602782373,0.02910572669,0.000007118382204,0.000005498569842,0.000004442118743,7.459431894,1.067880307,5.410473561,13.91357879,1.500970904,1.284296308,14.38654722,1.878112064,2.090778442,6.844598273,0.4470381986,0.1553188372
173,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,1328.807884,13095.87618,3059.138647,1189.571279,0.02509267853,0.2472973068,0.05776755508,0.02246338996,0.01568627544,0.2849673331,0.04052287713,0.0209150333,0.03224791707,0.1255494309,0.0520794384,0.01038020537,1,48449,1031.804,0.1014676579,0.2335955689,0.09083556245,0.0274269414,0.06314141978,0.02455306154,0.000002094318931,0.000004821473486,0.000001874869707,7.041959421,3.004546045,7.327274421,6.571739501,2.11291625,0.8702141388,8.459883221,3.291529989,1.763742658,2.013768203,0.3919897143,0.06555488487
177,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,13166.75722,25872.90523,2321.682427,3885.215804,0.09357836879,0.18388311,0.01650058938,0.02761288532,0.09019608051,0.1934640557,0.009150327183,0.02614379115,0.07466551184,0.07192827955,0.02201695826,0.01430375795,1,132107,2007.15,0.5089013819,0.08973412172,0.1501654248,0.09966736981,0.01757425744,0.02940961345,0.00000385219089,0.0000006792533456,0.000001136695442,69.7766556,2.280250279,23.93134644,32.95993406,0.8116621597,1.438600393,30.74255701,0.9161370711,2.112607819,3.704029702,0.05522384923,0.03974459588
179,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,517.2157024,2498.722938,1045.090224,604.4340048,0.02445579944,0.1181485147,0.04941558582,0.02857979123,0.01568627544,0.1124183014,0.02614379115,0.0209150333,0.03171226249,0.05667086104,0.05721937566,0.03081303733,1,18382,601.704,0.2069920176,0.4182497421,0.241897169,0.02813707444,0.05685399981,0.03288184119,0.00001126058196,0.00002275322283,0.00001315945866,2.740962055,1.026439813,3.723067211,13.40621876,3.783148288,2.317400046,8.678924874,2.963769995,2.362031549,10.82748266,1.849855515,0.460120932
184,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,2209.160849,8138.25511,783.5163639,1050.758202,0.04828555798,0.1778775815,0.0171252921,0.0229663884,0.02745098062,0.1869281083,0.007843137719,0.0209150333,0.06281936144,0.08541282164,0.02179473171,0.01505051583,1,41434,954.416,0.2714538705,0.09627571922,0.1291134509,0.05331758577,0.0189099861,0.025359806,0.000006551476336,0.0000023235922,0.000003116123255,11.70735156,0.7695339324,6.472242424,17.58120923,0.8708321504,1.236920293,16.4458932,0.9857679246,1.821694275,6.299496476,0.188909935,0.1089553586
188,1,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,392.6431497,2318.313783,631.0078615,445.223543,0.02070029258,0.1222223631,0.03326696866,0.02347235043,0.01176470611,0.1150326803,0.01960784383,0.0209150333,0.031424091,0.0626239943,0.0328412355,0.01619719777,1,16407,549.144,0.169365835,0.2721839753,0.1920462822,0.02393144083,0.0384596734,0.02713619449,0.000010322779,0.00001658950298,0.00001170514306,2.080795246,0.6197470574,2.742395632,10.96928983,2.461955709,1.839823364,7.381690571,2.004883147,1.949299224,9.925749037,1.348740079,0.4092707364
188,2,DAY4,Male,WT,BF33,-,Tg/WT,NOUV,nan,Z1,1553.349064,10075.09182,2656.384388,898.3843416,0.0349735239,0.2268398473,0.05980827171,0.02022704811,0.01568627544,0.2549019754,0.04705882445,0.01830065437,0.06476487583,0.1033821027,0.04962293522,0.01089254366,2,39864,1028.632,0.1541771621,0.2636585786,0.08916884905,0.03896621172,0.06663617269,0.02253623173,0.000003867578819,0.000006613951901,0.000002236826436,8.231905611,2.608979235,5.533681525,9.98556749,2.384841877,0.854246851,12.0191893,3.473709675,1.618865867,3.718825788,0.5377196667,0.07821071455
8,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,6825.643344,15291.99776,661.5242053,2440.596148,0.1221482345,0.2736577981,0.01183830002,0.04367566479,0.09019608051,0.3163398802,0.009150327183,0.03921568766,0.1082897784,0.1390006833,0.01169897713,0.03511011125,1,51173,1083.294,0.4463539332,0.04325950186,0.1595995623,0.1333836856,0.01292721172,0.04769304415,0.000008722449987,0.0000008453579399,0.000003118823643,36.17219918,0.6497188145,15.03307793,28.9089335,0.3912904036,1.528980411,41.14240766,0.6738889496,3.425978317,8.386971142,0.0687282878,0.1090497777
8,2,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,16633.09458,28653.6099,1216.649714,3942.060244,0.1459260993,0.2513849425,0.01067395765,0.03458463319,0.1176470593,0.2980392277,0.007843137719,0.0339869298,0.1244717252,0.1285773767,0.011366991,0.01676770803,2,104808,2355.906,0.5804886238,0.04246060858,0.1375763912,0.15870062,0.01160836687,0.03761220751,0.000005538590793,0.0000004051275531,0.000001312651622,88.14635921,1.194937697,24.28148503,37.59641346,0.3840642623,1.317996141,48.95145588,0.6051382404,2.701832304,5.32556807,0.03293719944,0.04589690986
10,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,817.7333561,1416.827487,63.13856423,1036.737284,0.0688617563,0.1193117884,0.005316931725,0.0873041923,0.06274510175,0.1006535962,0.002614379162,0.08366013318,0.03986865133,0.06934280204,0.00688993115,0.04332592741,1,9778,493.106,0.5771580265,0.04456333945,0.7317314869,0.08362991983,0.006457206406,0.1060275397,0.00005902618393,0.000004557510682,0.00007483447401,4.333542253,0.06201180965,6.385879279,37.3807012,0.403083862,7.010063774,25.79578033,0.3366108745,7.616373805,56.75594609,0.3705293237,2.61659
11,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,4228.898161,14584.25271,973.0680063,1909.52947,0.06245234605,0.2153801682,0.01437026326,0.02819992128,0.05098039284,0.2339869291,0.01176470611,0.02614379115,0.05499341386,0.08095916845,0.00951851995,0.01219941474,1,62979,1059.938,0.289963308,0.06672045704,0.1309309094,0.06714775021,0.01545067413,0.03032009828,0.0000046041269,0.00000105940801,0.00000207896139,22.41086135,0.9557028849,11.76192355,18.780007,0.6034991953,1.254331734,20.71182918,0.8054357574,2.178011514,4.427045096,0.08613073249,0.07269095768
13,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,6551.815876,14103.50889,387.3294262,1914.55169,0.1088612757,0.2343359457,0.006435647191,0.03181111057,0.08627451211,0.2653594911,0.003921568859,0.02875817008,0.09565148052,0.1210290482,0.006683254877,0.01838791181,1,54717,1307.51,0.4645521852,0.02746333761,0.1357500254,0.119740042,0.007078776727,0.03499007054,0.000008490088734,0.000000501915997,0.000002480947884,34.72106246,0.3804172448,11.79285838,30.08757676,0.2484111003,1.300499366,36.93400431,0.3690130181,2.513473927,8.163546859,0.04080617862,0.0867464295
19,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,5156.235427,16806.85925,566.3621109,2372.13863,0.08296570222,0.2704284742,0.009112972226,0.03816857278,0.06274510175,0.3124183118,0.005228758324,0.03660130873,0.07432523797,0.1343239025,0.00926980004,0.02100143307,1,57020,1213.332,0.3067935152,0.03369827179,0.1411411017,0.09042854134,0.009932692229,0.04160187005,0.000005380454493,0.0000005909903857,0.000002475291156,27.32524474,0.5562549583,14.6114075,19.87004632,0.3048072632,1.352146439,27.89282583,0.5177861768,2.988425404,5.173513936,0.04804799884,0.0865486418
20,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,6678.125672,13264.9259,814.5634254,2039.168687,0.115251375,0.2289266516,0.01405777001,0.03519205935,0.08627451211,0.2614379227,0.009150327183,0.03137255087,0.1035317847,0.1074604071,0.01376765724,0.02548904489,1,53013,1131.46,0.5034423654,0.06140731064,0.1537263534,0.1259714725,0.01536535237,0.03846544596,0.000009496583204,0.00000115834438,0.000002899785966,35.39043571,0.800026936,12.56044831,32.60637081,0.5554407779,1.472714459,38.85609886,0.8009879776,2.763123767,9.131330004,0.09417433987,0.1013911177
29,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,349.2039325,994.3921829,11.89150362,581.7098204,0.02664255227,0.07586726047,0.0009072635705,0.04438161444,0.02352941222,0.07450980693,0.001307189581,0.0339869298,0.01833132759,0.03355566008,0.0006895483974,0.03309967181,1,10609,568.456,0.3511732479,0.01195856506,0.5849903392,0.03291581983,0.001120888266,0.0548317297,0.00003310144669,0.000001127209451,0.00005514095006,1.850591009,0.0116792909,3.583095494,22.74438134,0.1081674904,5.604268312,10.15293641,0.05843133329,3.938778084,31.82831412,0.09164304478,1.928005247
33,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,2328.431438,6276.197566,158.1163459,971.5869575,0.07214126403,0.1944540081,0.004898882944,0.03010245871,0.05882352963,0.2235294133,0.003921568859,0.02875817008,0.06337180134,0.0896505575,0.004794125638,0.01639255354,1,28720,793.054,0.3709939678,0.02519301603,0.1548050308,0.08107351803,0.005505443799,0.03382962944,0.00001291761726,0.0000008771941515,0.000005390147311,12.33942084,0.1552946423,5.984579814,24.02810672,0.2278756108,1.483048301,25.00725417,0.2869959755,2.430114894,12.42078583,0.07131659769,0.1884666892
34,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,1110.305915,1878.488935,96.90850003,436.4679869,0.07908725087,0.1338050385,0.00690280647,0.03108967782,0.05490196124,0.1398692876,0.002614379162,0.02875817008,0.08293480435,0.07220000939,0.008532486999,0.01925293028,1,11734,498.176,0.5910633244,0.05158853918,0.2323505764,0.09462296871,0.008258777913,0.0371968627,0.00005037185311,0.000004396500697,0.00001980148086,5.884017766,0.09517909585,2.688464973,38.2813034,0.4666281267,2.225942696,29.18660355,0.4305258777,2.671996458,48.43447415,0.3574390811,0.6923594707
34,2,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,1896.549069,5559.517811,149.9359534,796.7242072,0.06886525305,0.201870654,0.005444297508,0.02892970977,0.03529411927,0.2300653607,0.003921568859,0.02614379115,0.07645798049,0.08772479745,0.005089749649,0.01783074049,2,24534,649.736,0.3411355325,0.02696923699,0.1433081491,0.0773028886,0.006111353769,0.03247428903,0.0000139046031,0.00000109925968,0.000005841206044,10.05067907,0.1472602349,4.907496515,22.09427024,0.2439418665,1.372906978,23.84419759,0.3185817531,2.33275548,13.36981068,0.08937070569,0.2042379736
35,1,DAY4,Male,WT,BF33,-,Tg/WT,UV,nan,Z2,6066.113897,13684.63434,217.9568705,2967.675905,0.06776569436,0.1528736129,0.002434837018,0.0331524633,0.06274510175,0.1568627506,0.001307189581,0.02875817008,0.04690627392,0.05952942283,0.002779480215,0.02255302415,1,82603,1570.12,0.44327921,0.01592712418,0.2168619074,0.07343696835,0.002638607199,0.03592697486,0.000005366381487,0.0000001928153237,0.00000262535147,32.147106,0.2140672682,18.27967448,28.70979339,0.1440638607,2.077559636,22.65174841,0.1375492467,2.580775437,5.159982199,0.01567604258,0.09179550593
